T_SIGN	BLOCK:	ACTUAL_KE:	KE_AVE:	ERROR:
1	2708	3.34194	3.27615	0.00111981
1	2709	3.35747	3.27618	0.0011198
1	2710	3.34454	3.2762	0.00111967
1	2711	3.27125	3.2762	0.00111926
1	2712	3.20686	3.27618	0.00111914
1	2713	3.22001	3.27615	0.00111892
1	2714	3.30695	3.27617	0.00111856
1	2715	3.35923	3.2762	0.00111857
1	2716	3.35971	3.27623	0.00111858
1	2717	3.34343	3.27625	0.00111844
1	2718	3.33708	3.27627	0.00111826
1	2719	3.34782	3.2763	0.00111815
1	2720	3.36194	3.27633	0.00111819
1	2721	3.36764	3.27637	0.00111828
1	2722	3.36493	3.2764	0.00111834
1	2723	3.36409	3.27643	0.00111839
1	2724	3.36798	3.27646	0.00111849
1	2725	3.36602	3.2765	0.00111856
1	2726	3.34955	3.27652	0.00111847
1	2727	3.32754	3.27654	0.00111822
1	2728	3.3137	3.27656	0.00111789
1	2729	3.24382	3.27654	0.00111755
1	2730	3.23154	3.27653	0.00111726
1	2731	3.32646	3.27655	0.001117
1	2732	3.3757	3.27658	0.00111718
1	2733	3.40767	3.27663	0.0011178
1	2734	3.39711	3.27667	0.00111826
1	2735	3.34988	3.2767	0.00111817
1	2736	3.29608	3.27671	0.00111778
1	2737	3.29033	3.27671	0.00111739
1	2738	3.33883	3.27674	0.00111721
1	2739	3.36579	3.27677	0.00111727
1	2740	3.34854	3.27679	0.00111717
1	2741	3.34036	3.27682	0.00111701
1	2742	3.34207	3.27684	0.00111685
1	2743	3.32504	3.27686	0.00111658
1	2744	3.34217	3.27688	0.00111643
1	2745	3.36916	3.27692	0.00111653
1	2746	3.37414	3.27695	0.00111668
1	2747	3.37326	3.27699	0.00111683
1	2748	3.36453	3.27702	0.00111688
1	2749	3.34512	3.27704	0.00111674
1	2750	3.32057	3.27706	0.00111645
1	2751	3.30278	3.27707	0.00111608
1	2752	3.32254	3.27709	0.0011158
1	2753	3.34328	3.27711	0.00111565
1	2754	3.34557	3.27713	0.00111553
1	2755	3.34824	3.27716	0.00111542
1	2756	3.34321	3.27718	0.00111527
1	2757	3.32249	3.2772	0.00111499
1	2758	3.28801	3.2772	0.00111459
1	2759	3.24185	3.27719	0.00111426
1	2760	3.25612	3.27718	0.00111388
1	2761	3.30138	3.27719	0.00111351
1	2762	3.29265	3.2772	0.00111313
1	2763	3.26292	3.27719	0.00111273
1	2764	3.2404	3.27718	0.00111241
1	2765	3.22763	3.27716	0.00111215
1	2766	3.23854	3.27715	0.00111184
1	2767	3.26289	3.27714	0.00111145
1	2768	3.26759	3.27714	0.00111105
1	2769	3.24119	3.27713	0.00111073
1	2770	3.18147	3.27709	0.00111086
1	2771	3.17908	3.27706	0.00111103
1	2772	3.23759	3.27704	0.00111072
1	2773	3.26377	3.27704	0.00111033
1	2774	3.26842	3.27703	0.00110993
1	2775	3.26963	3.27703	0.00110953
1	2776	3.27038	3.27703	0.00110914
1	2777	3.26438	3.27702	0.00110875
1	2778	3.24059	3.27701	0.00110842
1	2779	3.21551	3.27699	0.00110825
1	2780	3.19815	3.27696	0.00110821
1	2781	3.19168	3.27693	0.00110824
1	2782	3.24313	3.27692	0.0011079
1	2783	3.27104	3.27692	0.00110751
1	2784	3.28458	3.27692	0.00110711
1	2785	3.28875	3.27692	0.00110672
1	2786	3.27716	3.27692	0.00110633
1	2787	3.26178	3.27692	0.00110594
1	2788	3.27136	3.27692	0.00110555
1	2789	3.27786	3.27692	0.00110515
1	2790	3.26911	3.27691	0.00110476
1	2791	3.26169	3.27691	0.00110438
1	2792	3.26694	3.2769	0.00110399
1	2793	3.27981	3.27691	0.00110359
1	2794	3.28674	3.27691	0.0011032
1	2795	3.27846	3.27691	0.00110281
1	2796	3.25254	3.2769	0.00110245
1	2797	3.2151	3.27688	0.00110228
1	2798	3.17959	3.27684	0.00110243
1	2799	3.24771	3.27683	0.00110209
1	2800	3.28176	3.27684	0.00110169
1	2801	3.27676	3.27684	0.0011013
1	2802	3.27197	3.27683	0.00110091
1	2803	3.2745	3.27683	0.00110052
1	2804	3.27423	3.27683	0.00110012
1	2805	3.25682	3.27682	0.00109976
1	2806	3.25309	3.27682	0.0010994
1	2807	3.27642	3.27682	0.001099
1	2808	3.28822	3.27682	0.00109862
1	2809	3.28756	3.27682	0.00109824
1	2810	3.27715	3.27682	0.00109785
1	2811	3.24076	3.27681	0.00109753
1	2812	3.1759	3.27678	0.00109773
1	2813	3.20785	3.27675	0.00109761
1	2814	3.26683	3.27675	0.00109722
1	2815	3.28475	3.27675	0.00109684
1	2816	3.29102	3.27676	0.00109646
1	2817	3.29517	3.27676	0.00109609
1	2818	3.29746	3.27677	0.00109573
1	2819	3.26869	3.27677	0.00109534
1	2820	3.15714	3.27672	0.00109577
1	2821	3.2493	3.27671	0.00109543
1	2822	3.29318	3.27672	0.00109506
1	2823	3.2836	3.27672	0.00109467
1	2824	3.25863	3.27672	0.0010943
1	2825	3.24798	3.27671	0.00109396
1	2826	3.23715	3.27669	0.00109366
1	2827	3.23915	3.27668	0.00109336
1	2828	3.26198	3.27667	0.00109298
1	2829	3.27279	3.27667	0.0010926
1	2830	3.28667	3.27668	0.00109222
1	2831	3.30801	3.27669	0.00109189
1	2832	3.32196	3.2767	0.00109162
1	2833	3.31683	3.27672	0.00109133
1	2834	3.27378	3.27672	0.00109094
1	2835	3.19305	3.27669	0.00109096
1	2836	3.18759	3.27665	0.00109102
1	2837	3.24799	3.27664	0.00109069
1	2838	3.30137	3.27665	0.00109034
1	2839	3.31702	3.27667	0.00109005
1	2840	3.31292	3.27668	0.00108974
1	2841	3.30514	3.27669	0.0010894
1	2842	3.29613	3.2767	0.00108904
1	2843	3.2745	3.2767	0.00108865
1	2844	3.24579	3.27669	0.00108833
1	2845	3.26148	3.27668	0.00108796
1	2846	3.28277	3.27668	0.00108758
1	2847	3.28274	3.27668	0.0010872
1	2848	3.2711	3.27668	0.00108682
1	2849	3.25541	3.27667	0.00108646
1	2850	3.24513	3.27666	0.00108614
1	2851	3.23981	3.27665	0.00108583
1	2852	3.23408	3.27664	0.00108555
1	2853	3.2416	3.27662	0.00108524
1	2854	3.26815	3.27662	0.00108487
1	2855	3.27202	3.27662	0.00108449
1	2856	3.27746	3.27662	0.00108411
1	2857	3.29192	3.27662	0.00108374
1	2858	3.28905	3.27663	0.00108337
1	2859	3.27139	3.27663	0.00108299
1	2860	3.25078	3.27662	0.00108265
1	2861	3.23922	3.27661	0.00108235
1	2862	3.23912	3.27659	0.00108205
1	2863	3.25133	3.27658	0.00108171
1	2864	3.27083	3.27658	0.00108134
1	2865	3.27999	3.27658	0.00108096
1	2866	3.25699	3.27658	0.0010806
1	2867	3.18925	3.27655	0.00108066
1	2868	3.15822	3.2765	0.00108107
1	2869	3.20325	3.27648	0.00108099
1	2870	3.23672	3.27646	0.0010807
1	2871	3.24215	3.27645	0.00108039
1	2872	3.2423	3.27644	0.00108008
1	2873	3.24376	3.27643	0.00107977
1	2874	3.2461	3.27642	0.00107944
1	2875	3.24571	3.27641	0.00107912
1	2876	3.24327	3.2764	0.00107881
1	2877	3.24104	3.27638	0.0010785
1	2878	3.24016	3.27637	0.0010782
1	2879	3.24104	3.27636	0.00107789
1	2880	3.24406	3.27635	0.00107758
1	2881	3.24965	3.27634	0.00107724
1	2882	3.25755	3.27633	0.00107689
1	2883	3.26588	3.27633	0.00107652
1	2884	3.26806	3.27633	0.00107615
1	2885	3.23985	3.27631	0.00107585
1	2886	3.16046	3.27627	0.00107623
1	2887	3.15774	3.27623	0.00107664
1	2888	3.24134	3.27622	0.00107634
1	2889	3.27592	3.27622	0.00107596
1	2890	3.27398	3.27622	0.00107559
1	2891	3.26338	3.27621	0.00107523
1	2892	3.2501	3.27621	0.00107489
1	2893	3.2395	3.27619	0.0010746
1	2894	3.23719	3.27618	0.00107431
1	2895	3.25179	3.27617	0.00107397
1	2896	3.26241	3.27617	0.00107361
1	2897	3.25536	3.27616	0.00107327
1	2898	3.24579	3.27615	0.00107295
1	2899	3.24273	3.27614	0.00107264
1	2900	3.24404	3.27613	0.00107233
1	2901	3.25036	3.27612	0.00107199
1	2902	3.25764	3.27611	0.00107164
1	2903	3.26054	3.27611	0.00107129
1	2904	3.25701	3.2761	0.00107094
1	2905	3.24831	3.27609	0.00107061
1	2906	3.23995	3.27608	0.00107032
1	2907	3.23419	3.27606	0.00107004
1	2908	3.23591	3.27605	0.00106977
1	2909	3.24429	3.27604	0.00106945
1	2910	3.24649	3.27603	0.00106913
1	2911	3.2339	3.27601	0.00106887
1	2912	3.22445	3.276	0.00106864
1	2913	3.23315	3.27598	0.00106838
1	2914	3.23782	3.27597	0.00106809
1	2915	3.22984	3.27595	0.00106784
1	2916	3.19985	3.27593	0.0010678
1	2917	3.15663	3.27588	0.00106821
1	2918	3.18562	3.27585	0.00106829
1	2919	3.231	3.27584	0.00106804
1	2920	3.24308	3.27583	0.00106773
1	2921	3.24338	3.27582	0.00106742
1	2922	3.24161	3.2758	0.00106712
1	2923	3.23604	3.27579	0.00106685
1	2924	3.22283	3.27577	0.00106663
1	2925	3.22063	3.27575	0.00106644
1	2926	3.22396	3.27574	0.00106622
1	2927	3.16552	3.2757	0.00106652
1	2928	3.18339	3.27567	0.00106662
1	2929	3.24186	3.27566	0.00106632
1	2930	3.26041	3.27565	0.00106597
1	2931	3.25776	3.27564	0.00106562
1	2932	3.26528	3.27564	0.00106526
1	2933	3.28287	3.27564	0.0010649
1	2934	3.26482	3.27564	0.00106455
1	2935	3.2501	3.27563	0.00106422
1	2936	3.27254	3.27563	0.00106386
1	2937	3.30165	3.27564	0.00106353
1	2938	3.32207	3.27565	0.00106329
1	2939	3.33105	3.27567	0.00106309
1	2940	3.33253	3.27569	0.00106291
1	2941	3.31433	3.27571	0.00106263
1	2942	3.2701	3.2757	0.00106227
1	2943	3.25227	3.2757	0.00106194
1	2944	3.2809	3.2757	0.00106158
1	2945	3.29904	3.27571	0.00106125
1	2946	3.29906	3.27571	0.00106092
1	2947	3.28485	3.27572	0.00106056
1	2948	3.29278	3.27572	0.00106022
1	2949	3.32715	3.27574	0.00106
1	2950	3.35706	3.27577	0.00106
1	2951	3.35188	3.27579	0.00105995
1	2952	3.33502	3.27581	0.00105978
1	2953	3.32531	3.27583	0.00105956
1	2954	3.29253	3.27584	0.00105921
1	2955	3.31763	3.27585	0.00105895
1	2956	3.36901	3.27588	0.00105906
1	2957	3.3721	3.27591	0.0010592
1	2958	3.32818	3.27593	0.00105899
1	2959	3.2957	3.27594	0.00105866
1	2960	3.31957	3.27595	0.0010584
1	2961	3.33232	3.27597	0.00105821
1	2962	3.33299	3.27599	0.00105803
1	2963	3.35153	3.27602	0.00105798
1	2964	3.35565	3.27604	0.00105797
1	2965	3.2966	3.27605	0.00105763
1	2966	3.2357	3.27604	0.00105736
1	2967	3.2298	3.27602	0.00105712
1	2968	3.26531	3.27602	0.00105677
1	2969	3.31734	3.27603	0.00105651
1	2970	3.31471	3.27604	0.00105623
1	2971	3.31538	3.27606	0.00105596
1	2972	3.33456	3.27608	0.00105579
1	2973	3.30206	3.27609	0.00105547
1	2974	3.21285	3.27606	0.00105533
1	2975	3.20582	3.27604	0.00105524
1	2976	3.25784	3.27604	0.0010549
1	2977	3.28852	3.27604	0.00105455
1	2978	3.29416	3.27605	0.00105422
1	2979	3.29526	3.27605	0.00105388
1	2980	3.29649	3.27606	0.00105355
1	2981	3.29457	3.27606	0.00105322
1	2982	3.29022	3.27607	0.00105287
1	2983	3.28224	3.27607	0.00105252
1	2984	3.25203	3.27606	0.0010522
1	2985	3.22435	3.27605	0.00105199
1	2986	3.25716	3.27604	0.00105166
1	2987	3.29644	3.27605	0.00105133
1	2988	3.3099	3.27606	0.00105104
1	2989	3.29629	3.27606	0.00105071
1	2990	3.24558	3.27605	0.00105041
1	2991	3.22386	3.27604	0.0010502
1	2992	3.20469	3.27601	0.00105012
1	2993	3.21833	3.27599	0.00104995
1	2994	3.26704	3.27599	0.0010496
1	2995	3.29067	3.276	0.00104926
1	2996	3.30731	3.27601	0.00104896
1	2997	3.31048	3.27602	0.00104867
1	2998	3.30638	3.27603	0.00104837
1	2999	3.29434	3.27603	0.00104804
1	3000	3.2678	3.27603	0.0010477
1	3001	3.25491	3.27602	0.00104737
1	3002	3.27654	3.27602	0.00104702
1	3003	3.28816	3.27603	0.00104668
1	3004	3.28627	3.27603	0.00104634
1	3005	3.28215	3.27603	0.00104599
1	3006	3.28333	3.27604	0.00104565
1	3007	3.28658	3.27604	0.00104531
1	3008	3.2731	3.27604	0.00104496
1	3009	3.21735	3.27602	0.00104479
1	3010	3.22185	3.276	0.0010446
1	3011	3.2742	3.276	0.00104425
1	3012	3.27763	3.276	0.00104391
1	3013	3.22967	3.27599	0.00104367
1	3014	3.2515	3.27598	0.00104336
1	3015	3.29974	3.27599	0.00104304
1	3016	3.29824	3.27599	0.00104272
1	3017	3.2829	3.276	0.00104238
1	3018	3.29328	3.276	0.00104205
1	3019	3.31489	3.27601	0.00104179
1	3020	3.31981	3.27603	0.00104154
1	3021	3.30604	3.27604	0.00104124
1	3022	3.29211	3.27604	0.00104091
1	3023	3.30734	3.27605	0.00104062
1	3024	3.3271	3.27607	0.00104041
1	3025	3.31388	3.27608	0.00104014
1	3026	3.25216	3.27608	0.00103983
1	3027	3.23027	3.27606	0.0010396
1	3028	3.277	3.27606	0.00103925
1	3029	3.30863	3.27607	0.00103897
1	3030	3.31921	3.27609	0.00103872
1	3031	3.3194	3.2761	0.00103848
1	3032	3.3134	3.27611	0.00103821
1	3033	3.30746	3.27612	0.00103792
1	3034	3.31275	3.27613	0.00103764
1	3035	3.32537	3.27615	0.00103743
1	3036	3.32902	3.27617	0.00103723
1	3037	3.32554	3.27618	0.00103702
1	3038	3.32096	3.2762	0.00103678
1	3039	3.31306	3.27621	0.00103651
1	3040	3.2907	3.27622	0.00103618
1	3041	3.25063	3.27621	0.00103588
1	3042	3.24224	3.2762	0.0010356
1	3043	3.26795	3.27619	0.00103526
1	3044	3.29386	3.2762	0.00103493
1	3045	3.3013	3.27621	0.00103463
1	3046	3.29234	3.27621	0.0010343
1	3047	3.27351	3.27621	0.00103396
1	3048	3.25236	3.2762	0.00103365
1	3049	3.24337	3.27619	0.00103337
1	3050	3.25023	3.27619	0.00103307
1	3051	3.26156	3.27618	0.00103274
1	3052	3.26919	3.27618	0.0010324
1	3053	3.27474	3.27618	0.00103206
1	3054	3.27839	3.27618	0.00103173
1	3055	3.27851	3.27618	0.00103139
1	3056	3.27211	3.27618	0.00103105
1	3057	3.24613	3.27617	0.00103076
1	3058	3.20464	3.27614	0.00103069
1	3059	3.20725	3.27612	0.0010306
1	3060	3.24001	3.27611	0.00103033
1	3061	3.25702	3.2761	0.00103001
1	3062	3.25885	3.2761	0.00102969
1	3063	3.25059	3.27609	0.00102939
1	3064	3.25197	3.27608	0.00102908
1	3065	3.26866	3.27608	0.00102875
1	3066	3.27928	3.27608	0.00102842
1	3067	3.2718	3.27608	0.00102808
1	3068	3.24831	3.27607	0.00102779
1	3069	3.23577	3.27606	0.00102754
1	3070	3.23921	3.27605	0.00102727
1	3071	3.22494	3.27603	0.00102707
1	3072	3.21825	3.27601	0.00102691
1	3073	3.24652	3.276	0.00102662
1	3074	3.26522	3.276	0.00102629
1	3075	3.27084	3.276	0.00102596
1	3076	3.26707	3.27599	0.00102563
1	3077	3.25531	3.27599	0.00102532
1	3078	3.25531	3.27598	0.00102501
1	3079	3.25682	3.27597	0.00102469
1	3080	3.2389	3.27596	0.00102443
1	3081	3.23587	3.27595	0.00102418
1	3082	3.25977	3.27594	0.00102386
1	3083	3.28067	3.27594	0.00102353
1	3084	3.29421	3.27595	0.00102322
1	3085	3.30128	3.27596	0.00102292
1	3086	3.30662	3.27597	0.00102263
1	3087	3.31083	3.27598	0.00102237
1	3088	3.29445	3.27599	0.00102205
1	3089	3.21762	3.27597	0.0010219
1	3090	3.18386	3.27594	0.001022
1	3091	3.20962	3.27592	0.00102189
1	3092	3.2436	3.2759	0.00102162
1	3093	3.28339	3.27591	0.00102129
1	3094	3.29861	3.27591	0.00102099
1	3095	3.2912	3.27592	0.00102067
1	3096	3.28029	3.27592	0.00102034
1	3097	3.27393	3.27592	0.00102001
1	3098	3.26446	3.27592	0.00101969
1	3099	3.25069	3.27591	0.00101939
1	3100	3.25506	3.2759	0.00101908
1	3101	3.27754	3.2759	0.00101876
1	3102	3.28745	3.27591	0.00101843
1	3103	3.27601	3.27591	0.00101811
1	3104	3.24647	3.2759	0.00101782
1	3105	3.21313	3.27588	0.0010177
1	3106	3.21703	3.27586	0.00101754
1	3107	3.26082	3.27585	0.00101723
1	3108	3.2894	3.27586	0.00101691
1	3109	3.29071	3.27586	0.00101659
1	3110	3.27754	3.27586	0.00101627
1	3111	3.25506	3.27586	0.00101596
1	3112	3.19887	3.27583	0.00101594
1	3113	3.23568	3.27582	0.00101569
1	3114	3.23908	3.27581	0.00101544
1	3115	3.23406	3.27579	0.0010152
1	3116	3.249	3.27578	0.00101491
1	3117	3.21835	3.27577	0.00101475
1	3118	3.20012	3.27574	0.00101471
1	3119	3.18645	3.27571	0.00101479
1	3120	3.18594	3.27568	0.00101488
1	3121	3.20917	3.27566	0.00101477
1	3122	3.25576	3.27566	0.00101447
1	3123	3.26684	3.27565	0.00101415
1	3124	3.26259	3.27565	0.00101383
1	3125	3.26307	3.27565	0.00101352
1	3126	3.25793	3.27564	0.00101321
1	3127	3.23437	3.27563	0.00101297
1	3128	3.19726	3.2756	0.00101296
1	3129	3.19149	3.27557	0.00101299
1	3130	3.22497	3.27556	0.00101279
1	3131	3.25407	3.27555	0.00101249
1	3132	3.27214	3.27555	0.00101217
1	3133	3.28167	3.27555	0.00101185
1	3134	3.27853	3.27555	0.00101153
1	3135	3.26052	3.27555	0.00101122
1	3136	3.24911	3.27554	0.00101093
1	3137	3.26152	3.27554	0.00101062
1	3138	3.27922	3.27554	0.00101029
1	3139	3.28084	3.27554	0.00100997
1	3140	3.2599	3.27553	0.00100966
1	3141	3.23856	3.27552	0.00100941
1	3142	3.22438	3.27551	0.00100922
1	3143	3.21787	3.27549	0.00100907
1	3144	3.24567	3.27548	0.00100879
1	3145	3.27848	3.27548	0.00100847
1	3146	3.27096	3.27548	0.00100815
1	3147	3.28889	3.27548	0.00100784
1	3148	3.30807	3.27549	0.00100757
1	3149	3.30432	3.2755	0.00100729
1	3150	3.29234	3.27551	0.00100699
1	3151	3.28645	3.27551	0.00100668
1	3152	3.27291	3.27551	0.00100636
1	3153	3.23547	3.2755	0.00100612
1	3154	3.2374	3.27548	0.00100587
1	3155	3.27796	3.27548	0.00100555
1	3156	3.30335	3.27549	0.00100527
1	3157	3.30848	3.2755	0.00100501
1	3158	3.25215	3.2755	0.00100472
1	3159	3.19649	3.27547	0.00100471
1	3160	3.22838	3.27546	0.0010045
1	3161	3.28266	3.27546	0.00100419
1	3162	3.26839	3.27546	0.00100387
1	3163	3.23597	3.27544	0.00100363
1	3164	3.25436	3.27544	0.00100334
1	3165	3.26425	3.27543	0.00100303
1	3166	3.26691	3.27543	0.00100271
1	3167	3.27493	3.27543	0.0010024
1	3168	3.27575	3.27543	0.00100208
1	3169	3.25338	3.27542	0.00100179
1	3170	3.22503	3.27541	0.0010016
1	3171	3.23645	3.2754	0.00100136
1	3172	3.25656	3.27539	0.00100106
1	3173	3.26308	3.27539	0.00100075
1	3174	3.26838	3.27538	0.00100044
1	3175	3.28519	3.27539	0.00100013
1	3176	3.29528	3.27539	0.000999834
1	3177	3.28609	3.2754	0.000999525
1	3178	3.27719	3.2754	0.000999211
1	3179	3.26059	3.27539	0.000998907
1	3180	3.24865	3.27538	0.000998628
1	3181	3.2453	3.27537	0.000998359
1	3182	3.25046	3.27537	0.000998076
1	3183	3.27359	3.27537	0.000997763
1	3184	3.29897	3.27537	0.000997477
1	3185	3.31972	3.27539	0.000997261
1	3186	3.33577	3.27541	0.000997128
1	3187	3.32585	3.27542	0.000996941
1	3188	3.29765	3.27543	0.000996652
1	3189	3.33762	3.27545	0.000996531
1	3190	3.34254	3.27547	0.00099644
1	3191	3.33165	3.27549	0.000996283
1	3192	3.30904	3.2755	0.000996027
1	3193	3.29973	3.27551	0.000995744
1	3194	3.31877	3.27552	0.000995524
1	3195	3.3416	3.27554	0.000995427
1	3196	3.35286	3.27556	0.00099541
1	3197	3.34108	3.27558	0.000995309
1	3198	3.28667	3.27559	0.000995004
1	3199	3.28459	3.27559	0.000994697
1	3200	3.32566	3.27561	0.000994509
1	3201	3.34705	3.27563	0.000994449
1	3202	3.35025	3.27565	0.000994411
1	3203	3.3103	3.27566	0.00099416
1	3204	3.27247	3.27566	0.00099385
1	3205	3.31092	3.27567	0.000993601
1	3206	3.34334	3.27569	0.000993515
1	3207	3.35379	3.27572	0.000993504
1	3208	3.35288	3.27574	0.000993485
1	3209	3.3457	3.27576	0.000993415
1	3210	3.33845	3.27578	0.000993297
1	3211	3.33221	3.2758	0.000993143
1	3212	3.32487	3.27582	0.000992951
1	3213	3.327	3.27583	0.00099277
1	3214	3.33896	3.27585	0.000992656
1	3215	3.3493	3.27588	0.00099261
1	3216	3.35512	3.2759	0.000992607
1	3217	3.35349	3.27592	0.000992591
1	3218	3.34489	3.27595	0.000992514
1	3219	3.34067	3.27597	0.000992409
1	3220	3.33735	3.27598	0.000992284
1	3221	3.303	3.27599	0.000992012
1	3222	3.28258	3.276	0.000991706
1	3223	3.31361	3.27601	0.000991467
1	3224	3.3029	3.27602	0.000991194
1	3225	3.27044	3.27601	0.000990889
1	3226	3.29137	3.27602	0.000990593
1	3227	3.34494	3.27604	0.000990516
1	3228	3.36164	3.27607	0.000990564
1	3229	3.34854	3.27609	0.000990512
1	3230	3.33308	3.27611	0.000990362
1	3231	3.32381	3.27612	0.000990166
1	3232	3.30878	3.27613	0.000989911
1	3233	3.27934	3.27613	0.000989605
1	3234	3.32897	3.27615	0.000989434
1	3235	3.37907	3.27618	0.00098964
1	3236	3.38577	3.27621	0.000989913
1	3237	3.37384	3.27624	0.000990066
1	3238	3.3665	3.27627	0.000990153
1	3239	3.38013	3.2763	0.000990366
1	3240	3.40296	3.27634	0.000990832
1	3241	3.41033	3.27638	0.000991388
1	3242	3.38914	3.27642	0.000991692
1	3243	3.37279	3.27645	0.000991832
1	3244	3.34489	3.27647	0.00099175
1	3245	3.31181	3.27648	0.000991505
1	3246	3.3006	3.27649	0.000991227
1	3247	3.31942	3.2765	0.00099101
1	3248	3.35975	3.27653	0.000991036
1	3249	3.39375	3.27656	0.000991388
1	3250	3.40655	3.2766	0.000991889
1	3251	3.4007	3.27664	0.000992318
1	3252	3.3857	3.27668	0.00099258
1	3253	3.37216	3.2767	0.000992708
1	3254	3.3666	3.27673	0.000992788
1	3255	3.36169	3.27676	0.000992826
1	3256	3.34858	3.27678	0.000992766
1	3257	3.32953	3.2768	0.000992593
1	3258	3.30838	3.27681	0.000992336
1	3259	3.32321	3.27682	0.000992133
1	3260	3.36231	3.27685	0.000992175
1	3261	3.38035	3.27688	0.000992379
1	3262	3.38192	3.27691	0.000992597
1	3263	3.36915	3.27694	0.000992695
1	3264	3.32917	3.27695	0.00099252
1	3265	3.33222	3.27697	0.00099236
1	3266	3.37508	3.277	0.000992511
1	3267	3.3912	3.27704	0.000992822
1	3268	3.38682	3.27707	0.000993087
1	3269	3.36803	3.2771	0.000993173
1	3270	3.36706	3.27713	0.00099325
1	3271	3.37222	3.27715	0.000993372
1	3272	3.37481	3.27718	0.000993516
1	3273	3.39043	3.27722	0.000993815
1	3274	3.40131	3.27726	0.000994234
1	3275	3.37977	3.27729	0.000994423
1	3276	3.32997	3.2773	0.00099425
1	3277	3.31301	3.27732	0.000994006
1	3278	3.37696	3.27735	0.000994167
1	3279	3.40836	3.27739	0.000994667
1	3280	3.40883	3.27743	0.000995171
1	3281	3.39183	3.27746	0.000995478
1	3282	3.36096	3.27749	0.0009955
1	3283	3.33794	3.2775	0.000995367
1	3284	3.34011	3.27752	0.000995246
1	3285	3.31686	3.27754	0.000995015
1	3286	3.36602	3.27756	0.000995077
1	3287	3.39333	3.2776	0.000995397
1	3288	3.38765	3.27763	0.000995657
1	3289	3.37313	3.27766	0.000995778
1	3290	3.36092	3.27769	0.000995797
1	3291	3.35969	3.27771	0.000995806
1	3292	3.35388	3.27773	0.000995772
1	3293	3.32891	3.27775	0.000995591
1	3294	3.33421	3.27777	0.000995436
1	3295	3.38378	3.2778	0.000995654
1	3296	3.41012	3.27784	0.000996161
1	3297	3.39771	3.27787	0.000996522
1	3298	3.37743	3.27791	0.000996677
1	3299	3.3937	3.27794	0.000996992
1	3300	3.4076	3.27798	0.000997464
1	3301	3.4099	3.27802	0.000997962
1	3302	3.40859	3.27806	0.000998443
1	3303	3.40725	3.2781	0.000998907
1	3304	3.39854	3.27813	0.000999269
1	3305	3.39232	3.27817	0.000999564
1	3306	3.41887	3.27821	0.00100017
1	3307	3.43675	3.27826	0.00100101
1	3308	3.39591	3.2783	0.00100134
1	3309	3.40086	3.27833	0.00100172
1	3310	3.45606	3.27839	0.00100286
1	3311	3.45282	3.27844	0.00100394
1	3312	3.42636	3.27848	0.00100463
1	3313	3.42107	3.27853	0.00100525
1	3314	3.43735	3.27857	0.00100609
1	3315	3.43985	3.27862	0.00100696
1	3316	3.42326	3.27867	0.0010076
1	3317	3.39879	3.2787	0.00100795
1	3318	3.38458	3.27873	0.00100815
1	3319	3.39939	3.27877	0.0010085
1	3320	3.42504	3.27881	0.00100916
1	3321	3.4512	3.27887	0.00101019
1	3322	3.44903	3.27892	0.00101118
1	3323	3.39499	3.27895	0.00101148
1	3324	3.39549	3.27899	0.00101178
1	3325	3.39649	3.27902	0.00101209
1	3326	3.34076	3.27904	0.00101196
1	3327	3.32667	3.27906	0.00101176
1	3328	3.3733	3.27908	0.00101185
1	3329	3.39471	3.27912	0.00101214
1	3330	3.39007	3.27915	0.00101239
1	3331	3.34992	3.27917	0.00101231
1	3332	3.34047	3.27919	0.00101217
1	3333	3.36123	3.27922	0.00101216
1	3334	3.37412	3.27925	0.00101226
1	3335	3.38115	3.27928	0.00101242
1	3336	3.37815	3.27931	0.00101255
1	3337	3.35445	3.27933	0.0010125
1	3338	3.33217	3.27934	0.00101232
1	3339	3.34165	3.27936	0.00101218
1	3340	3.351	3.27938	0.00101211
1	3341	3.35569	3.27941	0.00101206
1	3342	3.33862	3.27942	0.00101192
1	3343	3.31034	3.27943	0.00101166
1	3344	3.29012	3.27944	0.00101136
1	3345	3.30146	3.27944	0.00101108
1	3346	3.33939	3.27946	0.00101093
1	3347	3.32855	3.27948	0.00101074
1	3348	3.26504	3.27947	0.00101045
1	3349	3.28633	3.27947	0.00101015
1	3350	3.31694	3.27949	0.00100991
1	3351	3.31719	3.2795	0.00100967
1	3352	3.30551	3.2795	0.0010094
1	3353	3.29637	3.27951	0.00100911
1	3354	3.29215	3.27951	0.00100881
1	3355	3.28776	3.27952	0.00100852
1	3356	3.27872	3.27952	0.00100822
1	3357	3.27345	3.27951	0.00100792
1	3358	3.28333	3.27951	0.00100762
1	3359	3.29004	3.27952	0.00100732
1	3360	3.28599	3.27952	0.00100702
1	3361	3.28047	3.27952	0.00100672
1	3362	3.27983	3.27952	0.00100643
1	3363	3.2807	3.27952	0.00100613
1	3364	3.27814	3.27952	0.00100583
1	3365	3.27532	3.27952	0.00100553
1	3366	3.27751	3.27952	0.00100523
1	3367	3.27633	3.27952	0.00100493
1	3368	3.25995	3.27951	0.00100465
1	3369	3.25053	3.2795	0.00100439
1	3370	3.26697	3.2795	0.0010041
1	3371	3.27923	3.2795	0.0010038
1	3372	3.26617	3.27949	0.00100351
