INITIAL DISTRIBUTION	DELTA
BIN SIZE	0.188562
T_SIGN	BIN	VMIN	VMAX	AVE	PROG_AVE_POFV	ERROR
1	2	0.565685	0.754247	3	1.97213	0.021973
1	3	0.754247	0.942809	0	2.81429	0.0283553
1	4	0.942809	1.13137	3	4.12351	0.0332364
1	5	1.13137	1.31993	7	5.18975	0.0414012
1	6	1.31993	1.50849	5	6.18634	0.0404826
1	7	1.50849	1.69706	9.7	6.66762	0.0436631
1	8	1.69706	1.88562	6.95	7.19934	0.0460015
1	9	1.88562	2.07418	10.35	7.62775	0.0486977
1	10	2.07418	2.26274	11.2	7.95582	0.0477294
1	11	2.26274	2.4513	6.2	8.35972	0.0934667
1	12	2.4513	2.63987	6.7	9.1462	0.179382
1	13	2.63987	2.82843	4.75	6.59904	0.0453761
1	14	2.82843	3.01699	2.15	6.22546	0.0413859
1	15	3.01699	3.20555	4.4	5.7672	0.043011
1	16	3.20555	3.39411	6.05	4.467	0.0362617
1	17	3.39411	3.58267	4.35	3.77734	0.0333571
1	18	3.58267	3.77124	4.2	3.04805	0.0298736
1	19	3.77124	3.9598	4	2.22461	0.0235984
1	20	3.9598	4.14836	1	2.00781	0.0212823
1	21	4.14836	4.33692	1	1.4028	0.0204333
1	22	4.33692	4.52548	1	0.968793	0.0152414
1	23	4.52548	4.71405	2	0.81111	0.0160793
1	24	4.71405	4.90261	0	0.499871	0.0120485
1	25	4.90261	5.09117	1	0.477681	0.0108851
1	26	5.09117	5.27973	0	0.324126	0.00902626
1	27	5.27973	5.46829	0	0.159719	0.00676384
1	28	5.46829	5.65685	0	0.0895929	0.0051943
1	29	5.65685	5.84542	0	0.0762758	0.00483478

1	0	0.188562	0.377124	0	0.390628	0.0103303
1	1	0.377124	0.565685	3	1.2989	0.0168943
1	2	0.565685	0.754247	3	1.97243	0.0219687
1	3	0.754247	0.942809	0	2.81349	0.0283587
1	4	0.942809	1.13137	3	4.12319	0.0332284
1	5	1.13137	1.31993	7	5.19027	0.0413926
1	6	1.31993	1.50849	5.25	6.18607	0.0404719
1	7	1.50849	1.69706	9.35	6.66839	0.0436574
1	8	1.69706	1.88562	7.95	7.19956	0.0459888
1	9	1.88562	2.07418	10.45	7.62856	0.0486905
1	10	2.07418	2.26274	10.1	7.95643	0.0477196
1	11	2.26274	2.4513	6.9	8.3593	0.0934408
1	12	2.4513	2.63987	7.15	9.14563	0.179332
1	13	2.63987	2.82843	3.85	6.59825	0.0453699
1	14	2.82843	3.01699	2	6.22425	0.0413918
1	15	3.01699	3.20555	4	5.7667	0.0430017
1	16	3.20555	3.39411	6	4.46744	0.0362539
1	17	3.39411	3.58267	4	3.7774	0.0333476
1	18	3.58267	3.77124	4.8	3.04855	0.0298693
1	19	3.77124	3.9598	3.6	2.22501	0.023595
1	20	3.9598	4.14836	1.35	2.00762	0.021277
1	21	4.14836	4.33692	1.25	1.40275	0.0204275
1	22	4.33692	4.52548	1	0.968802	0.0152371
1	23	4.52548	4.71405	2	0.81145	0.0160783
1	24	4.71405	4.90261	0	0.499728	0.0120459
1	25	4.90261	5.09117	1	0.47783	0.010883
1	26	5.09117	5.27973	0	0.324033	0.00902415
1	27	5.27973	5.46829	0	0.159673	0.00676206
1	28	5.46829	5.65685	0	0.0895672	0.00519288
1	29	5.65685	5.84542	0	0.0762539	0.00483344

1	0	0.188562	0.377124	0	0.390516	0.010328
1	1	0.377124	0.565685	3	1.29938	0.0168965
1	2	0.565685	0.754247	3	1.97272	0.0219643
1	3	0.754247	0.942809	0	2.81268	0.028362
1	4	0.942809	1.13137	3.25	4.12294	0.0332198
1	5	1.13137	1.31993	6.85	5.19074	0.0413834
1	6	1.31993	1.50849	5.9	6.18599	0.0404604
1	7	1.50849	1.69706	9	6.66905	0.04365
1	8	1.69706	1.88562	7.9	7.19976	0.0459761
1	9	1.88562	2.07418	10.85	7.62948	0.0486853
1	10	2.07418	2.26274	10.05	7.95703	0.0477097
1	11	2.26274	2.4513	6.2	8.35868	0.0934161
1	12	2.4513	2.63987	8	9.1453	0.179281
1	13	2.63987	2.82843	2.6	6.59711	0.0453714
1	14	2.82843	3.01699	2.2	6.22309	0.041396
1	15	3.01699	3.20555	4.2	5.76625	0.0429917
1	16	3.20555	3.39411	6	4.46788	0.0362462
1	17	3.39411	3.58267	4	3.77746	0.0333381
1	18	3.58267	3.77124	5	3.04911	0.029866
1	19	3.77124	3.9598	2.6	2.22511	0.0235884
1	20	3.9598	4.14836	1.4	2.00745	0.0212716
1	21	4.14836	4.33692	1.1	1.40266	0.0204218
1	22	4.33692	4.52548	1.55	0.968968	0.0152336
1	23	4.52548	4.71405	2.35	0.811891	0.0160797
1	24	4.71405	4.90261	0	0.499585	0.0120433
1	25	4.90261	5.09117	1	0.47798	0.0108809
1	26	5.09117	5.27973	0	0.32394	0.00902205
1	27	5.27973	5.46829	0	0.159628	0.00676027
1	28	5.46829	5.65685	0	0.0895415	0.00519145
1	29	5.65685	5.84542	0	0.0762321	0.0048321

1	0	0.188562	0.377124	0	0.390404	0.0103256
1	1	0.377124	0.565685	3	1.29987	0.0168987
1	2	0.565685	0.754247	3	1.97302	0.02196
1	3	0.754247	0.942809	0	2.81187	0.0283653
1	4	0.942809	1.13137	4	4.1229	0.0332103
1	5	1.13137	1.31993	5.15	5.19073	0.0413716
1	6	1.31993	1.50849	6.85	6.18618	0.0404492
1	7	1.50849	1.69706	9	6.66972	0.0436426
1	8	1.69706	1.88562	6.65	7.1996	0.0459632
1	9	1.88562	2.07418	12.5	7.63088	0.0486913
1	10	2.07418	2.26274	10.55	7.95778	0.0477018
1	11	2.26274	2.4513	7.55	8.35845	0.0933896
1	12	2.4513	2.63987	5.75	9.14433	0.179232
1	13	2.63987	2.82843	2	6.59579	0.0453775
1	14	2.82843	3.01699	2.05	6.2219	0.0414014
1	15	3.01699	3.20555	4.7	5.76594	0.0429805
1	16	3.20555	3.39411	8.05	4.46891	0.0362503
1	17	3.39411	3.58267	2.2	3.77701	0.0333316
1	18	3.58267	3.77124	4.05	3.0494	0.0298588
1	19	3.77124	3.9598	2.95	2.22532	0.0235826
1	20	3.9598	4.14836	2	2.00745	0.0212655
1	21	4.14836	4.33692	1	1.40255	0.0204163
1	22	4.33692	4.52548	1	0.968977	0.0152292
1	23	4.52548	4.71405	3	0.812518	0.0160874
1	24	4.71405	4.90261	0	0.499441	0.0120407
1	25	4.90261	5.09117	1	0.478129	0.0108788
1	26	5.09117	5.27973	0	0.323847	0.00901994
1	27	5.27973	5.46829	0	0.159582	0.00675849
1	28	5.46829	5.65685	0	0.0895159	0.00519003
1	29	5.65685	5.84542	0	0.0762103	0.00483077

1	0	0.188562	0.377124	0	0.390292	0.0103233
1	1	0.377124	0.565685	3	1.30036	0.0169009
1	2	0.565685	0.754247	3	1.97331	0.0219557
1	3	0.754247	0.942809	0	2.81107	0.0283686
1	4	0.942809	1.13137	4	4.12287	0.0332008
1	5	1.13137	1.31993	5	5.19068	0.0413598
1	6	1.31993	1.50849	7.4	6.18653	0.0404391
1	7	1.50849	1.69706	9.25	6.67046	0.0436363
1	8	1.69706	1.88562	5.45	7.1991	0.0459528
1	9	1.88562	2.07418	14.4	7.63282	0.048716
1	10	2.07418	2.26274	12.55	7.95909	0.0477063
1	11	2.26274	2.4513	5	8.35749	0.0933678
1	12	2.4513	2.63987	5.75	9.14336	0.179183
1	13	2.63987	2.82843	2.55	6.59463	0.0453793
1	14	2.82843	3.01699	2.6	6.22086	0.0414025
1	15	3.01699	3.20555	4.2	5.76549	0.0429705
1	16	3.20555	3.39411	6.85	4.46959	0.0362464
1	17	3.39411	3.58267	1.75	3.77643	0.0333271
1	18	3.58267	3.77124	3.65	3.04957	0.0298507
1	19	3.77124	3.9598	3.6	2.22572	0.0235791
1	20	3.9598	4.14836	2	2.00745	0.0212594
1	21	4.14836	4.33692	1	1.40243	0.0204108
1	22	4.33692	4.52548	1	0.968986	0.0152249
1	23	4.52548	4.71405	3	0.813144	0.0160949
1	24	4.71405	4.90261	0	0.499298	0.0120381
1	25	4.90261	5.09117	1	0.478279	0.0108767
1	26	5.09117	5.27973	0	0.323754	0.00901783
1	27	5.27973	5.46829	0	0.159536	0.00675671
1	28	5.46829	5.65685	0	0.0894903	0.00518861
1	29	5.65685	5.84542	0	0.0761884	0.00482944

1	0	0.188562	0.377124	0	0.39018	0.0103209
1	1	0.377124	0.565685	2.15	1.3006	0.0168978
1	2	0.565685	0.754247	3.85	1.97385	0.021956
1	3	0.754247	0.942809	1.6	2.81072	0.0283626
1	4	0.942809	1.13137	2.4	4.12237	0.033195
1	5	1.13137	1.31993	5.3	5.19071	0.041348
1	6	1.31993	1.50849	8.25	6.18712	0.0404319
1	7	1.50849	1.69706	7.85	6.6708	0.0436251
1	8	1.69706	1.88562	6	7.19875	0.0459409
1	9	1.88562	2.07418	15.1	7.63496	0.0487489
1	10	2.07418	2.26274	10.95	7.95995	0.0477003
1	11	2.26274	2.4513	4.7	8.35644	0.093347
1	12	2.4513	2.63987	6.55	9.14261	0.179133
1	13	2.63987	2.82843	2.75	6.59353	0.0453796
1	14	2.82843	3.01699	2.25	6.21973	0.0414062
1	15	3.01699	3.20555	5.3	5.76536	0.0429584
1	16	3.20555	3.39411	6.8	4.47025	0.0362421
1	17	3.39411	3.58267	0.55	3.77551	0.0333304
1	18	3.58267	3.77124	3.65	3.04974	0.0298427
1	19	3.77124	3.9598	4	2.22622	0.0235778
1	20	3.9598	4.14836	2	2.00744	0.0212533
1	21	4.14836	4.33692	0.8	1.40226	0.0204057
1	22	4.33692	4.52548	1.2	0.969052	0.0152207
1	23	4.52548	4.71405	3	0.81377	0.0161025
1	24	4.71405	4.90261	0	0.499155	0.0120355
1	25	4.90261	5.09117	1	0.478428	0.0108746
1	26	5.09117	5.27973	0	0.323662	0.00901573
1	27	5.27973	5.46829	0	0.15949	0.00675493
1	28	5.46829	5.65685	0	0.0894646	0.00518719
1	29	5.65685	5.84542	0	0.0761666	0.0048281

1	0	0.188562	0.377124	0	0.390069	0.0103186
1	1	0.377124	0.565685	2	1.3008	0.0168941
1	2	0.565685	0.754247	4	1.97443	0.0219574
1	3	0.754247	0.942809	2	2.81049	0.0283554
1	4	0.942809	1.13137	2	4.12177	0.0331911
1	5	1.13137	1.31993	6.05	5.19096	0.0413369
1	6	1.31993	1.50849	7.7	6.18755	0.0404226
1	7	1.50849	1.69706	7.3	6.67098	0.043613
1	8	1.69706	1.88562	5.95	7.1984	0.0459291
1	9	1.88562	2.07418	15.4	7.63718	0.0487856
1	10	2.07418	2.26274	9.85	7.96049	0.0476897
1	11	2.26274	2.4513	4.75	8.35541	0.093326
1	12	2.4513	2.63987	5	9.14143	0.179086
1	13	2.63987	2.82843	2.8	6.59244	0.0453796
1	14	2.82843	3.01699	3.8	6.21903	0.0414002
1	15	3.01699	3.20555	5.4	5.76525	0.0429462
1	16	3.20555	3.39411	7.35	4.47108	0.0362411
1	17	3.39411	3.58267	1.45	3.77484	0.0333275
1	18	3.58267	3.77124	3.2	3.04979	0.0298342
1	19	3.77124	3.9598	4	2.22673	0.0235766
1	20	3.9598	4.14836	2	2.00744	0.0212473
1	21	4.14836	4.33692	0	1.40186	0.0204038
1	22	4.33692	4.52548	2	0.969347	0.0152192
1	23	4.52548	4.71405	3	0.814396	0.01611
1	24	4.71405	4.90261	0	0.499013	0.0120329
1	25	4.90261	5.09117	1	0.478578	0.0108725
1	26	5.09117	5.27973	0	0.323569	0.00901362
1	27	5.27973	5.46829	0	0.159445	0.00675315
1	28	5.46829	5.65685	0	0.089439	0.00518576
1	29	5.65685	5.84542	0	0.0761448	0.00482677

1	0	0.188562	0.377124	0	0.389957	0.0103162
1	1	0.377124	0.565685	2	1.301	0.0168905
1	2	0.565685	0.754247	4	1.97501	0.0219587
1	3	0.754247	0.942809	2	2.81026	0.0283483
1	4	0.942809	1.13137	2	4.12116	0.0331871
1	5	1.13137	1.31993	7.3	5.19156	0.0413294
1	6	1.31993	1.50849	6.7	6.1877	0.0404113
1	7	1.50849	1.69706	6.25	6.67086	0.0436007
1	8	1.69706	1.88562	6	7.19805	0.0459173
1	9	1.88562	2.07418	15.9	7.63954	0.0488289
1	10	2.07418	2.26274	10.9	7.96133	0.0476835
1	11	2.26274	2.4513	3.95	8.35415	0.0933078
1	12	2.4513	2.63987	5	9.14024	0.179039
1	13	2.63987	2.82843	1.45	6.59097	0.0453905
1	14	2.82843	3.01699	4.55	6.21856	0.0413911
1	15	3.01699	3.20555	6	5.76532	0.042934
1	16	3.20555	3.39411	6	4.47152	0.0362334
1	17	3.39411	3.58267	2.6	3.77451	0.0333196
1	18	3.58267	3.77124	3.1	3.0498	0.0298257
1	19	3.77124	3.9598	4.3	2.22732	0.0235773
1	20	3.9598	4.14836	2	2.00744	0.0212412
1	21	4.14836	4.33692	0	1.40146	0.0204019
1	22	4.33692	4.52548	2.15	0.969685	0.0152186
1	23	4.52548	4.71405	2.85	0.814979	0.016116
1	24	4.71405	4.90261	0	0.49887	0.0120303
1	25	4.90261	5.09117	1	0.478727	0.0108704
1	26	5.09117	5.27973	0	0.323476	0.00901152
1	27	5.27973	5.46829	0	0.159399	0.00675137
1	28	5.46829	5.65685	0	0.0894134	0.00518434
1	29	5.65685	5.84542	0	0.076123	0.00482544

1	0	0.188562	0.377124	0.75	0.39006	0.0103138
1	1	0.377124	0.565685	1.25	1.30099	0.0168856
1	2	0.565685	0.754247	3.85	1.97554	0.021959
1	3	0.754247	0.942809	2.15	2.81007	0.0283408
1	4	0.942809	1.13137	1.05	4.12028	0.0331892
1	5	1.13137	1.31993	8.75	5.19258	0.0413301
1	6	1.31993	1.50849	6.65	6.18783	0.0404
1	7	1.50849	1.69706	6.4	6.67078	0.0435883
1	8	1.69706	1.88562	6.6	7.19788	0.0459045
1	9	1.88562	2.07418	15.4	7.64176	0.0488653
1	10	2.07418	2.26274	9.35	7.96173	0.0476715
1	11	2.26274	2.4513	4.7	8.3531	0.0932869
1	12	2.4513	2.63987	4.85	9.13902	0.178992
1	13	2.63987	2.82843	2.25	6.58973	0.0453945
1	14	2.82843	3.01699	4.3	6.21801	0.0413829
1	15	3.01699	3.20555	6.3	5.76547	0.042922
1	16	3.20555	3.39411	6.3	4.47204	0.0362268
1	17	3.39411	3.58267	2.1	3.77403	0.0333135
1	18	3.58267	3.77124	2.1	3.04953	0.0298184
1	19	3.77124	3.9598	4.2	2.22789	0.0235773
1	20	3.9598	4.14836	3.25	2.00779	0.0212381
1	21	4.14836	4.33692	0.25	1.40113	0.0203987
1	22	4.33692	4.52548	2.2	0.970037	0.0152183
1	23	4.52548	4.71405	2	0.815318	0.0161149
1	24	4.71405	4.90261	0	0.498727	0.0120277
1	25	4.90261	5.09117	1	0.478876	0.0108684
1	26	5.09117	5.27973	0	0.323384	0.00900942
1	27	5.27973	5.46829	0	0.159354	0.0067496
1	28	5.46829	5.65685	0	0.0893879	0.00518292
1	29	5.65685	5.84542	0	0.0761013	0.00482411

1	0	0.188562	0.377124	1	0.390234	0.0103123
1	1	0.377124	0.565685	1	1.3009	0.016881
1	2	0.565685	0.754247	3	1.97584	0.0219547
1	3	0.754247	0.942809	2.5	2.80998	0.0283328
1	4	0.942809	1.13137	1.4	4.1195	0.0331889
1	5	1.13137	1.31993	8.85	5.19362	0.0413316
1	6	1.31993	1.50849	6.9	6.18803	0.0403889
1	7	1.50849	1.69706	7.2	6.67093	0.0435761
1	8	1.69706	1.88562	6.45	7.19767	0.0458918
1	9	1.88562	2.07418	14.9	7.64384	0.0488954
1	10	2.07418	2.26274	9.6	7.9622	0.0476602
1	11	2.26274	2.4513	4.2	8.35192	0.0932678
1	12	2.4513	2.63987	4.1	9.13758	0.178946
1	13	2.63987	2.82843	2.4	6.58853	0.0453973
1	14	2.82843	3.01699	5.2	6.21772	0.0413721
1	15	3.01699	3.20555	6	5.76554	0.0429098
1	16	3.20555	3.39411	4.2	4.47196	0.0362165
1	17	3.39411	3.58267	4.2	3.77415	0.0333042
1	18	3.58267	3.77124	2.95	3.0495	0.0298098
1	19	3.77124	3.9598	3.95	2.22838	0.0235757
1	20	3.9598	4.14836	3	2.00808	0.0212339
1	21	4.14836	4.33692	0	1.40073	0.0203968
1	22	4.33692	4.52548	2	0.970332	0.0152168
1	23	4.52548	4.71405	2	0.815656	0.0161139
1	24	4.71405	4.90261	0	0.498585	0.0120251
1	25	4.90261	5.09117	1	0.479025	0.0108663
1	26	5.09117	5.27973	0	0.323291	0.00900731
1	27	5.27973	5.46829	0	0.159308	0.00674782
1	28	5.46829	5.65685	0	0.0893623	0.0051815
1	29	5.65685	5.84542	0	0.0760795	0.00482278

1	0	0.188562	0.377124	1	0.390409	0.0103108
1	1	0.377124	0.565685	1	1.30081	0.0168764
1	2	0.565685	0.754247	3	1.97613	0.0219503
1	3	0.754247	0.942809	2	2.80975	0.0283257
1	4	0.942809	1.13137	1.3	4.1187	0.0331892
1	5	1.13137	1.31993	8.85	5.19467	0.041333
1	6	1.31993	1.50849	7.5	6.18841	0.0403791
1	7	1.50849	1.69706	7.95	6.6713	0.0435652
1	8	1.69706	1.88562	7.4	7.19773	0.0458788
1	9	1.88562	2.07418	11.65	7.64498	0.0488949
1	10	2.07418	2.26274	10.4	7.96289	0.0476517
1	11	2.26274	2.4513	4.95	8.35094	0.0932462
1	12	2.4513	2.63987	4	9.13611	0.178901
1	13	2.63987	2.82843	2	6.58722	0.0454033
1	14	2.82843	3.01699	5	6.21737	0.0413617
1	15	3.01699	3.20555	5.4	5.76544	0.0428976
1	16	3.20555	3.39411	3.6	4.47171	0.036207
1	17	3.39411	3.58267	3.05	3.77394	0.0332953
1	18	3.58267	3.77124	5.45	3.05019	0.0298092
1	19	3.77124	3.9598	3.55	2.22876	0.023572
1	20	3.9598	4.14836	3.95	2.00863	0.0212351
1	21	4.14836	4.33692	0	1.40033	0.0203949
1	22	4.33692	4.52548	2	0.970626	0.0152153
1	23	4.52548	4.71405	2	0.815995	0.0161128
1	24	4.71405	4.90261	0	0.498442	0.0120225
1	25	4.90261	5.09117	1	0.479174	0.0108642
1	26	5.09117	5.27973	0	0.323199	0.00900521
1	27	5.27973	5.46829	0	0.159262	0.00674605
1	28	5.46829	5.65685	0	0.0893368	0.00518009
1	29	5.65685	5.84542	0	0.0760577	0.00482145

1	0	0.188562	0.377124	1	0.390583	0.0103093
1	1	0.377124	0.565685	1	1.30073	0.0168718
1	2	0.565685	0.754247	3.75	1.97664	0.0219499
1	3	0.754247	0.942809	1.25	2.8093	0.0283211
1	4	0.942809	1.13137	2	4.11809	0.0331852
1	5	1.13137	1.31993	7	5.19518	0.0413244
1	6	1.31993	1.50849	8.9	6.18918	0.040375
1	7	1.50849	1.69706	8.05	6.67169	0.0435545
1	8	1.69706	1.88562	6.45	7.19751	0.0458661
1	9	1.88562	2.07418	12.35	7.64633	0.0488994
1	10	2.07418	2.26274	9.05	7.9632	0.0476391
1	11	2.26274	2.4513	7	8.35056	0.0932204
1	12	2.4513	2.63987	3.2	9.13441	0.178858
1	13	2.63987	2.82843	2	6.58591	0.0454092
1	14	2.82843	3.01699	4.8	6.21696	0.0413519
1	15	3.01699	3.20555	5.2	5.76528	0.0428857
1	16	3.20555	3.39411	3	4.47129	0.0361991
1	17	3.39411	3.58267	4	3.77401	0.0332859
1	18	3.58267	3.77124	5.9	3.051	0.0298118
1	19	3.77124	3.9598	2.1	2.22872	0.0235653
1	20	3.9598	4.14836	3.45	2.00905	0.021233
1	21	4.14836	4.33692	1.55	1.40037	0.0203891
1	22	4.33692	4.52548	2	0.97092	0.0152138
1	23	4.52548	4.71405	2	0.816333	0.0161118
1	24	4.71405	4.90261	0	0.4983	0.0120199
1	25	4.90261	5.09117	1	0.479323	0.0108621
1	26	5.09117	5.27973	0	0.323107	0.00900311
1	27	5.27973	5.46829	0	0.159217	0.00674427
1	28	5.46829	5.65685	0	0.0893112	0.00517867
1	29	5.65685	5.84542	0	0.076036	0.00482012

1	0	0.188562	0.377124	0.8	0.3907	0.0103071
1	1	0.377124	0.565685	1.2	1.3007	0.016867
1	2	0.565685	0.754247	3.75	1.97714	0.0219495
1	3	0.754247	0.942809	1.25	2.80886	0.0283165
1	4	0.942809	1.13137	2	4.11749	0.0331812
1	5	1.13137	1.31993	7.8	5.19593	0.0413193
1	6	1.31993	1.50849	8.2	6.18976	0.0403676
1	7	1.50849	1.69706	8	6.67207	0.0435437
1	8	1.69706	1.88562	6.15	7.19721	0.045854
1	9	1.88562	2.07418	12.6	7.64774	0.0489059
1	10	2.07418	2.26274	8.25	7.96329	0.0476255
1	11	2.26274	2.4513	8	8.35046	0.0931938
1	12	2.4513	2.63987	3	9.13266	0.178816
1	13	2.63987	2.82843	2.15	6.58464	0.0454139
1	14	2.82843	3.01699	3.85	6.21629	0.0413456
1	15	3.01699	3.20555	6	5.76534	0.0428735
1	16	3.20555	3.39411	3	4.47087	0.0361912
1	17	3.39411	3.58267	3.55	3.77394	0.0332764
1	18	3.58267	3.77124	6.45	3.05197	0.0298191
1	19	3.77124	3.9598	2	2.22866	0.0235586
1	20	3.9598	4.14836	3	2.00933	0.0212288
1	21	4.14836	4.33692	2	1.40054	0.020384
1	22	4.33692	4.52548	2.5	0.971357	0.0152157
1	23	4.52548	4.71405	1.5	0.816529	0.0161083
1	24	4.71405	4.90261	0	0.498157	0.0120173
1	25	4.90261	5.09117	1	0.479471	0.01086
1	26	5.09117	5.27973	0	0.323014	0.00900101
1	27	5.27973	5.46829	0	0.159171	0.0067425
1	28	5.46829	5.65685	0	0.0892857	0.00517725
1	29	5.65685	5.84542	0	0.0760143	0.00481879

1	0	0.188562	0.377124	0	0.390588	0.0103047
1	1	0.377124	0.565685	2	1.3009	0.0168634
1	2	0.565685	0.754247	3	1.97744	0.0219452
1	3	0.754247	0.942809	2	2.80863	0.0283094
1	4	0.942809	1.13137	2	4.11688	0.0331773
1	5	1.13137	1.31993	8	5.19673	0.0413152
1	6	1.31993	1.50849	8.8	6.1905	0.0403629
1	7	1.50849	1.69706	7.7	6.67237	0.0435323
1	8	1.69706	1.88562	6.5	7.19702	0.0458413
1	9	1.88562	2.07418	10.8	7.64864	0.0489002
1	10	2.07418	2.26274	8.6	7.96347	0.0476123
1	11	2.26274	2.4513	7.9	8.35033	0.0931673
1	12	2.4513	2.63987	3.65	9.13109	0.178771
1	13	2.63987	2.82843	3.05	6.58363	0.0454122
1	14	2.82843	3.01699	3	6.21537	0.041344
1	15	3.01699	3.20555	6	5.76541	0.0428613
1	16	3.20555	3.39411	3	4.47045	0.0361833
1	17	3.39411	3.58267	3.85	3.77396	0.0332669
1	18	3.58267	3.77124	6.15	3.05286	0.0298237
1	19	3.77124	3.9598	2.1	2.22862	0.0235519
1	20	3.9598	4.14836	4.1	2.00993	0.0212312
1	21	4.14836	4.33692	1.7	1.40063	0.0203784
1	22	4.33692	4.52548	2.1	0.97168	0.0152148
1	23	4.52548	4.71405	1	0.816581	0.0161038
1	24	4.71405	4.90261	0	0.498015	0.0120147
1	25	4.90261	5.09117	1	0.47962	0.0108579
1	26	5.09117	5.27973	0	0.322922	0.00899892
1	27	5.27973	5.46829	0	0.159126	0.00674072
1	28	5.46829	5.65685	0	0.0892602	0.00517584
1	29	5.65685	5.84542	0	0.0759926	0.00481746

1	0	0.188562	0.377124	0	0.390477	0.0103024
1	1	0.377124	0.565685	2	1.3011	0.0168598
1	2	0.565685	0.754247	3	1.97773	0.0219408
1	3	0.754247	0.942809	2	2.8084	0.0283022
1	4	0.942809	1.13137	2	4.11628	0.0331733
1	5	1.13137	1.31993	8.75	5.19774	0.0413159
1	6	1.31993	1.50849	8.25	6.19109	0.0403557
1	7	1.50849	1.69706	7.95	6.67273	0.0435214
1	8	1.69706	1.88562	5	7.19639	0.0458326
1	9	1.88562	2.07418	9.85	7.64927	0.0488903
1	10	2.07418	2.26274	10.2	7.96411	0.047603
1	11	2.26274	2.4513	7	8.34994	0.0931415
1	12	2.4513	2.63987	4	9.12963	0.178726
1	13	2.63987	2.82843	3.3	6.5827	0.0454089
1	14	2.82843	3.01699	3.6	6.21462	0.0413389
1	15	3.01699	3.20555	6.65	5.76566	0.0428498
1	16	3.20555	3.39411	3.45	4.47016	0.0361742
1	17	3.39411	3.58267	4.2	3.77409	0.0332577
1	18	3.58267	3.77124	5.5	3.05356	0.0298234
1	19	3.77124	3.9598	2.3	2.22864	0.0235452
1	20	3.9598	4.14836	3.15	2.01025	0.0212276
1	21	4.14836	4.33692	1.85	1.40076	0.0203729
1	22	4.33692	4.52548	2	0.971973	0.0152132
1	23	4.52548	4.71405	1	0.816633	0.0160993
1	24	4.71405	4.90261	0	0.497873	0.0120121
1	25	4.90261	5.09117	1	0.479769	0.0108558
1	26	5.09117	5.27973	0	0.32283	0.00899682
1	27	5.27973	5.46829	0	0.159081	0.00673895
1	28	5.46829	5.65685	0	0.0892347	0.00517442
1	29	5.65685	5.84542	0	0.0759709	0.00481613

1	0	0.188562	0.377124	0	0.390365	0.0103
1	1	0.377124	0.565685	2	1.3013	0.0168561
1	2	0.565685	0.754247	3	1.97802	0.0219365
1	3	0.754247	0.942809	2	2.80816	0.0282951
1	4	0.942809	1.13137	3	4.11596	0.0331654
1	5	1.13137	1.31993	8	5.19854	0.0413118
1	6	1.31993	1.50849	7.6	6.19149	0.0403462
1	7	1.50849	1.69706	7.4	6.67294	0.0435095
1	8	1.69706	1.88562	5	7.19576	0.0458238
1	9	1.88562	2.07418	9.7	7.64986	0.0488798
1	10	2.07418	2.26274	10.8	7.96492	0.0475962
1	11	2.26274	2.4513	7.25	8.34963	0.0931154
1	12	2.4513	2.63987	4.25	9.12823	0.178681
1	13	2.63987	2.82843	3.95	6.58194	0.0454021
1	14	2.82843	3.01699	3.6	6.21387	0.0413339
1	15	3.01699	3.20555	5.35	5.76554	0.0428377
1	16	3.20555	3.39411	3.75	4.46995	0.0361644
1	17	3.39411	3.58267	5	3.77444	0.03325
1	18	3.58267	3.77124	5.65	3.0543	0.0298241
1	19	3.77124	3.9598	1.7	2.22849	0.023539
1	20	3.9598	4.14836	4	2.01082	0.0212291
1	21	4.14836	4.33692	1	1.40064	0.0203675
1	22	4.33692	4.52548	2	0.972267	0.0152117
1	23	4.52548	4.71405	1	0.816686	0.0160948
1	24	4.71405	4.90261	0	0.497731	0.0120095
1	25	4.90261	5.09117	1	0.479917	0.0108538
1	26	5.09117	5.27973	0	0.322738	0.00899472
1	27	5.27973	5.46829	0	0.159035	0.00673718
1	28	5.46829	5.65685	0	0.0892092	0.00517301
1	29	5.65685	5.84542	0	0.0759492	0.00481481

1	0	0.188562	0.377124	0	0.390254	0.0102977
1	1	0.377124	0.565685	2	1.3015	0.0168525
1	2	0.565685	0.754247	3	1.97831	0.0219322
1	3	0.754247	0.942809	2	2.80793	0.0282879
1	4	0.942809	1.13137	2.75	4.11557	0.0331582
1	5	1.13137	1.31993	9.05	5.19964	0.0413147
1	6	1.31993	1.50849	6.3	6.19152	0.0403347
1	7	1.50849	1.69706	7.55	6.67319	0.0434978
1	8	1.69706	1.88562	5.1	7.19516	0.0458146
1	9	1.88562	2.07418	10.25	7.6506	0.0488715
1	10	2.07418	2.26274	11	7.96578	0.0475905
1	11	2.26274	2.4513	6.35	8.34906	0.0930906
1	12	2.4513	2.63987	3.85	9.12673	0.178636
1	13	2.63987	2.82843	5.3	6.58158	0.0453907
1	14	2.82843	3.01699	2.65	6.21286	0.0413346
1	15	3.01699	3.20555	5.65	5.76551	0.0428255
1	16	3.20555	3.39411	5.2	4.47016	0.0361547
1	17	3.39411	3.58267	3.85	3.77446	0.0332405
1	18	3.58267	3.77124	5.4	3.05497	0.0298231
