x	y	z	r
-0.11793	0.568228	-0.702476	0.911187
-0.11793	0.568228	-0.702476	0.911187
-0.11793	0.568228	-0.702476	0.911187
-0.11793	0.568228	-0.702476	0.911187
-0.11793	0.568228	-0.702476	0.911187
0.149293	1.02938	0.714031	1.26165
0.149293	1.02938	0.714031	1.26165
0.277247	0.429267	0.352686	0.620905
-0.289427	1.2727	-0.0489008	1.30611
-0.289427	1.2727	-0.0489008	1.30611
-0.289427	1.2727	-0.0489008	1.30611
-0.289427	1.2727	-0.0489008	1.30611
-0.289427	1.2727	-0.0489008	1.30611
-0.526073	0.868572	-1.08072	1.48294
-0.647243	0.621626	-0.609022	1.08455
-0.647243	0.621626	-0.609022	1.08455
-0.647243	0.621626	-0.609022	1.08455
-0.164116	0.567135	-0.644174	0.873806
0.0109086	0.616363	-0.6635	0.905679
0.870368	0.476277	0.617936	1.16886
0.870368	0.476277	0.617936	1.16886
0.870368	0.476277	0.617936	1.16886
0.5709	0.0761673	0.183039	0.604344
0.5709	0.0761673	0.183039	0.604344
0.5709	0.0761673	0.183039	0.604344
0.5709	0.0761673	0.183039	0.604344
0.5709	0.0761673	0.183039	0.604344
0.5709	0.0761673	0.183039	0.604344
-0.0120538	-0.939409	-0.929871	1.32185
-0.0120538	-0.939409	-0.929871	1.32185
-0.0120538	-0.939409	-0.929871	1.32185
-0.0120538	-0.939409	-0.929871	1.32185
-0.0120538	-0.939409	-0.929871	1.32185
0.419064	0.113547	-0.210394	0.482466
0.419064	0.113547	-0.210394	0.482466
1.05357	-1.43607	-0.289176	1.80442
1.05357	-1.43607	-0.289176	1.80442
1.05357	-1.43607	-0.289176	1.80442
1.96084	-0.897817	-0.132169	2.16066
2.04994	-1.84883	-0.454565	2.79768
2.04994	-1.84883	-0.454565	2.79768
2.2662	-1.58134	0.657151	2.84045
2.2662	-1.58134	0.657151	2.84045
2.2662	-1.58134	0.657151	2.84045
2.09039	-2.02042	1.16526	3.13204
2.09039	-2.02042	1.16526	3.13204
2.09039	-2.02042	1.16526	3.13204
1.5698	-1.90602	1.656	2.97313
1.88793	-0.848273	0.0304412	2.06997
1.88793	-0.848273	0.0304412	2.06997
1.88793	-0.848273	0.0304412	2.06997
1.58056	-0.349023	0.0463592	1.6193
0.454098	-1.04457	0.518255	1.25136
-0.882697	-1.46625	0.289289	1.73572
-0.132301	-0.934149	-0.213704	0.967371
-0.132301	-0.934149	-0.213704	0.967371
-0.0404873	0.345792	0.910729	0.975007
0.0831537	0.489805	-0.0278131	0.497591
0.0831537	0.489805	-0.0278131	0.497591
0.0831537	0.489805	-0.0278131	0.497591
0.0831537	0.489805	-0.0278131	0.497591
0.0831537	0.489805	-0.0278131	0.497591
0.0831537	0.489805	-0.0278131	0.497591
0.55304	-0.31436	0.98022	1.16855
0.55304	-0.31436	0.98022	1.16855
0.524191	-0.650518	0.294113	0.885693
0.268106	-0.800026	-0.200337	0.867213
0.268106	-0.800026	-0.200337	0.867213
0.174618	-0.0602099	1.00935	1.02611
0.174618	-0.0602099	1.00935	1.02611
1.08419	-0.325883	0.0588575	1.13363
1.08419	-0.325883	0.0588575	1.13363
1.08419	-0.325883	0.0588575	1.13363
1.08419	-0.325883	0.0588575	1.13363
1.08419	-0.325883	0.0588575	1.13363
0.860669	0.04995	-0.0575266	0.864034
0.924265	-0.697893	0.200004	1.1753
1.76528	0.967935	1.30561	2.39952
1.87272	0.727798	0.733951	2.13903
1.87272	0.727798	0.733951	2.13903
1.87272	0.727798	0.733951	2.13903
0.816813	-0.831605	-1.13661	1.62808
0.816813	-0.831605	-1.13661	1.62808
0.816813	-0.831605	-1.13661	1.62808
0.654677	0.194562	-0.608943	0.915024
0.654677	0.194562	-0.608943	0.915024
0.654677	0.194562	-0.608943	0.915024
0.654677	0.194562	-0.608943	0.915024
0.654677	0.194562	-0.608943	0.915024
0.654677	0.194562	-0.608943	0.915024
0.999774	0.118068	0.0545384	1.0082
0.999774	0.118068	0.0545384	1.0082
-0.265553	1.27483	-1.61541	2.07491
-0.265553	1.27483	-1.61541	2.07491
0.00378243	0.786287	-0.994347	1.26767
0.00378243	0.786287	-0.994347	1.26767
0.00378243	0.786287	-0.994347	1.26767
0.00378243	0.786287	-0.994347	1.26767
0.648271	-1.09532	-0.405195	1.33573
0.271985	-0.400169	-0.188763	0.519367
0.271985	-0.400169	-0.188763	0.519367
0.271985	-0.400169	-0.188763	0.519367
0.271985	-0.400169	-0.188763	0.519367
0.170994	0.290968	-0.206966	0.395899
0.170994	0.290968	-0.206966	0.395899
0.170994	0.290968	-0.206966	0.395899
0.170994	0.290968	-0.206966	0.395899
0.170994	0.290968	-0.206966	0.395899
0.170994	0.290968	-0.206966	0.395899
-0.144354	0.0726505	0.383782	0.416419
0.0802299	0.0341307	-0.167931	0.189215
0.0802299	0.0341307	-0.167931	0.189215
0.0802299	0.0341307	-0.167931	0.189215
0.0802299	0.0341307	-0.167931	0.189215
0.0802299	0.0341307	-0.167931	0.189215
-0.89339	-0.638928	-1.091	1.54811
-0.917961	-1.10248	-1.31462	1.94585
-0.917961	-1.10248	-1.31462	1.94585
-0.010432	-1.44749	-1.89141	2.38176
-0.010432	-1.44749	-1.89141	2.38176
0.467937	-0.261173	-2.09097	2.15855
0.258136	0.0548262	-1.17788	1.20708
0.431972	0.27016	-0.510198	0.721033
1.02969	0.402426	0.0324063	1.10601
1.02969	0.402426	0.0324063	1.10601
1.02969	0.402426	0.0324063	1.10601
1.02969	0.402426	0.0324063	1.10601
0.419334	-0.901837	-0.845043	1.30509
-0.027699	-0.740167	-0.982869	1.23071
-0.027699	-0.740167	-0.982869	1.23071
-0.027699	-0.740167	-0.982869	1.23071
0.174095	0.98826	-0.648444	1.19476
0.174095	0.98826	-0.648444	1.19476
0.174095	0.98826	-0.648444	1.19476
0.252414	0.35739	-0.913098	1.01252
0.252414	0.35739	-0.913098	1.01252
0.252414	0.35739	-0.913098	1.01252
-0.795583	0.529348	0.334169	1.01234
-0.795583	0.529348	0.334169	1.01234
-0.93449	0.0603346	-0.339352	0.996028
-0.93449	0.0603346	-0.339352	0.996028
-0.451845	-0.783469	0.462798	1.01596
-0.451845	-0.783469	0.462798	1.01596
1.06988	-0.56819	0.613816	1.35804
1.06988	-0.56819	0.613816	1.35804
-0.854714	0.329005	0.106741	0.922049
-0.854714	0.329005	0.106741	0.922049
0.461246	0.00375257	-0.120227	0.476672
1.56628	0.308463	0.324171	1.62894
1.56628	0.308463	0.324171	1.62894
1.56628	0.308463	0.324171	1.62894
1.56628	0.308463	0.324171	1.62894
0.318951	0.916	0.224108	0.995495
0.318951	0.916	0.224108	0.995495
0.318951	0.916	0.224108	0.995495
0.318951	0.916	0.224108	0.995495
0.318951	0.916	0.224108	0.995495
0.355097	0.334493	-0.964267	1.08064
0.355097	0.334493	-0.964267	1.08064
1.05186	0.150091	0.155008	1.07377
1.05186	0.150091	0.155008	1.07377
-0.0179521	0.453692	0.0236288	0.454662
-0.0179521	0.453692	0.0236288	0.454662
-0.0179521	0.453692	0.0236288	0.454662
-0.0179521	0.453692	0.0236288	0.454662
-0.375776	0.69272	0.0926497	0.793507
-0.324359	-0.0822291	-0.847168	0.910859
-0.324359	-0.0822291	-0.847168	0.910859
-0.410273	1.33449	-0.700355	1.56195
-0.410273	1.33449	-0.700355	1.56195
-0.684084	0.471805	-1.01217	1.3096
-0.222493	-0.360324	-1.13326	1.2098
-0.222493	-0.360324	-1.13326	1.2098
-0.222493	-0.360324	-1.13326	1.2098
-0.212495	0.606601	0.432966	0.77497
-1.52344	0.0257815	0.392894	1.5735
-1.46701	0.174562	1.33537	1.99143
-1.99441	0.857023	0.882391	2.34324
-2.0219	0.537002	0.667587	2.19593
-2.02432	0.287014	-0.41832	2.08692
-2.02432	0.287014	-0.41832	2.08692
-2.02432	0.287014	-0.41832	2.08692
-2.20734	1.01373	-0.685418	2.52385
-2.20734	1.01373	-0.685418	2.52385
-2.20734	1.01373	-0.685418	2.52385
-1.96931	1.68899	-0.677525	2.6814
-2.55337	0.958002	-1.57159	3.14759
-0.245719	-0.380506	-1.83522	1.89029
-0.167115	-0.0984565	-1.09698	1.11399
-0.167115	-0.0984565	-1.09698	1.11399
-0.167115	-0.0984565	-1.09698	1.11399
-0.344696	-0.0502455	-0.942015	1.00436
0.131312	-0.635834	-0.616135	0.89507
0.131312	-0.635834	-0.616135	0.89507
0.0463252	-1.23184	-0.462637	1.31667
0.698519	-1.48393	-0.152179	1.64716
0.698519	-1.48393	-0.152179	1.64716
0.698519	-1.48393	-0.152179	1.64716
0.20232	-0.435235	-0.458385	0.663687
0.20232	-0.435235	-0.458385	0.663687
0.20232	-0.435235	-0.458385	0.663687
0.20232	-0.435235	-0.458385	0.663687
0.314451	-1.0381	-0.986	1.46585
0.314451	-1.0381	-0.986	1.46585
0.314451	-1.0381	-0.986	1.46585
0.314451	-1.0381	-0.986	1.46585
0.975504	-0.332137	-1.02176	1.45118
0.58397	0.139381	-0.859054	1.04806
0.58397	0.139381	-0.859054	1.04806
