x	y	z	r
4.39372	-2.50611	-5.74724	7.65612
4.39372	-2.50611	-5.74724	7.65612
5.75472	-1.05267	-5.82086	8.25271
4.94862	-0.0818967	-5.48588	7.38853
2.80684	1.08667	-7.60904	8.1827
2.80684	1.08667	-7.60904	8.1827
0.962256	2.01263	-6.95093	7.30014
0.962256	2.01263	-6.95093	7.30014
0.962256	2.01263	-6.95093	7.30014
2.91827	4.26406	-6.5283	8.3257
3.1012	1.73415	-6.52791	7.43225
3.1012	1.73415	-6.52791	7.43225
3.54108	2.20319	-7.85111	8.89006
5.20832	2.66795	-7.25708	9.32254
5.20832	2.66795	-7.25708	9.32254
5.27776	0.434858	-2.4016	5.81477
0.894811	1.23638	-2.96319	3.33314
0.894811	1.23638	-2.96319	3.33314
0.894811	1.23638	-2.96319	3.33314
-0.390611	2.09972	-4.19508	4.70745
-0.390611	2.09972	-4.19508	4.70745
0.830201	1.82778	-3.09859	3.69205
0.830201	1.82778	-3.09859	3.69205
0.830201	1.82778	-3.09859	3.69205
1.95539	0.0421654	-2.3095	3.02641
-0.252864	-1.13827	-4.81548	4.95464
-1.17659	-0.647769	-5.63629	5.79411
0.468067	1.31248	-7.2618	7.39428
1.09258	-1.75619	-6.2758	6.60784
1.09258	-1.75619	-6.2758	6.60784
1.09258	-1.75619	-6.2758	6.60784
1.08819	-1.0323	-7.63425	7.7802
1.08819	-1.0323	-7.63425	7.7802
1.08819	-1.0323	-7.63425	7.7802
3.14509	-1.04005	-8.16891	8.81501
3.14509	-1.04005	-8.16891	8.81501
3.14509	-1.04005	-8.16891	8.81501
0.177401	-1.36083	-7.30186	7.4297
-2.13396	-2.35196	-7.31314	7.97292
-5.42874	-2.56639	-6.19961	8.63092
-2.96359	-3.35766	-6.75242	8.10259
-2.96359	-3.35766	-6.75242	8.10259
-5.75692	-1.83083	-8.40787	10.3531
-4.51181	-2.23983	-8.44347	9.83186
-4.20066	-2.93163	-7.17217	8.81362
-4.20066	-2.93163	-7.17217	8.81362
-4.20066	-2.93163	-7.17217	8.81362
-4.20066	-2.93163	-7.17217	8.81362
-6.83109	-4.67563	-7.00682	10.8453
-6.70876	-2.90671	-9.22495	11.771
-5.06737	1.70489	-7.78312	9.44256
-5.06737	1.70489	-7.78312	9.44256
-6.85836	1.3341	-7.23891	10.0607
-7.70133	2.18983	-6.20276	10.1282
-6.68033	4.46025	-7.83756	11.2227
-6.19786	3.57204	-8.86886	11.3943
-5.14076	2.71961	-6.85025	8.98608
-4.13869	3.28115	-7.54628	9.21092
-4.21622	3.10033	-4.71714	7.04556
-4.21622	3.10033	-4.71714	7.04556
-2.32246	2.74062	-3.96716	5.35193
-3.36279	4.05669	-3.82898	6.51354
-1.22109	3.1206	-4.82081	5.87106
-1.22109	3.1206	-4.82081	5.87106
0.884564	3.71678	-1.76696	4.2094
3.06531	1.77618	-3.47442	4.96211
3.04137	0.970283	-3.76059	4.93289
3.04137	0.970283	-3.76059	4.93289
3.04137	0.970283	-3.76059	4.93289
3.04137	0.970283	-3.76059	4.93289
2.48716	0.218324	-3.05103	3.94238
2.64404	-0.0646399	-2.09749	3.37559
2.64404	-0.0646399	-2.09749	3.37559
1.20318	0.834813	-2.83543	3.19127
0.18957	1.19802	-3.2325	3.45257
-0.917635	0.869852	-1.36228	1.85863
-0.917635	0.869852	-1.36228	1.85863
-0.917635	0.869852	-1.36228	1.85863
-0.917635	0.869852	-1.36228	1.85863
-0.917635	0.869852	-1.36228	1.85863
0.0550617	2.03364	-1.9753	2.83558
0.0550617	2.03364	-1.9753	2.83558
0.0550617	2.03364	-1.9753	2.83558
0.0550617	2.03364	-1.9753	2.83558
0.0550617	2.03364	-1.9753	2.83558
0.0550617	2.03364	-1.9753	2.83558
0.0550617	2.03364	-1.9753	2.83558
1.41609	3.63272	-2.92247	4.87266
1.47042	-0.144672	-2.13798	2.59885
0.692176	2.77442	-2.67586	3.91621
-1.92874	1.72293	-2.75097	3.77576
-0.506972	0.054231	-1.56474	1.64572
-0.506972	0.054231	-1.56474	1.64572
-0.506972	0.054231	-1.56474	1.64572
-0.506972	0.054231	-1.56474	1.64572
-0.506972	0.054231	-1.56474	1.64572
-0.506972	0.054231	-1.56474	1.64572
-2.37993	-1.36347	2.95322	4.03046
-2.37993	-1.36347	2.95322	4.03046
-2.37993	-1.36347	2.95322	4.03046
-2.37993	-1.36347	2.95322	4.03046
-2.37993	-1.36347	2.95322	4.03046
-2.37993	-1.36347	2.95322	4.03046
-2.37993	-1.36347	2.95322	4.03046
-1.02695	-0.133155	6.8266	6.90469
-1.02695	-0.133155	6.8266	6.90469
-1.02695	-0.133155	6.8266	6.90469
-1.02695	-0.133155	6.8266	6.90469
-1.02695	-0.133155	6.8266	6.90469
0.809281	1.20929	6.34348	6.50823
-1.31946	0.3944	6.32886	6.47696
-1.7672	0.944851	6.7546	7.04559
-1.7672	0.944851	6.7546	7.04559
3.09032	0.477267	5.01288	5.9082
3.09032	0.477267	5.01288	5.9082
3.30887	-0.328958	3.61109	4.90885
0.917434	0.897566	3.81108	4.0214
0.917434	0.897566	3.81108	4.0214
0.917434	0.897566	3.81108	4.0214
0.917434	0.897566	3.81108	4.0214
1.704	2.44576	2.29157	3.75988
1.704	2.44576	2.29157	3.75988
2.09519	1.7148	2.82727	3.91457
2.09519	1.7148	2.82727	3.91457
2.09519	1.7148	2.82727	3.91457
0.344713	0.456162	4.68647	4.72122
-0.524231	0.315019	5.49888	5.53278
1.50656	-1.21682	7.26043	7.51427
1.50656	-1.21682	7.26043	7.51427
1.50656	-1.21682	7.26043	7.51427
-0.559985	-2.36408	6.35567	6.80419
-3.99065	-3.00222	4.20363	6.52756
-2.04924	-0.857798	2.76032	3.54324
-2.04924	-0.857798	2.76032	3.54324
-2.04924	-0.857798	2.76032	3.54324
-2.04924	-0.857798	2.76032	3.54324
-2.04924	-0.857798	2.76032	3.54324
-2.04924	-0.857798	2.76032	3.54324
-3.09377	-1.60759	3.30218	4.80209
-0.914947	-1.6131	3.78775	4.21738
-0.196139	-3.8499	2.87067	4.80634
-0.918332	-1.26345	2.29043	2.77231
0.247257	0.79138	4.58849	4.6628
3.33525	-1.87953	6.23407	7.31575
0.692848	-0.722234	4.48497	4.59528
-0.0685362	-0.123824	1.70863	1.71448
-0.0685362	-0.123824	1.70863	1.71448
-0.0685362	-0.123824	1.70863	1.71448
-0.0685362	-0.123824	1.70863	1.71448
-0.0685362	-0.123824	1.70863	1.71448
-0.0685362	-0.123824	1.70863	1.71448
-0.0685362	-0.123824	1.70863	1.71448
1.63363	0.767318	3.40916	3.85745
1.63363	0.767318	3.40916	3.85745
1.63363	0.767318	3.40916	3.85745
1.2846	-0.571519	5.83379	6.00083
1.2846	-0.571519	5.83379	6.00083
-0.191274	-1.86709	5.59083	5.89746
1.44292	-1.41122	2.65333	3.33372
1.44292	-1.41122	2.65333	3.33372
1.44292	-1.41122	2.65333	3.33372
1.94884	0.41062	3.7518	4.24766
1.94884	0.41062	3.7518	4.24766
1.94884	0.41062	3.7518	4.24766
1.94884	0.41062	3.7518	4.24766
1.45373	-0.227012	3.96155	4.22596
1.45373	-0.227012	3.96155	4.22596
1.45373	-0.227012	3.96155	4.22596
1.45373	-0.227012	3.96155	4.22596
-0.349255	0.425391	4.31718	4.35213
-0.349255	0.425391	4.31718	4.35213
1.43592	-0.284978	2.8361	3.19164
1.43592	-0.284978	2.8361	3.19164
1.43592	-0.284978	2.8361	3.19164
1.43592	-0.284978	2.8361	3.19164
1.0873	0.633768	3.3934	3.61927
1.0873	0.633768	3.3934	3.61927
1.0873	0.633768	3.3934	3.61927
1.0873	0.633768	3.3934	3.61927
1.0873	0.633768	3.3934	3.61927
0.459237	0.331041	1.17306	1.30252
0.459237	0.331041	1.17306	1.30252
0.459237	0.331041	1.17306	1.30252
0.459237	0.331041	1.17306	1.30252
0.459237	0.331041	1.17306	1.30252
0.459237	0.331041	1.17306	1.30252
0.459237	0.331041	1.17306	1.30252
0.459237	0.331041	1.17306	1.30252
0.459237	0.331041	1.17306	1.30252
0.459237	0.331041	1.17306	1.30252
0.459237	0.331041	1.17306	1.30252
1.0832	-2.14293	1.14415	2.6598
1.0832	-2.14293	1.14415	2.6598
1.0832	-2.14293	1.14415	2.6598
-1.91853	-2.90648	2.30816	4.17804
-1.91853	-2.90648	2.30816	4.17804
-1.88502	-1.7838	2.32225	3.48254
-0.819911	0.823682	1.92885	2.25192
-0.819911	0.823682	1.92885	2.25192
-0.819911	0.823682	1.92885	2.25192
-0.819911	0.823682	1.92885	2.25192
-0.819911	0.823682	1.92885	2.25192
1.11889	-1.38691	-1.38469	2.25673
1.11889	-1.38691	-1.38469	2.25673
1.11889	-1.38691	-1.38469	2.25673
2.18474	-0.212523	1.45539	2.6337
2.18474	-0.212523	1.45539	2.6337
2.86283	-1.05514	1.94668	3.61921
0.0186492	-2.83315	2.17998	3.57483
0.0186492	-2.83315	2.17998	3.57483
0.0186492	-2.83315	2.17998	3.57483
-0.367509	-3.57658	2.34488	4.29249
-1.72341	1.44541	1.60085	2.76081
-1.72341	1.44541	1.60085	2.76081
-1.72341	1.44541	1.60085	2.76081
-2.25922	-0.0286996	1.57896	2.75645
-3.45836	-1.62944	1.65304	4.16508
-3.45836	-1.62944	1.65304	4.16508
-2.41364	1.40283	1.77674	3.30914
-0.521516	2.77801	3.50591	4.50341
-0.521516	2.77801	3.50591	4.50341
-0.342825	4.13736	4.58268	6.18354
-1.51913	5.53903	4.28838	7.1679
-1.51913	5.53903	4.28838	7.1679
-1.51913	5.53903	4.28838	7.1679
-0.809651	2.47786	4.7189	5.39105
0.315064	3.83473	5.09147	6.38181
0.315064	3.83473	5.09147	6.38181
-2.32877	2.48563	4.01968	5.26871
-2.32877	2.48563	4.01968	5.26871
-2.32877	2.48563	4.01968	5.26871
-1.20115	1.71646	2.16217	3.01064
-1.20115	1.71646	2.16217	3.01064
-1.53293	3.13334	3.50384	4.94415
-0.675768	-0.561168	4.3308	4.41898
-0.181691	1.1716	4.49678	4.65045
-0.181691	1.1716	4.49678	4.65045
-0.181691	1.1716	4.49678	4.65045
-0.625334	1.07514	4.46474	4.63475
-0.625334	1.07514	4.46474	4.63475
-2.0223	-0.285376	3.63763	4.17174
-1.78696	-0.00235632	2.9565	3.45458
-2.00431	-2.82011	3.10497	4.64877
-2.00431	-2.82011	3.10497	4.64877
-0.432654	-3.24226	2.24333	3.96635
-0.432654	-3.24226	2.24333	3.96635
-0.432654	-3.24226	2.24333	3.96635
-0.432654	-3.24226	2.24333	3.96635
-1.1428	-0.959328	-0.549983	1.59022
-1.1428	-0.959328	-0.549983	1.59022
-2.33885	0.467134	-2.25976	3.28557
-2.33885	0.467134	-2.25976	3.28557
0.192158	-1.54046	-2.94096	3.32554
0.192158	-1.54046	-2.94096	3.32554
0.192158	-1.54046	-2.94096	3.32554
0.996917	-1.49916	-3.27938	3.74108
0.244373	-1.54514	-2.45499	2.91104
0.285341	-1.43838	-2.09755	2.55932
0.285341	-1.43838	-2.09755	2.55932
0.704748	0.782582	-1.91302	2.18375
-0.196904	3.0851	-2.10201	3.73832
-0.196904	3.0851	-2.10201	3.73832
-0.196904	3.0851	-2.10201	3.73832
-0.196904	3.0851	-2.10201	3.73832
-0.196904	3.0851	-2.10201	3.73832
-2.14691	2.05588	-1.32854	3.2559
-2.10811	-0.980649	-2.83943	3.6699
-3.01252	-0.527839	-2.89526	4.21146
-0.637445	-2.71492	-2.58388	3.80178
-0.637445	-2.71492	-2.58388	3.80178
-3.58402	-2.18639	-1.47411	4.44955
-2.1073	-1.75116	-2.99863	4.0619
0.942633	-0.921497	-1.22533	1.79976
1.84443	-0.128634	1.34204	2.28464
1.73219	-1.2225	1.1403	2.40734
1.23273	-2.93664	2.51786	4.05994
1.23273	-2.93664	2.51786	4.05994
-1.54096	0.0915133	3.81919	4.11937
-1.54096	0.0915133	3.81919	4.11937
-1.54096	0.0915133	3.81919	4.11937
0.918952	0.779619	4.23785	4.40586
-0.639322	-2.25309	6.11359	6.54684
-0.686818	-2.94464	5.41387	6.20101
-3.49191	-4.24369	3.35216	6.43734
-0.576458	-5.60115	6.03049	8.25057
2.05075	-5.33635	5.64631	8.03511
2.23835	-3.95913	2.81502	5.34876
0.0376484	-4.58817	2.48303	5.2171
-0.0883825	-3.84454	3.29225	5.06233
0.831442	-4.20412	2.08008	4.76368
2.93965	-3.98678	2.82808	5.70386
2.33933	-3.83285	2.56196	5.16981
2.33933	-3.83285	2.56196	5.16981
2.33933	-3.83285	2.56196	5.16981
1.08267	-5.00699	2.53649	5.71628
-0.769166	-3.81052	3.2482	5.06581
-0.769166	-3.81052	3.2482	5.06581
-0.769166	-3.81052	3.2482	5.06581
-0.173301	-2.52454	3.69623	4.47945
-0.173301	-2.52454	3.69623	4.47945
-0.173301	-2.52454	3.69623	4.47945
-2.43663	-3.24394	4.58154	6.1197
-2.43663	-3.24394	4.58154	6.1197
-2.43663	-3.24394	4.58154	6.1197
-2.43663	-3.24394	4.58154	6.1197
-2.43663	-3.24394	4.58154	6.1197
-2.75875	-2.16155	4.06689	5.36867
-2.54323	-1.83789	4.17951	5.2263
-2.07927	-2.21707	3.07483	4.32358
-2.07927	-2.21707	3.07483	4.32358
-2.07927	-2.21707	3.07483	4.32358
-3.74519	-1.73524	3.41136	5.35489
-2.96363	-2.0464	3.18509	4.80788
-1.81267	-1.38735	3.79204	4.42607
-1.81267	-1.38735	3.79204	4.42607
-2.9252	-0.690872	5.33	6.11906
-2.9252	-0.690872	5.33	6.11906
-3.50679	-1.88515	5.57427	6.8501
-3.50679	-1.88515	5.57427	6.8501
-1.01835	0.44744	3.55606	3.72597
-1.01835	0.44744	3.55606	3.72597
-1.41274	1.41015	2.82166	3.45632
-1.41274	1.41015	2.82166	3.45632
-1.41274	1.41015	2.82166	3.45632
-1.41274	1.41015	2.82166	3.45632
-2.89645	2.85024	3.04453	5.07764
-5.45342	4.63835	3.35664	7.90704
-5.47388	1.08163	3.41638	6.54255
-4.59786	1.68978	4.48791	6.64357
-4.59786	1.68978	4.48791	6.64357
-4.59786	1.68978	4.48791	6.64357
-3.93474	2.62044	5.05309	6.91973
-2.8991	2.08604	7.20719	8.04363
-3.0635	1.78787	7.56282	8.35331
-0.355526	2.27285	7.51942	7.86346
-0.355526	2.27285	7.51942	7.86346
-1.44119	1.76404	6.73474	7.10954
-4.0778	0.522229	7.50017	8.553
-2.16213	2.46469	8.04692	8.68921
-2.16213	2.46469	8.04692	8.68921
-2.16213	2.46469	8.04692	8.68921
-4.27302	1.59382	6.51038	7.94884
-4.27302	1.59382	6.51038	7.94884
-4.27302	1.59382	6.51038	7.94884
-2.00207	0.937049	1.65608	2.76205
-2.2438	1.34788	-1.24389	2.89805
-0.751408	1.81245	-2.60125	3.25823
-1.02226	-1.53042	-2.87426	3.413
-0.338334	-3.62308	-2.93291	4.67366
0.596102	-2.82741	-2.9254	4.11188
0.596102	-2.82741	-2.9254	4.11188
-0.529551	-1.51851	-4.66924	4.93844
2.75321	-0.325981	-2.72269	3.8858
2.75321	-0.325981	-2.72269	3.8858
2.75321	-0.325981	-2.72269	3.8858
-0.145171	-4.04283	-3.67456	5.46516
-0.123678	-1.36229	-2.01456	2.43507
-0.123678	-1.36229	-2.01456	2.43507
-0.123678	-1.36229	-2.01456	2.43507
-0.475856	-2.26174	-3.69289	4.35653
-1.29671	-2.18824	-2.80135	3.78384
-1.29671	-2.18824	-2.80135	3.78384
-0.86006	-1.86859	-2.46886	3.2135
-0.86006	-1.86859	-2.46886	3.2135
0.765561	-2.81798	-3.91136	4.88117
0.765561	-2.81798	-3.91136	4.88117
0.765561	-2.81798	-3.91136	4.88117
0.765561	-2.81798	-3.91136	4.88117
2.05972	-0.0656532	-5.69009	6.05177
2.80442	-1.98193	-4.17772	5.40798
2.80442	-1.98193	-4.17772	5.40798
2.80442	-1.98193	-4.17772	5.40798
0.946779	-0.678616	-2.66114	2.90492
-1.2206	0.350592	-0.843868	1.52476
-1.2206	0.350592	-0.843868	1.52476
-1.2206	0.350592	-0.843868	1.52476
-3.11021	2.40023	2.20446	4.5049
-3.11021	2.40023	2.20446	4.5049
-3.11021	2.40023	2.20446	4.5049
-3.11021	2.40023	2.20446	4.5049
-3.30293	0.772007	3.25786	4.70308
-3.30293	0.772007	3.25786	4.70308
-3.30293	0.772007	3.25786	4.70308
-4.0669	-0.251966	2.97508	5.04522
-2.03234	-2.72018	6.11216	6.99202
-2.03234	-2.72018	6.11216	6.99202
-2.03234	-2.72018	6.11216	6.99202
-2.97944	-2.62249	5.85049	7.06985
-2.97944	-2.62249	5.85049	7.06985
-2.97944	-2.62249	5.85049	7.06985
-1.63083	-3.42506	6.64636	7.65276
-1.63083	-3.42506	6.64636	7.65276
-1.63083	-3.42506	6.64636	7.65276
-1.63083	-3.42506	6.64636	7.65276
-1.63083	-3.42506	6.64636	7.65276
-1.20205	-2.66543	5.43436	6.17104
-1.20205	-2.66543	5.43436	6.17104
-2.20539	-2.7179	4.4103	5.6304
-2.48778	0.94435	7.99588	8.42703
-2.48778	0.94435	7.99588	8.42703
-4.15492	-0.771275	8.34716	9.35592
-5.07319	-1.98937	6.76919	8.69004
-5.07319	-1.98937	6.76919	8.69004
-5.07319	-1.98937	6.76919	8.69004
-5.07319	-1.98937	6.76919	8.69004
-5.966	-0.795049	8.55828	10.4628
-4.18624	-3.94706	8.75704	10.4781
-0.243319	-6.17465	8.44653	10.4656
-0.243319	-6.17465	8.44653	10.4656
1.68295	-4.82111	5.83176	7.75144
1.68295	-4.82111	5.83176	7.75144
5.08131	-3.73448	4.76257	7.90241
5.08131	-3.73448	4.76257	7.90241
6.20879	-2.12902	5.30412	8.43893
6.20879	-2.12902	5.30412	8.43893
6.20879	-2.12902	5.30412	8.43893
6.20879	-2.12902	5.30412	8.43893
5.00544	-1.12002	5.655	7.63465
5.07704	0.742716	5.36634	7.42466
5.07704	0.742716	5.36634	7.42466
5.07704	0.742716	5.36634	7.42466
2.83211	0.427856	5.24663	5.97754
2.71476	0.782192	3.05933	4.16428
2.71476	0.782192	3.05933	4.16428
2.58757	2.88575	2.88179	4.82988
-0.10768	0.505647	4.803	4.83075
1.89373	-0.176071	6.54866	6.81925
1.89373	-0.176071	6.54866	6.81925
1.89373	-0.176071	6.54866	6.81925
1.89373	-0.176071	6.54866	6.81925
1.89373	-0.176071	6.54866	6.81925
1.89373	-0.176071	6.54866	6.81925
0.0867917	3.50617	7.61769	8.38629
3.95329	1.40665	8.74627	9.70074
3.95329	1.40665	8.74627	9.70074
3.95329	1.40665	8.74627	9.70074
3.80515	-0.166375	8.9036	9.68405
2.67788	-1.84414	7.54229	8.21329
1.67331	-0.133127	8.04714	8.22035
1.67331	-0.133127	8.04714	8.22035
1.43497	2.40034	6.75956	7.31521
1.43497	2.40034	6.75956	7.31521
-1.06	0.849944	4.91118	5.09566
1.00386	2.28368	3.74666	4.50115
1.00386	2.28368	3.74666	4.50115
1.57566	0.0947812	2.66928	3.10109
1.55883	-1.17906	3.65082	4.14109
1.46307	0.43796	5.06387	5.28916
1.46307	0.43796	5.06387	5.28916
1.46307	0.43796	5.06387	5.28916
1.46307	0.43796	5.06387	5.28916
-2.5399	-2.72329	5.96832	7.03478
-2.90486	-4.68328	5.70545	7.93243
-2.90486	-4.68328	5.70545	7.93243
-2.97555	-2.72126	5.90087	7.14699
-2.97555	-2.72126	5.90087	7.14699
-1.80765	-2.6079	6.3668	7.11371
-0.90225	-2.33963	6.39554	6.86956
-0.90225	-2.33963	6.39554	6.86956
0.266848	-1.56077	7.10416	7.27848
2.43832	-0.469948	5.90449	6.40541
2.43832	-0.469948	5.90449	6.40541
2.43832	-0.469948	5.90449	6.40541
2.43832	-0.469948	5.90449	6.40541
-0.448656	4.00958	8.36245	9.28486
-0.448656	4.00958	8.36245	9.28486
-0.448656	4.00958	8.36245	9.28486
-0.448656	4.00958	8.36245	9.28486
-0.448656	4.00958	8.36245	9.28486
-0.384195	1.6317	8.98281	9.13788
-0.384195	1.6317	8.98281	9.13788
0.0607278	1.19322	7.9677	8.05678
1.44122	1.53196	6.19543	6.54274
1.85831	3.9605	5.36014	6.91882
1.85831	3.9605	5.36014	6.91882
2.702	2.06515	7.67037	8.39048
5.78088	2.46107	5.4294	8.30384
4.58444	2.26182	6.02806	7.90382
2.27555	2.89517	2.456	4.42629
0.973539	2.16308	3.77782	4.46079
0.973539	2.16308	3.77782	4.46079
0.973539	2.16308	3.77782	4.46079
0.973539	2.16308	3.77782	4.46079
0.0298075	2.16194	3.16954	3.83677
0.0298075	2.16194	3.16954	3.83677
-0.323088	0.788291	3.81707	3.91099
-0.507791	-1.5241	2.75525	3.18938
-0.507791	-1.5241	2.75525	3.18938
-0.507791	-1.5241	2.75525	3.18938
-0.507791	-1.5241	2.75525	3.18938
-0.507791	-1.5241	2.75525	3.18938
-0.507791	-1.5241	2.75525	3.18938
-0.385863	0.721093	2.959	3.06994
-0.385863	0.721093	2.959	3.06994
-0.385863	0.721093	2.959	3.06994
-0.385863	0.721093	2.959	3.06994
-0.385863	0.721093	2.959	3.06994
-0.385863	0.721093	2.959	3.06994
-0.385863	0.721093	2.959	3.06994
-0.385863	0.721093	2.959	3.06994
-0.385863	0.721093	2.959	3.06994
-0.385863	0.721093	2.959	3.06994
-0.385863	0.721093	2.959	3.06994
-0.385863	0.721093	2.959	3.06994
-0.385863	0.721093	2.959	3.06994
-2.14972	1.75126	2.2143	3.54843
-2.14972	1.75126	2.2143	3.54843
-2.14972	1.75126	2.2143	3.54843
-2.14972	1.75126	2.2143	3.54843
-2.05991	0.0138252	1.45984	2.52479
3.37789	-0.0147187	-2.36414	4.12305
2.97869	-0.617797	-3.51153	4.64598
2.97869	-0.617797	-3.51153	4.64598
2.88313	-0.595286	-4.64052	5.49556
3.60103	1.97273	-5.464	6.83479
3.60103	1.97273	-5.464	6.83479
2.39383	1.81307	-4.20497	5.16715
2.39383	1.81307	-4.20497	5.16715
3.41435	-2.31973	-2.11387	4.6376
-1.00037	-2.1375	-3.29962	4.05674
-1.00037	-2.1375	-3.29962	4.05674
-1.00037	-2.1375	-3.29962	4.05674
-1.00037	-2.1375	-3.29962	4.05674
-1.00037	-2.1375	-3.29962	4.05674
-1.00037	-2.1375	-3.29962	4.05674
-0.418805	-0.687156	-6.07456	6.12763
-0.418805	-0.687156	-6.07456	6.12763
-2.75193	-1.9525	-3.70644	5.01229
-2.75193	-1.9525	-3.70644	5.01229
0.119085	-2.3002	-3.59104	4.26622
0.835702	-0.00854741	-3.34863	3.45135
0.835702	-0.00854741	-3.34863	3.45135
0.823047	-0.102845	-3.78957	3.87929
0.823047	-0.102845	-3.78957	3.87929
1.92592	-0.551476	-4.19501	4.64881
1.80954	2.64532	-2.89767	4.32072
-0.842415	2.23389	-3.54931	4.27756
-0.842415	2.23389	-3.54931	4.27756
-0.842415	2.23389	-3.54931	4.27756
-0.842415	2.23389	-3.54931	4.27756
0.112155	0.788393	-2.39785	2.52662
0.112155	0.788393	-2.39785	2.52662
0.112155	0.788393	-2.39785	2.52662
0.112155	0.788393	-2.39785	2.52662
0.422422	3.00748	-3.52665	4.6541
0.422422	3.00748	-3.52665	4.6541
1.1208	0.700732	-3.16189	3.42706
1.85044	2.43568	-2.89658	4.2127
1.11533	1.37251	-3.0134	3.49404
1.11533	1.37251	-3.0134	3.49404
1.11533	1.37251	-3.0134	3.49404
1.11533	1.37251	-3.0134	3.49404
1.56542	0.886313	-2.03513	2.71622
1.56542	0.886313	-2.03513	2.71622
-0.807004	-0.269083	-3.07302	3.18859
-1.46545	2.14879	-3.49156	4.35383
-0.405107	1.23101	-3.6585	3.88125
1.85586	0.00983303	-2.25523	2.92069
2.02876	0.187301	-2.84067	3.49577
2.02876	0.187301	-2.84067	3.49577
2.02876	0.187301	-2.84067	3.49577
-2.55146	-0.82535	-2.07892	3.39309
-3.3655	-1.91965	-1.98101	4.35155
-3.3655	-1.91965	-1.98101	4.35155
-1.00437	-1.96906	-4.22031	4.76413
-1.00437	-1.96906	-4.22031	4.76413
-1.00437	-1.96906	-4.22031	4.76413
-1.25347	1.48533	-4.92114	5.29103
-1.60736	-1.29054	-3.30321	3.89362
-1.60736	-1.29054	-3.30321	3.89362
-1.60736	-1.29054	-3.30321	3.89362
-1.60736	-1.29054	-3.30321	3.89362
-1.60736	-1.29054	-3.30321	3.89362
-1.06426	1.25876	-3.96208	4.2913
-1.68954	1.92065	-3.00555	3.94674
-1.68954	1.92065	-3.00555	3.94674
-1.14767	2.5179	-2.3738	3.64581
-2.32382	3.93877	-4.24578	6.24025
-1.30454	5.0002	-3.70715	6.35979
-1.30454	5.0002	-3.70715	6.35979
-1.30454	5.0002	-3.70715	6.35979
-1.30454	5.0002	-3.70715	6.35979
-1.78506	3.84571	-3.94349	5.79025
-1.78506	3.84571	-3.94349	5.79025
-0.5603	2.1311	-3.28203	3.95313
-0.5603	2.1311	-3.28203	3.95313
-0.5603	2.1311	-3.28203	3.95313
0.803513	-0.948799	-1.76855	2.16185
0.803513	-0.948799	-1.76855	2.16185
0.949746	-0.798917	-2.12526	2.4611
0.949746	-0.798917	-2.12526	2.4611
0.949746	-0.798917	-2.12526	2.4611
0.949746	-0.798917	-2.12526	2.4611
0.277854	-0.558096	-3.63454	3.68762
0.277854	-0.558096	-3.63454	3.68762
-1.5096	-2.31878	-2.78347	3.92471
-4.08478	-2.03055	-3.29471	5.62705
-7.54075	-2.14268	-3.07425	8.42051
-7.54075	-2.14268	-3.07425	8.42051
-7.54075	-2.14268	-3.07425	8.42051
-7.9944	1.03773	-2.54298	8.45306
-7.9944	1.03773	-2.54298	8.45306
-7.9944	1.03773	-2.54298	8.45306
-7.9944	1.03773	-2.54298	8.45306
-10.2648	1.02346	-5.19721	11.5509
-10.2648	1.02346	-5.19721	11.5509
-10.2648	1.02346	-5.19721	11.5509
-9.42173	0.795011	-4.64369	10.534
-9.50941	-0.59506	-5.41083	10.9572
-9.50941	-0.59506	-5.41083	10.9572
-8.63404	-2.80483	-4.79993	10.269
-8.19376	-2.36837	-7.15427	11.1324
-5.32986	-1.20854	-7.03446	8.90796
-6.80297	0.28974	-5.29225	8.62394
-4.94471	-0.876698	-4.46023	6.71658
-5.35601	0.148025	-6.72553	8.59893
-2.60339	1.75888	-6.43396	7.16011
-4.30581	1.24045	-5.52935	7.11705
-4.30581	1.24045	-5.52935	7.11705
-2.14323	1.18585	-3.32407	4.12906
-2.14323	1.18585	-3.32407	4.12906
0.327105	2.3264	-1.64825	2.86982
0.327105	2.3264	-1.64825	2.86982
-0.792034	1.10651	-1.18878	1.8069
1.44609	0.231542	-1.61022	2.17661
1.44609	0.231542	-1.61022	2.17661
1.44609	0.231542	-1.61022	2.17661
2.5002	0.6693	-1.01276	2.77933
2.5002	0.6693	-1.01276	2.77933
3.04065	0.740608	-4.19443	5.23329
3.04065	0.740608	-4.19443	5.23329
0.740715	1.35988	-5.52437	5.7373
0.740715	1.35988	-5.52437	5.7373
0.326176	-1.19393	-6.43755	6.55545
1.06688	-1.21575	-3.28401	3.66074
1.06688	-1.21575	-3.28401	3.66074
-0.938965	-2.69867	-2.614	3.87266
1.98094	-2.68652	-4.01098	5.21819
0.177943	0.9249	-4.46228	4.5606
0.177943	0.9249	-4.46228	4.5606
0.177943	0.9249	-4.46228	4.5606
0.703263	0.323365	-2.40178	2.52343
0.703263	0.323365	-2.40178	2.52343
0.703263	0.323365	-2.40178	2.52343
0.703263	0.323365	-2.40178	2.52343
0.703263	0.323365	-2.40178	2.52343
0.703263	0.323365	-2.40178	2.52343
0.703263	0.323365	-2.40178	2.52343
0.703263	0.323365	-2.40178	2.52343
0.703263	0.323365	-2.40178	2.52343
