L	block_ave	err
1511	-5.4645876920562335	0.000689851800973749
1516	-5.4645787811068915	0.0006949497708987609
1521	-5.464585537475344	0.0007022372185156944
1526	-5.464593555576931	0.0006996226328232218
1531	-5.464593977672078	0.0006958613808063504
1536	-5.4645995716546425	0.0007161712568308089
1541	-5.464600688325679	0.000697192849804383
1546	-5.464595442808568	0.0007347523314004943
1551	-5.464604130614987	0.000717970755175557
1556	-5.46459879411624	0.0007027785364417165
1561	-5.46459238290759	0.0007119504370810251
1566	-5.464596433338534	0.000689013288000233
1571	-5.464598707629241	0.0006928954649916703
1576	-5.464599593408222	0.0006894741331433346
1581	-5.4645992050777	0.0006848552649170028
1586	-5.464599552232829	0.0007259626356848978
1591	-5.464598680335648	0.0006976165325809733
1596	-5.464596452573127	0.0006676390781775843
1601	-5.464592924194016	0.000696692427443488
1606	-5.464599826855083	0.0006864187159191799
1611	-5.464600910093911	0.0007319769937127288
1616	-5.464595571950399	0.0007201310892212188
1621	-5.464602067546888	0.0007090072437466005
1626	-5.464595943703902	0.0007090711923796557
1631	-5.464590182553707	0.0006861522947398653
1636	-5.464590496472801	0.000682951248502462
1641	-5.464588215806311	0.0007287991108338215
1646	-5.464577803556181	0.0006806518468149365
1651	-5.464587627265837	0.0006849574852663061
1656	-5.464580219457685	0.0006993953831617737
1661	-5.464600363968388	0.0007260810239109512
1666	-5.464595358363342	0.0007094487462328286
1671	-5.464602707308825	0.0007003713110362845
1676	-5.464598314819562	0.0007156913342174868
1681	-5.46460127431363	0.0006671806169021363
1686	-5.4645912930613	0.0007204090016902717
1691	-5.464585641972956	0.0006748618723680451
1696	-5.464588887277787	0.0006932981906421955
1701	-5.4645826198201055	0.0006783808593926134
1706	-5.464606514450102	0.0007076456141104972
1711	-5.464600510376055	0.0007159221871524814
1716	-5.46459529834427	0.000702181887779006
1721	-5.4645911696688	0.000726527283362199
1726	-5.464585285276678	0.0006552305105049199
1731	-5.464577137793668	0.0007008699262042701
1736	-5.464601928863448	0.000735104904881657
1741	-5.4646021493314585	0.0007094578014788041
1746	-5.464595298344269	0.0007079418599406098
1751	-5.46459526975062	0.0007037663595171322
1756	-5.464583028289327	0.0007061474179398769
1761	-5.4645847521385	0.0006875258615010797
1766	-5.464596769225536	0.0006951983337369949
1771	-5.464604130614992	0.0007246926400772289
1776	-5.464591293061303	0.0007234737268842904
1781	-5.464580883632794	0.0006754532134994955
1786	-5.464590691098026	0.0007272927522148456
1791	-5.464600729333642	0.0006854105210042192
1796	-5.464600421760591	0.0006939930309759656
1801	-5.464586908737023	0.0006893535316438701
1806	-5.464580219457685	0.00070687633266249
1811	-5.464602857237171	0.0006941062687308516
1816	-5.464598754285141	0.0006970065079117595
1821	-5.464590667516443	0.0006731791339870688
1826	-5.464579610449791	0.0006862380774394904
1831	-5.464605486923417	0.000731428716360221
1836	-5.464597597158142	0.0006992606467770944
1841	-5.46458633541854	0.000689275087985704
