T_SIGN	BLOCK	ACTUAL_PE	PE_AVE	ERROR
1	342483	-6.01169	-5.96929	7.40062e-05
1	342484	-6.01194	-5.96929	7.40061e-05
1	342485	-6.01181	-5.96929	7.4006e-05
1	342486	-6.01178	-5.96929	7.40059e-05
1	342487	-6.01199	-5.96929	7.40058e-05
1	342488	-6.01228	-5.96929	7.40057e-05
1	342489	-6.01266	-5.96929	7.40056e-05
1	342490	-6.01282	-5.96929	7.40055e-05
1	342491	-6.01277	-5.96929	7.40053e-05
1	342492	-6.01251	-5.96929	7.40052e-05
1	342493	-6.01233	-5.96929	7.40051e-05
1	342494	-6.01208	-5.96929	7.4005e-05
1	342495	-6.01162	-5.96929	7.40049e-05
1	342496	-6.01094	-5.96929	7.40048e-05
1	342497	-6.0105	-5.96929	7.40047e-05
1	342498	-6.00984	-5.96929	7.40045e-05
1	342499	-6.00956	-5.96929	7.40044e-05
1	342500	-6.00922	-5.96929	7.40043e-05
1	342501	-6.0085	-5.96929	7.40042e-05
1	342502	-6.00772	-5.96929	7.4004e-05
1	342503	-6.00701	-5.96929	7.40039e-05
1	342504	-6.00608	-5.96929	7.40038e-05
1	342505	-6.00478	-5.96929	7.40036e-05
1	342506	-6.00386	-5.96929	7.40035e-05
1	342507	-6.00287	-5.96929	7.40033e-05
1	342508	-6.00151	-5.96929	7.40032e-05
1	342509	-5.99993	-5.96929	7.4003e-05
1	342510	-5.99873	-5.96929	7.40028e-05
1	342511	-5.99717	-5.9693	7.40027e-05
1	342512	-5.99569	-5.9693	7.40025e-05
1	342513	-5.99416	-5.9693	7.40023e-05
1	342514	-5.99241	-5.9693	7.40021e-05
1	342515	-5.99075	-5.9693	7.40019e-05
1	342516	-5.98859	-5.9693	7.40017e-05
1	342517	-5.98667	-5.9693	7.40015e-05
1	342518	-5.98502	-5.9693	7.40013e-05
1	342519	-5.98271	-5.9693	7.40011e-05
1	342520	-5.98098	-5.9693	7.40009e-05
1	342521	-5.97936	-5.9693	7.40007e-05
1	342522	-5.97726	-5.9693	7.40005e-05
1	342523	-5.97514	-5.9693	7.40003e-05
1	342524	-5.97301	-5.9693	7.40001e-05
1	342525	-5.97146	-5.9693	7.39999e-05
1	342526	-5.96945	-5.9693	7.39996e-05
1	342527	-5.9676	-5.9693	7.39994e-05
1	342528	-5.9659	-5.9693	7.39992e-05
1	342529	-5.96375	-5.9693	7.3999e-05
1	342530	-5.96208	-5.9693	7.39988e-05
1	342531	-5.95997	-5.9693	7.39986e-05
1	342532	-5.95833	-5.9693	7.39984e-05
1	342533	-5.95643	-5.9693	7.39982e-05
1	342534	-5.95441	-5.9693	7.3998e-05
1	342535	-5.95272	-5.9693	7.39978e-05
1	342536	-5.95062	-5.9693	7.39976e-05
1	342537	-5.94872	-5.9693	7.39974e-05
1	342538	-5.94747	-5.9693	7.39972e-05
1	342539	-5.94597	-5.9693	7.3997e-05
1	342540	-5.94436	-5.9693	7.39968e-05
1	342541	-5.94296	-5.96929	7.39966e-05
1	342542	-5.94132	-5.96929	7.39965e-05
1	342543	-5.9402	-5.96929	7.39963e-05
1	342544	-5.93853	-5.96929	7.39961e-05
1	342545	-5.93707	-5.96929	7.3996e-05
1	342546	-5.93568	-5.96929	7.39958e-05
1	342547	-5.93466	-5.96929	7.39957e-05
1	342548	-5.93371	-5.96929	7.39955e-05
1	342549	-5.93237	-5.96929	7.39954e-05
1	342550	-5.9314	-5.96929	7.39953e-05
1	342551	-5.93051	-5.96929	7.39951e-05
1	342552	-5.92969	-5.96929	7.3995e-05
1	342553	-5.92894	-5.96929	7.39949e-05
1	342554	-5.92827	-5.96929	7.39948e-05
1	342555	-5.92783	-5.96929	7.39947e-05
1	342556	-5.9273	-5.96929	7.39945e-05
1	342557	-5.92716	-5.96929	7.39944e-05
1	342558	-5.92679	-5.96929	7.39943e-05
1	342559	-5.92665	-5.96929	7.39942e-05
1	342560	-5.92629	-5.96929	7.39941e-05
1	342561	-5.92615	-5.96929	7.3994e-05
1	342562	-5.92595	-5.96929	7.39939e-05
1	342563	-5.92567	-5.96929	7.39938e-05
1	342564	-5.92608	-5.96929	7.39937e-05
1	342565	-5.92582	-5.96929	7.39936e-05
1	342566	-5.92609	-5.96929	7.39935e-05
1	342567	-5.92645	-5.96929	7.39933e-05
1	342568	-5.92689	-5.96929	7.39932e-05
1	342569	-5.92743	-5.96929	7.39931e-05
1	342570	-5.9285	-5.96929	7.3993e-05
1	342571	-5.92906	-5.96929	7.39929e-05
1	342572	-5.92987	-5.96929	7.39927e-05
1	342573	-5.93031	-5.96929	7.39926e-05
1	342574	-5.93146	-5.96929	7.39925e-05
1	342575	-5.9324	-5.96929	7.39923e-05
1	342576	-5.93359	-5.96929	7.39922e-05
1	342577	-5.93472	-5.96929	7.39921e-05
1	342578	-5.93564	-5.96929	7.39919e-05
1	342579	-5.93681	-5.96929	7.39918e-05
1	342580	-5.93853	-5.96929	7.39916e-05
1	342581	-5.94004	-5.96929	7.39914e-05
1	342582	-5.94164	-5.96929	7.39913e-05
1	342583	-5.94347	-5.96929	7.39911e-05
1	342584	-5.94538	-5.96929	7.39909e-05
1	342585	-5.94767	-5.96929	7.39907e-05
1	342586	-5.94972	-5.96929	7.39905e-05
1	342587	-5.95198	-5.96929	7.39903e-05
1	342588	-5.95399	-5.96929	7.39901e-05
1	342589	-5.95575	-5.96929	7.39899e-05
1	342590	-5.95814	-5.96929	7.39897e-05
1	342591	-5.96041	-5.96929	7.39895e-05
1	342592	-5.96269	-5.96929	7.39893e-05
1	342593	-5.96513	-5.96929	7.39891e-05
1	342594	-5.96741	-5.96929	7.39888e-05
1	342595	-5.96967	-5.96929	7.39886e-05
1	342596	-5.9719	-5.96929	7.39884e-05
1	342597	-5.97394	-5.96929	7.39882e-05
1	342598	-5.97624	-5.96929	7.3988e-05
1	342599	-5.97862	-5.96929	7.39878e-05
1	342600	-5.98078	-5.96929	7.39876e-05
1	342601	-5.98287	-5.96929	7.39874e-05
1	342602	-5.98516	-5.96929	7.39872e-05
1	342603	-5.98721	-5.96929	7.3987e-05
1	342604	-5.98901	-5.96929	7.39868e-05
1	342605	-5.99085	-5.96929	7.39866e-05
1	342606	-5.99228	-5.96929	7.39864e-05
1	342607	-5.99374	-5.96929	7.39862e-05
1	342608	-5.99524	-5.96929	7.3986e-05
1	342609	-5.99661	-5.96929	7.39859e-05
1	342610	-5.9971	-5.96929	7.39857e-05
1	342611	-5.99807	-5.96929	7.39855e-05
1	342612	-5.99892	-5.96929	7.39853e-05
1	342613	-5.99949	-5.96929	7.39852e-05
1	342614	-6.0001	-5.96929	7.3985e-05
1	342615	-6.00043	-5.96929	7.39849e-05
1	342616	-6.0005	-5.96929	7.39847e-05
1	342617	-6.00091	-5.96929	7.39845e-05
1	342618	-6.00106	-5.96929	7.39844e-05
1	342619	-6.00127	-5.96929	7.39842e-05
1	342620	-6.00137	-5.96929	7.39841e-05
1	342621	-6.00124	-5.96929	7.39839e-05
1	342622	-6.00132	-5.96929	7.39838e-05
1	342623	-6.00102	-5.96929	7.39836e-05
1	342624	-6.00065	-5.96929	7.39834e-05
1	342625	-5.99976	-5.96929	7.39833e-05
1	342626	-5.99895	-5.96929	7.39831e-05
1	342627	-5.99854	-5.96929	7.39829e-05
1	342628	-5.99792	-5.96929	7.39828e-05
1	342629	-5.99771	-5.96929	7.39826e-05
1	342630	-5.99685	-5.96929	7.39824e-05
1	342631	-5.99611	-5.96929	7.39823e-05
1	342632	-5.99548	-5.96929	7.39821e-05
1	342633	-5.99483	-5.96929	7.39819e-05
1	342634	-5.99384	-5.96929	7.39817e-05
1	342635	-5.99283	-5.96929	7.39815e-05
1	342636	-5.99195	-5.96929	7.39814e-05
1	342637	-5.99121	-5.96929	7.39812e-05
1	342638	-5.99	-5.96929	7.3981e-05
1	342639	-5.98877	-5.96929	7.39808e-05
1	342640	-5.98784	-5.96929	7.39806e-05
1	342641	-5.9866	-5.96929	7.39804e-05
1	342642	-5.98519	-5.96929	7.39802e-05
1	342643	-5.98424	-5.96929	7.398e-05
1	342644	-5.98313	-5.96929	7.39798e-05
1	342645	-5.98172	-5.96929	7.39796e-05
1	342646	-5.9806	-5.96929	7.39794e-05
1	342647	-5.97934	-5.96929	7.39792e-05
1	342648	-5.97822	-5.96929	7.39789e-05
1	342649	-5.97681	-5.96929	7.39787e-05
1	342650	-5.97584	-5.96929	7.39785e-05
1	342651	-5.97503	-5.96929	7.39783e-05
1	342652	-5.97361	-5.96929	7.39781e-05
1	342653	-5.9725	-5.96929	7.39779e-05
1	342654	-5.97108	-5.96929	7.39777e-05
1	342655	-5.96997	-5.96929	7.39774e-05
1	342656	-5.96855	-5.96929	7.39772e-05
1	342657	-5.96744	-5.96929	7.3977e-05
1	342658	-5.96618	-5.96929	7.39768e-05
1	342659	-5.96506	-5.96929	7.39766e-05
1	342660	-5.96394	-5.96929	7.39764e-05
1	342661	-5.96281	-5.96929	7.39762e-05
1	342662	-5.96167	-5.96929	7.39759e-05
1	342663	-5.96068	-5.96929	7.39757e-05
1	342664	-5.95967	-5.96929	7.39755e-05
1	342665	-5.95866	-5.96929	7.39753e-05
1	342666	-5.95762	-5.96929	7.39751e-05
1	342667	-5.95672	-5.96929	7.39749e-05
1	342668	-5.9555	-5.96929	7.39747e-05
1	342669	-5.95426	-5.96929	7.39745e-05
1	342670	-5.95329	-5.96929	7.39743e-05
1	342671	-5.952	-5.96929	7.39741e-05
1	342672	-5.95067	-5.96929	7.39739e-05
1	342673	-5.94917	-5.96929	7.39737e-05
1	342674	-5.94779	-5.96929	7.39735e-05
1	342675	-5.94622	-5.96929	7.39733e-05
1	342676	-5.94462	-5.96929	7.39731e-05
1	342677	-5.94314	-5.96929	7.3973e-05
1	342678	-5.94178	-5.96929	7.39728e-05
1	342679	-5.94008	-5.96929	7.39726e-05
1	342680	-5.93866	-5.96929	7.39725e-05
1	342681	-5.93691	-5.96929	7.39723e-05
1	342682	-5.93513	-5.96929	7.39722e-05
1	342683	-5.93363	-5.96929	7.3972e-05
1	342684	-5.93211	-5.96929	7.39719e-05
1	342685	-5.93058	-5.96929	7.39718e-05
1	342686	-5.92829	-5.96929	7.39716e-05
1	342687	-5.92675	-5.96929	7.39715e-05
1	342688	-5.92506	-5.96929	7.39714e-05
1	342689	-5.92277	-5.96929	7.39713e-05
1	342690	-5.92125	-5.96929	7.39712e-05
1	342691	-5.9196	-5.96929	7.39712e-05
1	342692	-5.91737	-5.96929	7.39711e-05
1	342693	-5.91533	-5.96929	7.39711e-05
1	342694	-5.91332	-5.96929	7.3971e-05
1	342695	-5.91151	-5.96929	7.3971e-05
1	342696	-5.91036	-5.96929	7.3971e-05
1	342697	-5.90881	-5.96929	7.3971e-05
1	342698	-5.90777	-5.96929	7.3971e-05
1	342699	-5.90664	-5.96929	7.3971e-05
1	342700	-5.90558	-5.96929	7.3971e-05
1	342701	-5.90445	-5.96929	7.3971e-05
1	342702	-5.90308	-5.96929	7.39711e-05
1	342703	-5.90209	-5.96929	7.39711e-05
1	342704	-5.90073	-5.96929	7.39712e-05
1	342705	-5.8999	-5.96929	7.39712e-05
1	342706	-5.899	-5.96929	7.39713e-05
1	342707	-5.89818	-5.96929	7.39714e-05
1	342708	-5.89744	-5.96929	7.39715e-05
1	342709	-5.89722	-5.96929	7.39715e-05
1	342710	-5.89679	-5.96929	7.39716e-05
1	342711	-5.89672	-5.96929	7.39717e-05
1	342712	-5.89613	-5.96929	7.39718e-05
1	342713	-5.89591	-5.96929	7.39719e-05
1	342714	-5.89546	-5.96929	7.3972e-05
1	342715	-5.89492	-5.96929	7.39721e-05
1	342716	-5.89489	-5.96929	7.39722e-05
1	342717	-5.89477	-5.96929	7.39723e-05
1	342718	-5.89516	-5.96929	7.39724e-05
1	342719	-5.89561	-5.96929	7.39725e-05
1	342720	-5.8958	-5.96929	7.39726e-05
1	342721	-5.89604	-5.96929	7.39727e-05
1	342722	-5.89633	-5.96929	7.39728e-05
1	342723	-5.89651	-5.96928	7.39729e-05
1	342724	-5.89688	-5.96928	7.3973e-05
1	342725	-5.89729	-5.96928	7.3973e-05
1	342726	-5.8973	-5.96928	7.39731e-05
1	342727	-5.89764	-5.96928	7.39732e-05
1	342728	-5.89816	-5.96928	7.39733e-05
1	342729	-5.89873	-5.96928	7.39733e-05
1	342730	-5.89948	-5.96928	7.39734e-05
1	342731	-5.89996	-5.96928	7.39735e-05
1	342732	-5.90063	-5.96928	7.39735e-05
1	342733	-5.90163	-5.96928	7.39736e-05
1	342734	-5.90207	-5.96928	7.39736e-05
1	342735	-5.90299	-5.96928	7.39737e-05
1	342736	-5.90349	-5.96928	7.39737e-05
1	342737	-5.90433	-5.96928	7.39737e-05
1	342738	-5.90535	-5.96928	7.39737e-05
1	342739	-5.90626	-5.96928	7.39737e-05
1	342740	-5.90719	-5.96928	7.39738e-05
1	342741	-5.90786	-5.96928	7.39738e-05
1	342742	-5.909	-5.96928	7.39737e-05
1	342743	-5.90987	-5.96928	7.39737e-05
1	342744	-5.91047	-5.96928	7.39737e-05
1	342745	-5.91154	-5.96928	7.39737e-05
1	342746	-5.91263	-5.96928	7.39737e-05
1	342747	-5.91374	-5.96928	7.39736e-05
1	342748	-5.91516	-5.96928	7.39736e-05
1	342749	-5.91615	-5.96928	7.39735e-05
1	342750	-5.91729	-5.96928	7.39735e-05
1	342751	-5.91828	-5.96928	7.39734e-05
1	342752	-5.91958	-5.96928	7.39733e-05
1	342753	-5.92088	-5.96928	7.39732e-05
1	342754	-5.92171	-5.96928	7.39732e-05
1	342755	-5.92298	-5.96928	7.39731e-05
1	342756	-5.92393	-5.96928	7.3973e-05
1	342757	-5.925	-5.96928	7.39729e-05
1	342758	-5.92605	-5.96928	7.39728e-05
1	342759	-5.92707	-5.96928	7.39726e-05
1	342760	-5.92791	-5.96928	7.39725e-05
1	342761	-5.9287	-5.96928	7.39724e-05
1	342762	-5.9299	-5.96928	7.39723e-05
1	342763	-5.93075	-5.96928	7.39721e-05
1	342764	-5.93156	-5.96928	7.3972e-05
1	342765	-5.93246	-5.96928	7.39719e-05
1	342766	-5.93332	-5.96928	7.39717e-05
1	342767	-5.93366	-5.96928	7.39716e-05
1	342768	-5.9341	-5.96928	7.39714e-05
1	342769	-5.93449	-5.96928	7.39713e-05
1	342770	-5.93497	-5.96928	7.39712e-05
1	342771	-5.93541	-5.96928	7.3971e-05
1	342772	-5.93549	-5.96928	7.39709e-05
1	342773	-5.93597	-5.96928	7.39707e-05
1	342774	-5.93626	-5.96928	7.39705e-05
1	342775	-5.93681	-5.96928	7.39704e-05
1	342776	-5.93701	-5.96928	7.39702e-05
1	342777	-5.93703	-5.96928	7.39701e-05
1	342778	-5.93717	-5.96928	7.39699e-05
1	342779	-5.93698	-5.96928	7.39698e-05
1	342780	-5.93692	-5.96928	7.39696e-05
1	342781	-5.93729	-5.96928	7.39695e-05
1	342782	-5.93736	-5.96928	7.39693e-05
1	342783	-5.93726	-5.96928	7.39691e-05
1	342784	-5.93747	-5.96928	7.3969e-05
1	342785	-5.93768	-5.96928	7.39688e-05
1	342786	-5.93775	-5.96928	7.39687e-05
1	342787	-5.93769	-5.96928	7.39685e-05
1	342788	-5.93749	-5.96928	7.39684e-05
1	342789	-5.93762	-5.96928	7.39682e-05
1	342790	-5.93763	-5.96928	7.3968e-05
1	342791	-5.93767	-5.96928	7.39679e-05
1	342792	-5.93789	-5.96928	7.39677e-05
1	342793	-5.93831	-5.96928	7.39676e-05
1	342794	-5.93817	-5.96928	7.39674e-05
1	342795	-5.93867	-5.96927	7.39672e-05
1	342796	-5.93922	-5.96927	7.39671e-05
1	342797	-5.93982	-5.96927	7.39669e-05
1	342798	-5.94031	-5.96927	7.39667e-05
1	342799	-5.94084	-5.96927	7.39666e-05
1	342800	-5.94127	-5.96927	7.39664e-05
1	342801	-5.94234	-5.96927	7.39662e-05
1	342802	-5.94284	-5.96927	7.3966e-05
1	342803	-5.94353	-5.96927	7.39659e-05
1	342804	-5.9441	-5.96927	7.39657e-05
1	342805	-5.94455	-5.96927	7.39655e-05
1	342806	-5.94532	-5.96927	7.39653e-05
1	342807	-5.9461	-5.96927	7.39651e-05
1	342808	-5.9469	-5.96927	7.3965e-05
1	342809	-5.948	-5.96927	7.39648e-05
1	342810	-5.94895	-5.96927	7.39646e-05
1	342811	-5.94959	-5.96927	7.39644e-05
1	342812	-5.95021	-5.96927	7.39642e-05
1	342813	-5.95112	-5.96927	7.3964e-05
1	342814	-5.95216	-5.96927	7.39638e-05
1	342815	-5.95301	-5.96927	7.39636e-05
1	342816	-5.95352	-5.96927	7.39634e-05
1	342817	-5.95414	-5.96927	7.39632e-05
1	342818	-5.95531	-5.96927	7.3963e-05
1	342819	-5.95613	-5.96927	7.39628e-05
1	342820	-5.95705	-5.96927	7.39626e-05
1	342821	-5.9573	-5.96927	7.39624e-05
1	342822	-5.95794	-5.96927	7.39622e-05
1	342823	-5.95791	-5.96927	7.39619e-05
1	342824	-5.95841	-5.96927	7.39617e-05
1	342825	-5.95869	-5.96927	7.39615e-05
1	342826	-5.9589	-5.96927	7.39613e-05
1	342827	-5.95889	-5.96927	7.39611e-05
1	342828	-5.9588	-5.96927	7.39609e-05
1	342829	-5.95879	-5.96927	7.39607e-05
1	342830	-5.95855	-5.96927	7.39605e-05
1	342831	-5.95824	-5.96927	7.39603e-05
1	342832	-5.95802	-5.96927	7.39601e-05
1	342833	-5.95757	-5.96927	7.39599e-05
1	342834	-5.95676	-5.96927	7.39596e-05
1	342835	-5.9565	-5.96927	7.39594e-05
1	342836	-5.95587	-5.96927	7.39592e-05
1	342837	-5.95549	-5.96927	7.3959e-05
1	342838	-5.95491	-5.96927	7.39588e-05
1	342839	-5.95428	-5.96927	7.39586e-05
1	342840	-5.95361	-5.96927	7.39584e-05
1	342841	-5.95275	-5.96927	7.39582e-05
1	342842	-5.95201	-5.96927	7.3958e-05
1	342843	-5.95094	-5.96927	7.39578e-05
1	342844	-5.94999	-5.96927	7.39576e-05
1	342845	-5.94857	-5.96927	7.39574e-05
1	342846	-5.94773	-5.96927	7.39573e-05
1	342847	-5.94598	-5.96927	7.39571e-05
1	342848	-5.94451	-5.96927	7.39569e-05
1	342849	-5.94349	-5.96927	7.39567e-05
1	342850	-5.94232	-5.96927	7.39565e-05
1	342851	-5.94159	-5.96927	7.39564e-05
1	342852	-5.94041	-5.96927	7.39562e-05
1	342853	-5.93893	-5.96927	7.3956e-05
1	342854	-5.93776	-5.96927	7.39559e-05
1	342855	-5.93674	-5.96927	7.39557e-05
1	342856	-5.93573	-5.96927	7.39556e-05
1	342857	-5.93488	-5.96927	7.39554e-05
1	342858	-5.93403	-5.96927	7.39553e-05
1	342859	-5.9332	-5.96927	7.39551e-05
1	342860	-5.93267	-5.96927	7.3955e-05
1	342861	-5.9311	-5.96927	7.39549e-05
1	342862	-5.93	-5.96927	7.39547e-05
1	342863	-5.92936	-5.96927	7.39546e-05
1	342864	-5.92843	-5.96927	7.39545e-05
1	342865	-5.92782	-5.96927	7.39544e-05
1	342866	-5.92661	-5.96927	7.39543e-05
1	342867	-5.92588	-5.96927	7.39542e-05
1	342868	-5.92501	-5.96927	7.39541e-05
1	342869	-5.92415	-5.96927	7.3954e-05
1	342870	-5.92317	-5.96927	7.39539e-05
1	342871	-5.92236	-5.96927	7.39538e-05
1	342872	-5.92127	-5.96927	7.39537e-05
1	342873	-5.92052	-5.96927	7.39536e-05
1	342874	-5.92011	-5.96927	7.39535e-05
1	342875	-5.91928	-5.96927	7.39535e-05
1	342876	-5.91865	-5.96927	7.39534e-05
1	342877	-5.91821	-5.96927	7.39533e-05
1	342878	-5.91768	-5.96927	7.39533e-05
1	342879	-5.91691	-5.96927	7.39532e-05
1	342880	-5.9162	-5.96927	7.39532e-05
1	342881	-5.91603	-5.96927	7.39531e-05
1	342882	-5.91549	-5.96927	7.39531e-05
1	342883	-5.91549	-5.96927	7.3953e-05
1	342884	-5.91543	-5.96927	7.3953e-05
1	342885	-5.91579	-5.96927	7.39529e-05
1	342886	-5.91596	-5.96927	7.39529e-05
1	342887	-5.91655	-5.96927	7.39528e-05
1	342888	-5.91711	-5.96927	7.39527e-05
1	342889	-5.91827	-5.96927	7.39527e-05
1	342890	-5.91835	-5.96927	7.39526e-05
1	342891	-5.91963	-5.96927	7.39525e-05
1	342892	-5.92091	-5.96927	7.39524e-05
1	342893	-5.92188	-5.96927	7.39524e-05
1	342894	-5.9233	-5.96927	7.39523e-05
1	342895	-5.92502	-5.96927	7.39522e-05
1	342896	-5.92627	-5.96927	7.39521e-05
1	342897	-5.92797	-5.96927	7.39519e-05
1	342898	-5.92981	-5.96927	7.39518e-05
1	342899	-5.93177	-5.96927	7.39517e-05
1	342900	-5.9337	-5.96927	7.39515e-05
1	342901	-5.9359	-5.96927	7.39514e-05
1	342902	-5.9385	-5.96927	7.39512e-05
1	342903	-5.94073	-5.96927	7.39511e-05
1	342904	-5.94334	-5.96927	7.39509e-05
1	342905	-5.94587	-5.96927	7.39507e-05
1	342906	-5.94813	-5.96927	7.39505e-05
1	342907	-5.95119	-5.96927	7.39503e-05
1	342908	-5.95396	-5.96927	7.39501e-05
1	342909	-5.95674	-5.96927	7.39499e-05
1	342910	-5.95935	-5.96926	7.39497e-05
1	342911	-5.96163	-5.96926	7.39495e-05
1	342912	-5.96416	-5.96926	7.39493e-05
1	342913	-5.96679	-5.96926	7.3949e-05
1	342914	-5.96889	-5.96926	7.39488e-05
1	342915	-5.97105	-5.96926	7.39486e-05
1	342916	-5.97327	-5.96926	7.39484e-05
1	342917	-5.97491	-5.96926	7.39482e-05
1	342918	-5.97658	-5.96927	7.3948e-05
1	342919	-5.97872	-5.96927	7.39478e-05
1	342920	-5.98041	-5.96927	7.39476e-05
1	342921	-5.98225	-5.96927	7.39473e-05
1	342922	-5.98347	-5.96927	7.39471e-05
1	342923	-5.98453	-5.96927	7.39469e-05
1	342924	-5.98586	-5.96927	7.39467e-05
1	342925	-5.98671	-5.96927	7.39465e-05
1	342926	-5.98768	-5.96927	7.39463e-05
1	342927	-5.98832	-5.96927	7.39462e-05
1	342928	-5.98862	-5.96927	7.3946e-05
1	342929	-5.98858	-5.96927	7.39458e-05
1	342930	-5.98821	-5.96927	7.39456e-05
1	342931	-5.98796	-5.96927	7.39454e-05
1	342932	-5.98769	-5.96927	7.39452e-05
1	342933	-5.98694	-5.96927	7.3945e-05
1	342934	-5.98602	-5.96927	7.39448e-05
1	342935	-5.98508	-5.96927	7.39446e-05
1	342936	-5.98414	-5.96927	7.39444e-05
1	342937	-5.98306	-5.96927	7.39442e-05
1	342938	-5.98167	-5.96927	7.3944e-05
1	342939	-5.98016	-5.96927	7.39438e-05
1	342940	-5.97837	-5.96927	7.39435e-05
1	342941	-5.97662	-5.96927	7.39433e-05
1	342942	-5.97477	-5.96927	7.39431e-05
1	342943	-5.97252	-5.96927	7.39429e-05
1	342944	-5.97034	-5.96927	7.39427e-05
1	342945	-5.9684	-5.96927	7.39425e-05
1	342946	-5.96655	-5.96927	7.39423e-05
1	342947	-5.9642	-5.96927	7.3942e-05
1	342948	-5.96212	-5.96927	7.39418e-05
1	342949	-5.96032	-5.96927	7.39416e-05
1	342950	-5.95806	-5.96927	7.39414e-05
1	342951	-5.9561	-5.96927	7.39412e-05
1	342952	-5.95386	-5.96927	7.3941e-05
1	342953	-5.95149	-5.96927	7.39408e-05
1	342954	-5.94916	-5.96927	7.39406e-05
1	342955	-5.94718	-5.96927	7.39404e-05
1	342956	-5.94511	-5.96927	7.39402e-05
1	342957	-5.94296	-5.96927	7.39401e-05
1	342958	-5.94104	-5.96927	7.39399e-05
1	342959	-5.93891	-5.96927	7.39397e-05
1	342960	-5.93687	-5.96927	7.39396e-05
1	342961	-5.93555	-5.96927	7.39394e-05
1	342962	-5.93374	-5.96927	7.39393e-05
1	342963	-5.9322	-5.96926	7.39392e-05
1	342964	-5.93124	-5.96926	7.3939e-05
1	342965	-5.92996	-5.96926	7.39389e-05
1	342966	-5.92897	-5.96926	7.39388e-05
1	342967	-5.92812	-5.96926	7.39387e-05
1	342968	-5.92771	-5.96926	7.39385e-05
1	342969	-5.92684	-5.96926	7.39384e-05
1	342970	-5.92672	-5.96926	7.39383e-05
1	342971	-5.92659	-5.96926	7.39382e-05
1	342972	-5.92645	-5.96926	7.39381e-05
1	342973	-5.92585	-5.96926	7.3938e-05
1	342974	-5.92569	-5.96926	7.39379e-05
1	342975	-5.92641	-5.96926	7.39378e-05
1	342976	-5.92681	-5.96926	7.39377e-05
1	342977	-5.92763	-5.96926	7.39375e-05
1	342978	-5.92857	-5.96926	7.39374e-05
1	342979	-5.92916	-5.96926	7.39373e-05
1	342980	-5.9297	-5.96926	7.39372e-05
1	342981	-5.93049	-5.96926	7.3937e-05
1	342982	-5.9315	-5.96926	7.39369e-05
1	342983	-5.93305	-5.96926	7.39368e-05
1	342984	-5.93451	-5.96926	7.39366e-05
1	342985	-5.93603	-5.96926	7.39365e-05
1	342986	-5.93715	-5.96926	7.39363e-05
1	342987	-5.93876	-5.96926	7.39361e-05
1	342988	-5.9407	-5.96926	7.3936e-05
1	342989	-5.94206	-5.96926	7.39358e-05
1	342990	-5.94388	-5.96926	7.39356e-05
1	342991	-5.94511	-5.96926	7.39354e-05
1	342992	-5.94649	-5.96926	7.39353e-05
1	342993	-5.94755	-5.96926	7.39351e-05
1	342994	-5.94874	-5.96926	7.39349e-05
1	342995	-5.95082	-5.96926	7.39347e-05
1	342996	-5.95197	-5.96926	7.39345e-05
1	342997	-5.95338	-5.96926	7.39343e-05
1	342998	-5.9546	-5.96926	7.39341e-05
1	342999	-5.95547	-5.96926	7.39339e-05
1	343000	-5.9566	-5.96926	7.39337e-05
1	343001	-5.95753	-5.96926	7.39335e-05
1	343002	-5.95856	-5.96926	7.39333e-05
1	343003	-5.95968	-5.96926	7.3933e-05
1	343004	-5.96059	-5.96926	7.39328e-05
1	343005	-5.96145	-5.96926	7.39326e-05
1	343006	-5.96225	-5.96926	7.39324e-05
1	343007	-5.9636	-5.96926	7.39322e-05
1	343008	-5.96429	-5.96926	7.3932e-05
1	343009	-5.96447	-5.96926	7.39318e-05
1	343010	-5.96519	-5.96926	7.39316e-05
1	343011	-5.96571	-5.96926	7.39313e-05
1	343012	-5.96634	-5.96926	7.39311e-05
1	343013	-5.96645	-5.96926	7.39309e-05
1	343014	-5.96653	-5.96926	7.39307e-05
1	343015	-5.96701	-5.96926	7.39305e-05
1	343016	-5.96684	-5.96926	7.39303e-05
1	343017	-5.96664	-5.96926	7.393e-05
1	343018	-5.96701	-5.96926	7.39298e-05
1	343019	-5.96734	-5.96926	7.39296e-05
1	343020	-5.96735	-5.96926	7.39294e-05
1	343021	-5.96717	-5.96926	7.39292e-05
1	343022	-5.96743	-5.96926	7.3929e-05
1	343023	-5.96753	-5.96926	7.39288e-05
1	343024	-5.96761	-5.96926	7.39285e-05
1	343025	-5.96753	-5.96926	7.39283e-05
1	343026	-5.96729	-5.96926	7.39281e-05
1	343027	-5.96765	-5.96926	7.39279e-05
1	343028	-5.96772	-5.96926	7.39277e-05
1	343029	-5.96748	-5.96926	7.39275e-05
1	343030	-5.96741	-5.96926	7.39272e-05
1	343031	-5.9675	-5.96926	7.3927e-05
1	343032	-5.9676	-5.96926	7.39268e-05
1	343033	-5.96726	-5.96926	7.39266e-05
1	343034	-5.9674	-5.96926	7.39264e-05
1	343035	-5.9677	-5.96926	7.39262e-05
1	343036	-5.96804	-5.96926	7.3926e-05
1	343037	-5.96794	-5.96926	7.39257e-05
1	343038	-5.96818	-5.96926	7.39255e-05
1	343039	-5.96874	-5.96926	7.39253e-05
1	343040	-5.96918	-5.96926	7.39251e-05
