BLOCK	CHI
155373	-0.1280842939947491
155374	-0.12808271984403918
155375	-0.12808110013601195
155376	-0.12807944941023672
155377	-0.12807774828062105
155378	-0.12807595991358917
155379	-0.12807408237053186
155380	-0.12807212340588608
155381	-0.128070103375049
155382	-0.12806803294037145
155383	-0.12806594311960143
155384	-0.1280638629918776
155385	-0.12806177123249832
155386	-0.12805968819686067
155387	-0.12805757705138887
155388	-0.12805543585747375
155389	-0.12805324425971815
155390	-0.12805103230656545
155391	-0.12804880775245264
155392	-0.12804655218059183
155393	-0.1280442917622079
155394	-0.1280420429754795
155395	-0.1280397680175262
155396	-0.1280374649497388
155397	-0.12803517932943465
155398	-0.1280328985556536
155399	-0.12803058579482
155400	-0.12802819452031178
155401	-0.12802577901318796
155402	-0.1280233538130179
155403	-0.12802088111692125
155404	-0.12801831536758068
155405	-0.12801566044221466
155406	-0.12801294638926655
155407	-0.1280101189276774
155408	-0.12800727207999577
155409	-0.12800441360065865
155410	-0.12800154542827527
155411	-0.12799865690049478
155412	-0.127995668534338
155413	-0.12799255415858005
155414	-0.1279892798475591
155415	-0.12798588340415545
155416	-0.12798229988495935
155417	-0.12797868244010135
155418	-0.12797501362209832
155419	-0.12797121394797095
155420	-0.12796719133378
155421	-0.12796262493969485
155422	-0.12795790442617438
155423	-0.12795313641672734
155424	-0.12794839457850515
155425	-0.127943606213661
155426	-0.12793889442388215
155427	-0.12793411187486575
155428	-0.12792919750042042
155429	-0.1279243180209416
155430	-0.12791949088391247
155431	-0.127915144521977
155432	-0.1279108291777895
155433	-0.12790643531992746
155434	-0.1279020133522313
155435	-0.12789760883201837
155436	-0.12789324308399042
155437	-0.1278888550419561
155438	-0.127884554237338
155439	-0.12788041142937365
155440	-0.12787683275670064
155441	-0.12787343340538312
155442	-0.12787004665502574
155443	-0.1278668043310574
155444	-0.12786367056920694
155445	-0.12786109997334325
155446	-0.12785864957125295
155447	-0.12785609157634936
155448	-0.12785353164283653
155449	-0.12785104246856127
155450	-0.12784897688040683
155451	-0.1278470382711582
155452	-0.12784510450843267
155453	-0.127843220180243
155454	-0.12784145313791284
155455	-0.12783964926200697
155456	-0.12783781824557164
155457	-0.12783598432122242
155458	-0.12783424248081252
155459	-0.12783286897615984
155460	-0.12783154878326153
155461	-0.1278300967649343
155462	-0.12782862148329607
155463	-0.12782719466688905
155464	-0.1278257659118728
155465	-0.12782420630073227
155466	-0.12782213005022697
155467	-0.12781985703088294
155468	-0.12781752197604293
155469	-0.12781508805213126
155470	-0.12781265606682884
155471	-0.1278102357131819
155472	-0.12780788224155404
155473	-0.12780555881836955
155474	-0.12780338563740182
155475	-0.1278012289346127
155476	-0.12779901795076462
155477	-0.12779686124797549
155478	-0.12779480729147655
155479	-0.1277932195705019
155480	-0.12779171908694345
155481	-0.1277901468748428
155482	-0.12778855818456356
155483	-0.12778696852497964
155484	-0.12778536626443565
155485	-0.12778373783266678
155486	-0.1277821123088118
155487	-0.12778045673651345
155488	-0.12777886416901568
155489	-0.12777727935595493
155490	-0.12777565092418605
155491	-0.12777408840513166
155492	-0.12777261312349344
155493	-0.12777156627449918
155494	-0.12777062217179508
155495	-0.12776970327101123
155496	-0.12776882701963083
155497	-0.12776794786033657
155498	-0.1277670754861747
155499	-0.12776620214270817
155500	-0.1277652628865272
155501	-0.12776432847686936
155502	-0.1277633737118144
155503	-0.12776246450407677
155504	-0.1277616212090536
155505	-0.12776083994952642
155506	-0.1277600897077472
155507	-0.12775944221225813
155508	-0.12775880053259683
155509	-0.12775810457187656
155510	-0.12775739794880545
155511	-0.1277567737166274
155512	-0.12775652848255742
155513	-0.12775629972666608
155514	-0.12775605643120538
155515	-0.12775582476740016
155516	-0.12775564738465392
155517	-0.1277554719405169
155518	-0.12775530909734
155519	-0.12775514043833539
155520	-0.12775498341098626
155521	-0.12775485158555733
155522	-0.12775471200569144
155523	-0.1277545753337394
155524	-0.12775440085890702
155525	-0.12775419730493592
155526	-0.12775399956679256
155527	-0.12775373106941162
155528	-0.1277534674185538
155529	-0.127753203767696
155530	-0.12775296144153991
155531	-0.12775270360650984
155532	-0.12775251265349885
155533	-0.12775226063429654
155534	-0.1277518729124468
155535	-0.12775142897092887
155536	-0.1277510635430855
155537	-0.12775114496467393
155538	-0.1277513029613277
155539	-0.12775144351049822
155540	-0.1277515811517549
155541	-0.12775171200787916
155542	-0.12775186418870518
155543	-0.1277519969834387
155544	-0.12775210748416588
155545	-0.1277521792127081
155546	-0.1277521801820127
155547	-0.12775214237913235
155548	-0.12775204157145142
155549	-0.1277519407637705
155550	-0.1277518574035728
155551	-0.12775180118390458
155552	-0.1277517129771838
155553	-0.1277517013455283
155554	-0.1277516499723832
155555	-0.12775152202417278
155556	-0.1277513708126514
155557	-0.12775131265437395
155558	-0.1277516742049988
155559	-0.12775203090910056
155560	-0.12775233720936185
155561	-0.12775260861465665
155562	-0.1277528577259451
155563	-0.12775311362236594
155564	-0.12775336854948213
155565	-0.12775363995477693
155566	-0.1277538580483174
155567	-0.12775400247470645
155568	-0.12775408680420874
155569	-0.12775410522099662
155570	-0.12775410522099662
155571	-0.127754088742818
155572	-0.12775410522099662
155573	-0.12775410522099662
155574	-0.12775416725649258
155575	-0.1277541963356313
155576	-0.1277541808267573
155577	-0.12775415465553244
155578	-0.1277542283226839
155579	-0.12775475174718104
155580	-0.1277553721021406
155581	-0.1277559973036233
155582	-0.12775661668927824
155583	-0.12775725643033028
155584	-0.12775791555747482
155585	-0.12775856499157312
155586	-0.12775917274557258
155587	-0.12775974560460554
155588	-0.12776026030536106
155589	-0.12776073332601773
155590	-0.1277611792061449
155591	-0.1277615368795513
155592	-0.1277618964915669
155593	-0.1277622541649733
155594	-0.1277626050532473
155595	-0.12776295788013056
155596	-0.12776327775065657
155597	-0.12776358114300398
155598	-0.12776377985045198
155599	-0.1277638603027358
155600	-0.12776380892959072
155601	-0.12776364899432768
155602	-0.12776330586049067
155603	-0.12776288227436985
155604	-0.12776246353477214
155605	-0.12776202540908196
155606	-0.12776143413326113
155607	-0.12776036789817435
155608	-0.12775917565348643
155609	-0.12775793882078582
155610	-0.12775667678616495
155611	-0.12775531297455853
155612	-0.127753913298681
155613	-0.12775245255661213
155614	-0.12775084351093577
155615	-0.1277491627367172
155616	-0.12774745966849224
155617	-0.1277457914952338
155618	-0.12774411169031985
155619	-0.12774245708732612
155620	-0.12774081799320638
155621	-0.1277392438424965
155622	-0.1277376260730785
155623	-0.12773593366720443
155624	-0.12773423932272113
155625	-0.12773254400893316
155626	-0.12773115208749264
155627	-0.12772978246005848
155628	-0.12772838569209483
155629	-0.1277269898934358
155630	-0.12772563189765712
155631	-0.12772430104240792
155632	-0.12772297115646336
155633	-0.12772177600386156
155634	-0.12772058278986903
155635	-0.12771936534326087
155636	-0.1277181430501296
155637	-0.1277169837617989
155638	-0.12771625678333068
155639	-0.12771561801158324
155640	-0.1277150063803653
155641	-0.12771442964411384
155642	-0.12771388392561034
155643	-0.12771333820710684
155644	-0.1277128855418473
155645	-0.12771245032407097
155646	-0.1277119094520906
155647	-0.12771134337818998
155648	-0.1277108461249177
155649	-0.1277106745579992
155650	-0.12771051753065005
155651	-0.1277102800510171
155652	-0.12771000670711305
155653	-0.12770970525337488
155654	-0.12770937568980262
155655	-0.1277090248015286
155656	-0.1277086254480234
155657	-0.12770809039187075
155658	-0.12770743611124932
155659	-0.12770670428625797
155660	-0.12770583191209608
155661	-0.12770493433601396
155662	-0.12770396115417115
155663	-0.12770287068646877
155664	-0.1277015844192323
155665	-0.1276997233543536
155666	-0.1276977101086489
155667	-0.1276956193185742
155668	-0.12769352368197642
155669	-0.12769140090484915
155670	-0.12768927715841727
155671	-0.1276872057544351
155672	-0.1276852613293587
155673	-0.1276832810400112
155674	-0.12768119897367816
155675	-0.1276790849202925
155676	-0.12767702999448896
155677	-0.12767532789556865
155678	-0.1276736800777073
155679	-0.12767204970732918
155680	-0.1276704203062557
155681	-0.12766868622028277
155682	-0.1276670102925873
155683	-0.1276652800838329
155684	-0.12766350334845653
155685	-0.12766178380205298
155686	-0.1276602348532633
155687	-0.127659226776454
155688	-0.1276583970516956
155689	-0.1276574810588256
155690	-0.1276564681354932
155691	-0.1276554445498099
155692	-0.12765454600442316
155693	-0.1276540332422769
155694	-0.1276536552134734
155695	-0.12765329850937165
155696	-0.12765303485851384
155697	-0.12765278477792077
155698	-0.1276525027102751
155699	-0.1276522729850791
155700	-0.12765215472991495
155701	-0.1276525308201092
155702	-0.12765303001199071
155703	-0.12765365618277802
155704	-0.12765424261207575
155705	-0.1276547272643879
155706	-0.12765519640782608
155707	-0.12765575763520357
155708	-0.12765672887843713
155709	-0.12765781062239787
155710	-0.1276589476167222
155711	-0.12766008558035116
155712	-0.12766135343079976
155713	-0.12766259607932814
155714	-0.12766375536765884
155715	-0.12766484971257971
155716	-0.1276660002771688
155717	-0.12766745617271452
155718	-0.12766901093733193
155719	-0.12767057830290945
155720	-0.12767208944881878
155721	-0.1276734571376437
155722	-0.1276743740998183
155723	-0.12767516892961026
155724	-0.12767594631191895
155725	-0.1276766732903872
155726	-0.1276774099619017
155727	-0.12767819994517052
155728	-0.12767901319175032
155729	-0.1276798177145885
155730	-0.12768059509689722
155731	-0.1276813560010273
155732	-0.12768208007158166
155733	-0.12768274113733546
155734	-0.12768338281699676
155735	-0.12768398863238697
155736	-0.12768452562714885
155737	-0.1276850771614801
155738	-0.1276856713452148
155739	-0.12768632174861771
155740	-0.12768698184506688
155741	-0.12768765745039004
155742	-0.12768830785379295
155743	-0.1276889592265005
155744	-0.12768962416947277
155745	-0.12769026875704795
155746	-0.1276909598712451
155747	-0.12769164420030987
155748	-0.12769231205119602
155749	-0.12769302739800878
155750	-0.1276937252973383
155751	-0.1276944309511048
155752	-0.1276951647147054
155753	-0.1276959808691991
155754	-0.12769685615127485
155755	-0.12769788070626276
155756	-0.12769891592360152
155757	-0.1276999433865033
155758	-0.12770105227099354
155759	-0.1277023143056144
155760	-0.12770401349662086
155761	-0.12770580767948048
155762	-0.12770757859902912
155763	-0.12770932140874364
155764	-0.12771107875802754
155765	-0.12771280993608658
155766	-0.1277144965261329
155767	-0.12771610363320005
155768	-0.12771767196808217
155769	-0.12771920540799786
155770	-0.1277207291548673
155771	-0.12772220831372402
155772	-0.12772368650327612
155773	-0.12772512592064322
155774	-0.12772657793897046
155775	-0.12772810847097227
155776	-0.12772966517419893
155777	-0.12773119570620073
155778	-0.12773269134323606
155779	-0.1277341714713974
155780	-0.1277356729242605
155781	-0.12773718697808367
155782	-0.12773873592687335
155783	-0.12774037792890694
155784	-0.12774208390504577
155785	-0.12774375886343659
155786	-0.12774552299785286
155787	-0.12774722121955467
155788	-0.1277488641908929
155789	-0.1277505740442502
155790	-0.12775250005253874
155791	-0.12775501249012497
155792	-0.12775782928936327
155793	-0.1277607401111501
155794	-0.12776369939816817
155795	-0.12776674398399315
155796	-0.12776996692186904
155797	-0.12777364155569984
155798	-0.1277773821022451
155799	-0.12778111295574412
155800	-0.12778481376079978
155801	-0.12778857466274215
155802	-0.12779234331912154
155803	-0.127796147839772
155804	-0.12780000858009066
155805	-0.1278039148777267
155806	-0.1278079481542685
155807	-0.12781218498478142
155808	-0.12781648094287643
155809	-0.12782075363766043
155810	-0.12782502633244444
155811	-0.12782941728239264
155812	-0.12783419595419054
155813	-0.12783907252575552
155814	-0.12784385313616267
155815	-0.12784866185640395
155816	-0.1278535461824059
155817	-0.1278585400398304
155818	-0.12786345829149423
155819	-0.12786794229468634
155820	-0.1278723962494351
155821	-0.1278770188631885
155822	-0.12788212031342633
155823	-0.12788736522074853
155824	-0.12789261497459387
155825	-0.1278978647284392
155826	-0.12790311642089378
155827	-0.12790838846874547
155828	-0.1279136779640804
155829	-0.12791898006037544
155830	-0.127924278279452
155831	-0.12792960654697189
155832	-0.12793494159962418
155833	-0.12794027762158106
155834	-0.12794567180181543
155835	-0.12795113383337348
155836	-0.1279566491766859
155837	-0.1279622449722821
155838	-0.1279679231587714
155839	-0.12797364787188265
155840	-0.12797940651065573
155841	-0.12798512637724388
155842	-0.12799089664767246
155843	-0.12799669599723978
155844	-0.1280025312110782
155845	-0.12800843427624034
155846	-0.12801434897305797
155847	-0.1280203247360669
155848	-0.12802634702569782
155849	-0.12803243328943395
155850	-0.1280385844965799
155851	-0.12804472891859348
155852	-0.1280509111434874
155853	-0.1280570313328854
155854	-0.12806311081148913
155855	-0.12806912728529232
155856	-0.1280750720305533
155857	-0.12808089270482234
155858	-0.12808672404144228
155859	-0.12809263195312753
155860	-0.12809855828160063
155861	-0.12810436926282345
155862	-0.12810977022819017
155863	-0.12811502192064475
155864	-0.12812027361309933
155865	-0.12812553499860016
155866	-0.1281307973534056
155867	-0.1281359608391394
155868	-0.12814109330712517
155869	-0.1281462597007728
155870	-0.12815139023014935
155871	-0.12815639571922935
155872	-0.12816096889844691
155873	-0.12816541703736792
155874	-0.1281699146108248
155875	-0.128174418969414
155876	-0.12817897567045297
155877	-0.12818357792880924
155878	-0.12818816080107304
155879	-0.12819274755055535
155880	-0.12819729358924342
155881	-0.12820180473296502
155882	-0.1282062596570184
155883	-0.12821071167315792
155884	-0.1282151065003246
155885	-0.12821952749871612
155886	-0.12822404348896085
155887	-0.12822861569887378
155888	-0.12823311424163528
155889	-0.12823717756662042
155890	-0.12824110034243508
155891	-0.12824503378060056
155892	-0.12824894298615047
155893	-0.12825286285405121
155894	-0.12825679435360748
155895	-0.12826067932654175
155896	-0.12826455169851594
155897	-0.12826839886856986
155898	-0.12827224216140531
155899	-0.12827610871755174
155900	-0.12827999562909528
155901	-0.12828391549699603
155902	-0.12828782857976442
155903	-0.12829172324574495
155904	-0.1282955665385804
155905	-0.1282993885067141
155906	-0.1283031106364715
155907	-0.12830683858205666
155908	-0.12831060917704526
155909	-0.12831439140368936
155910	-0.12831812613440688
155911	-0.12832146635814232
155912	-0.128324777502739
155913	-0.12832814002048076
155914	-0.12833152289361965
155915	-0.12833493096867876
155916	-0.12833832547347315
155917	-0.12834176068906175
155918	-0.1283452094749151
155919	-0.12834867861616556
155920	-0.12835219428403796
155921	-0.12835572739939363
155922	-0.12835929056319265
155923	-0.12836283046368066
155924	-0.1283664188293999
155925	-0.1283701128493232
155926	-0.12837384176421296
155927	-0.12837759200380447
155928	-0.12838133255034972
155929	-0.1283851128383846
155930	-0.12838885144632062
155931	-0.1283925852077335
155932	-0.1283962637187828
155933	-0.1283999577387061
155934	-0.12840365369723863
155935	-0.12840727986583825
155936	-0.12841080425745227
155937	-0.12841389246198537
155938	-0.12841687113509592
155939	-0.12841987016360357
155940	-0.12842285852976035
155941	-0.1284258924532345
155942	-0.1284289535172381
155943	-0.12843207177021454
155944	-0.1284352898615673
155945	-0.1284385060143108
155946	-0.1284417018116572
155947	-0.1284448384814215
155948	-0.12844790536125286
155949	-0.12845093153029
155950	-0.128453952852804
155951	-0.12845692764869607
155952	-0.1284599576949517
155953	-0.12846316027743046
155954	-0.12846638418461095
155955	-0.1284694898366273
155956	-0.12847221164401237
155957	-0.12847496737705932
155958	-0.12847817286745197
155959	-0.12848147334969778
155960	-0.12848477577055287
155961	-0.12848809466958655
155962	-0.12849143877054045
155963	-0.12849477414775273
155964	-0.12849811437148817
155965	-0.12850144199426347
155966	-0.12850479288034974
155967	-0.1285081709069655
155968	-0.12851153148609804
155969	-0.1285149085434092
155970	-0.12851832631151455
155971	-0.12852175377266614
155972	-0.12852518220312237
155973	-0.12852864940576358
155974	-0.12853216701224526
155975	-0.12853574471561363
155976	-0.12853938445447796
155977	-0.12854309592188448
155978	-0.128546869424787
155979	-0.1285506516514311
155980	-0.1285544057682411
155981	-0.12855818896418983
155982	-0.12856198282248943
155983	-0.12856578831244453
155984	-0.1285696180350152
155985	-0.12857340801609632
155986	-0.1285771776417803
155987	-0.1285808949250146
155988	-0.1285846257785136
155989	-0.12858840122002535
155990	-0.12859221155650355
155991	-0.12859606938890836
155992	-0.12859991849757155
155993	-0.12860372398752665
155994	-0.12860745581033028
155995	-0.12861118375591543
155996	-0.1286148244640844
155997	-0.12861850394443833
155998	-0.12862227357012232
155999	-0.12862601799388607
156000	-0.12862960926751918
156001	-0.12863270037996616
156002	-0.1286356877768183
156003	-0.1286386286470485
156004	-0.12864156176284172
156005	-0.12864449294002567
156006	-0.12864737855989228
156007	-0.12865024576297102
156008	-0.1286530867948249
156009	-0.12865591813363256
156010	-0.12865877467436043
156011	-0.12866158565777097
156012	-0.1286643762857844
156013	-0.12866708355360013
156014	-0.12866969776817194
156015	-0.12867220632853968
156016	-0.12867462959010048
156017	-0.12867695979841737
156018	-0.12867927062064174
156019	-0.12868161827644187
156020	-0.1286839397610171
156021	-0.12868615365277908
156022	-0.12868795462077107
156023	-0.12868960922376477
156024	-0.1286912483178845
156025	-0.12869283991607763
156026	-0.1286943685094702
156027	-0.12869587771677027
156028	-0.12869734233605762
156029	-0.12869885348196694
156030	-0.12870044411085546
156031	-0.12870213360881566
156032	-0.12870389774323193
156033	-0.12870583053665283
156034	-0.12870781276460955
156035	-0.12870975912829521
156036	-0.12871168707519298
156037	-0.1287137167990763
156038	-0.12871615072298798
156039	-0.12871867285362049
156040	-0.1287211765674651
156041	-0.12872362212303226
156042	-0.1287260899726058
156043	-0.12872856751522557
156044	-0.12873107025976557
156045	-0.128733646671457
156046	-0.12873630547404152
156047	-0.1287390253428174
156048	-0.1287417238868915
156049	-0.12874434391729103
156050	-0.12874689124984376
156051	-0.12874937557759591
156052	-0.1287517116017405
156053	-0.12875400885370017
156054	-0.12875631967592455
156055	-0.12875858009430846
156056	-0.12876070577934962
156057	-0.12876244374254103
156058	-0.12876413130189196
156059	-0.12876581498402442
156060	-0.1287675122364216
156061	-0.1287691658701107
156062	-0.12877076134552234
156063	-0.1287722744300409
156064	-0.12877373614141438
156065	-0.12877506699666358
156066	-0.12877638137373418
156067	-0.12877774130812208
156068	-0.12877905762380193
156069	-0.12878024599127133
156070	-0.12878096715391182
156071	-0.1287815836316529
156072	-0.12878220398661247
156073	-0.12878280107826107
156074	-0.12878335842842004
156075	-0.12878387894500332
156076	-0.12878437910618945
156077	-0.128784847280323
156078	-0.12878525244965597
156079	-0.1287856362942872
156080	-0.12878597748951495
156081	-0.12878624695620053
156082	-0.12878650672983985
156083	-0.1287867645648699
156084	-0.12878704566321098
156085	-0.1287873180378104
156086	-0.12878757878075434
156087	-0.12878784340091678
156088	-0.1287881070517746
156089	-0.12878839590455265
156090	-0.1287886770028937
156091	-0.12878896488636712
156092	-0.1287892469540128
156093	-0.12878947570990415
156094	-0.12878969186483535
156095	-0.128789868278277
156096	-0.12879007474016196
156097	-0.12879033257519204
156098	-0.12879066407737355
156099	-0.12879102175077994
156100	-0.12879149574074122
156101	-0.1287919929940135
156102	-0.12879244178205457
156103	-0.12879287893844013
156104	-0.12879341011737427
156105	-0.1287943600359061
156106	-0.12879534097218592
156107	-0.12879629573724088
156108	-0.12879726601116984
156109	-0.12879826051771437
156110	-0.12879922400651095
156111	-0.1288001981576584
156112	-0.1288011897562891
156113	-0.12880215809160878
156114	-0.12880312448831924
156115	-0.12880408119198344
156116	-0.128805091207402
156117	-0.1288061167316945
156118	-0.12880710736102058
156119	-0.12880812610018075
156120	-0.12880917585708887
156121	-0.12881028958810223
156122	-0.12881147504765778
156123	-0.12881275646837112
156124	-0.12881412415719606
156125	-0.12881563142588687
156126	-0.12881712900153144
156127	-0.1288186013752558
156128	-0.12882009313507264
156129	-0.12882169539561664
156130	-0.12882374062837396
156131	-0.12882587794507058
156132	-0.12882803367855508
156133	-0.12883016517942397
156134	-0.1288323180049946
156135	-0.12883451929579642
156136	-0.128836718647989
156137	-0.12883895192584346
156138	-0.12884113383055282
156139	-0.12884327599377257
156140	-0.12884533576609924
156141	-0.12884734804249934
156142	-0.12884926144982775
156143	-0.12885115934828217
156144	-0.12885309408031234
156145	-0.12885501911929623
156146	-0.12885684819712234
156147	-0.1288582585353507
156148	-0.12885959617573228
156149	-0.12886092896959073
156150	-0.1288622666099723
156151	-0.12886361685131398
156152	-0.12886499907970828
156153	-0.12886640457141355
156154	-0.12886780133937717
156155	-0.12886917484402985
156156	-0.12887053962494088
156157	-0.12887192863846755
156158	-0.12887334285391444
156159	-0.12887477839406306
156160	-0.12887622750447641
156161	-0.128877694062373
156162	-0.12887918969940834
156163	-0.12888069987601306
156164	-0.12888221296053162
156165	-0.12888374446183803
156166	-0.12888529922645545
156167	-0.12888688403951623
156168	-0.12888848533075561
156169	-0.1288901418723586
156170	-0.12889185754154364
156171	-0.1288936139215229
156172	-0.12889544106073975
156173	-0.12889735156015428
156174	-0.1288993124634093
156175	-0.12890131601606777
156176	-0.12890331181428924
156177	-0.12890533184512634
156178	-0.12890735672248654
156179	-0.12890939420080688
156180	-0.1289114355563457
156181	-0.12891344977135505
156182	-0.12891546980219212
156183	-0.12891746560041362
156184	-0.1289194856312507
156185	-0.12892156866688836
156186	-0.12892368078166477
156187	-0.12892581228253366
156188	-0.12892791373495918
156189	-0.12893000743294772
156190	-0.12893204878848655
156191	-0.12893408626680689
156192	-0.1289360355384064
156193	-0.1289380080733169
156194	-0.12894005524468347
156195	-0.12894210726257316
156196	-0.12894406041139117
156197	-0.1289455957899161
156198	-0.12894707591807744
156199	-0.12894856186206652
156200	-0.12895006234562498
156201	-0.12895158706179904
156202	-0.1289531166244962
156203	-0.128954685928683
156204	-0.12895628528131312
156205	-0.12895792437543285
156206	-0.12895960514965144
156207	-0.1289613053099625
156208	-0.12896303164149842
156209	-0.12896478317495455
156210	-0.12896656766476794
156211	-0.12896835603179982
156212	-0.12897017444727504
156213	-0.12897199286275027
156214	-0.12897380546239776
156215	-0.12897563550952848
156216	-0.12897747621901007
156217	-0.12897934019180265
156218	-0.12898123809025708
156219	-0.1289831524668901
156220	-0.12898509010683412
156221	-0.12898704713287062
156222	-0.1289890099747349
156223	-0.1289909640928575
156224	-0.12899292499611253
156225	-0.12899491497850626
156226	-0.12899693210142948
156227	-0.12899898411931918
156228	-0.12900107684800308
156229	-0.1290031812083425
156230	-0.12900528363007266
156231	-0.12900737151223343
156232	-0.12900948653492372
156233	-0.1290116257902296
156234	-0.1290137824930187
156235	-0.12901597118286043
156236	-0.12901821221515186
156237	-0.12902047166423117
156238	-0.12902271075791336
156239	-0.12902495372881403
156240	-0.12902722190163496
156241	-0.1290294920130651
156242	-0.12903174661562128
156243	-0.12903401381913757
156244	-0.12903626357517065
156245	-0.12903846777388633
156246	-0.12904063804694021
156247	-0.12904281995164954
156248	-0.1290450367513254
156249	-0.1290472690598752
156250	-0.1290494926446834
156251	-0.12905172398392858
156252	-0.12905398924883563
156253	-0.129056315579934
156254	-0.12905869037626358
156255	-0.12906115047140013
156256	-0.12906364643080775
156257	-0.12906612978925527
156258	-0.12906860636257042
156259	-0.12907106161118384
156260	-0.12907354400032672
156261	-0.12907606806956845
156262	-0.1290786599901339
156263	-0.12908132073132766
156264	-0.1290841278375197
156265	-0.129086944636758
156266	-0.12908974883503616
156267	-0.129092613130201
156268	-0.12909560440427167
156269	-0.12909906385247588
156270	-0.12910263670932115
156271	-0.12910623186017275
156272	-0.12910986190599086
156273	-0.12911348516667656
156274	-0.12911709873431604
156275	-0.12912072490291562
156276	-0.1291243937209187
156277	-0.1291281042190206
156278	-0.12913185058139362
156279	-0.12913566479509034
156280	-0.12913954879872
156281	-0.12914347351314387
156282	-0.12914746123236834
156283	-0.1291515487899691
156284	-0.12915572649289994
156285	-0.12915996526202211
156286	-0.1291641904608795
156287	-0.12916847575662366
156288	-0.12917282405716837
156289	-0.12917718302006395
156290	-0.12918159432540924
156291	-0.12918606281972736
156292	-0.12919055457735648
156293	-0.1291950182251515
156294	-0.12919954293913782
156295	-0.1292042120795132
156296	-0.12920896070286775
156297	-0.12921378396267838
156298	-0.12921863339371387
156299	-0.12922342660508115
156300	-0.12922812870181374
156301	-0.12923269897311743
156302	-0.12923716746743555
156303	-0.12924167279532942
156304	-0.12924621398749436
156305	-0.12925072997773907
156306	-0.12925509184854853
156307	-0.12925904176489264
156308	-0.1292628462855431
156309	-0.12926668085463694
156310	-0.12927052220886312
156311	-0.12927439555014192
156312	-0.1292783280190028
156313	-0.1292821490178319
156314	-0.1292858246209673
156315	-0.12928898746195647
156316	-0.12929200393794738
156317	-0.12929489731225097
156318	-0.12929777033115747
156319	-0.12930070926277842
156320	-0.12930362590039302
156321	-0.12930647856390237
156322	-0.12930898712427014
156323	-0.1293114326798373
156324	-0.12931389471358307
156325	-0.12931628792670052
156326	-0.12931865690720237
156327	-0.12932092411071866
156328	-0.12932315835787772
156329	-0.1293253131220576
156330	-0.12932743589918488
156331	-0.1293295887247555
156332	-0.12933166691387005
156333	-0.12933360649242331
156334	-0.12933511376111415
156335	-0.12933652603795176
156336	-0.12933797224045127
156337	-0.12933939711824902
156338	-0.12934080454856353
156339	-0.12934216060573295
156340	-0.12934350406194228
156341	-0.12934471860063654
156342	-0.12934590696810597
156343	-0.1293471156909725
156344	-0.12934830115052803
156345	-0.1293493722321379
156346	-0.129349973201005
156347	-0.1293504782087143
156348	-0.1293510365281779
156349	-0.12935162489608484
156350	-0.12935226560644153
156351	-0.12935295865924792
156352	-0.1293536749753653
156353	-0.12935437772121794
156354	-0.12935504751071333
156355	-0.12935571439229487
156356	-0.12935638030457178
156357	-0.1293570384624117
156358	-0.12935767820346375
156359	-0.1293582908039863
156360	-0.129358916005469
156361	-0.1293595014654621
156362	-0.1293600995264153
156363	-0.1293607450832951
156364	-0.12936137997782404
156365	-0.1293620565524518
156366	-0.12936269338559
156367	-0.12936328950793397
156368	-0.1293638129324311
156369	-0.1293642830451739
156370	-0.12936464556510338
156371	-0.12936498676033115
156372	-0.12936535412678377
156373	-0.1293656584884358
156374	-0.1293658300553543
156375	-0.12936552666300688
156376	-0.12936511276993232
156377	-0.12936467949076524
156378	-0.12936422294828717
156379	-0.12936376931372298
156380	-0.1293633195563773
156381	-0.12936288239999175
156382	-0.12936243167334144
156383	-0.12936198191599574
156384	-0.12936152440421306
156385	-0.12936103975190089
156386	-0.12936049984922515
156387	-0.12935990760409968
156388	-0.12935926010861065
156389	-0.1293585408845794
156390	-0.12935780421306492
156391	-0.1293570510633718
156392	-0.1293563211769897
156393	-0.12935557384312435
156394	-0.12935484201813297
156395	-0.129354109223837
156396	-0.12935338709189187
156397	-0.12935269597769472
156398	-0.12935200680210684
156399	-0.12935133507400218
156400	-0.12935063620536805
156401	-0.12934988693289343
156402	-0.12934912602876333
156403	-0.12934833410688526
156404	-0.12934756641762282
156405	-0.12934684622428694
156406	-0.12934617158826842
156407	-0.12934551439973313
156408	-0.12934495801887877
156409	-0.12934439485289204
156410	-0.1293437803137602
156411	-0.129343197761681
156412	-0.1293427441271168
156413	-0.12934272377171968
156414	-0.12934281391704974
156415	-0.12934290600098908
156416	-0.12934300583936537
156417	-0.12934309986191392
156418	-0.12934319582307174
156419	-0.1293432772446602
156420	-0.1293433664206856
156421	-0.12934343814922783
156422	-0.12934348370654516
156423	-0.12934349243028678
156424	-0.12934345656601567
156425	-0.12934341973243996
156426	-0.12934335188111626
156427	-0.1293432743367463
156428	-0.12934318516072088
156429	-0.12934309307678155
156430	-0.12934298839188213
156431	-0.1293428798297642
156432	-0.12934277902208327
156433	-0.12934267433718385
156434	-0.12934256286715207
156435	-0.129342449458511
156436	-0.12934232829543296
156437	-0.12934220034722255
156438	-0.12934204622778728
156439	-0.12934185333616705
156440	-0.12934164396636819
156441	-0.1293414365351786
156442	-0.1293412019634595
156443	-0.1293409431591248
156444	-0.12934065333704214
156445	-0.1293403324972115
156446	-0.12933998451685136
156447	-0.1293396394444051
156448	-0.12933928855613108
156449	-0.12933893282133396
156450	-0.1293385790251461
156451	-0.12933824364574606
