BIN SIZE	0.0256496
BIN	DISTANCE	AVE_GOFR	ERROR
64	1.66723	0.702265	0.0016381
65	1.69288	0.722342	0.00170365
66	1.71853	0.748106	0.0013561
67	1.74418	0.77836	0.00144656
68	1.76983	0.813114	0.00131226
69	1.79547	0.851669	0.00139895
70	1.82112	0.892631	0.00114456
71	1.84677	0.93485	0.00145806
72	1.87242	0.974581	0.00172223
73	1.89807	1.01589	0.00169234
74	1.92372	1.05655	0.00127741
75	1.94937	1.09317	0.00147293
76	1.97502	1.12867	0.0014278
77	2.00067	1.15883	0.00135454
78	2.02632	1.18408	0.00124857
79	2.05197	1.20149	0.00132369
80	2.07762	1.21451	0.00122272
81	2.10327	1.21369	0.00120088
82	2.12892	1.20889	0.00131948
83	2.15457	1.19593	0.00125165
84	2.18022	1.17592	0.00151815
85	2.20587	1.15222	0.00128126
86	2.23152	1.12652	0.00151479
87	2.25717	1.09789	0.00143741
88	2.28282	1.0683	0.0010644
89	2.30847	1.04137	0.00139285
90	2.33412	1.01498	0.00139438
91	2.35977	0.989671	0.0013762
92	2.38542	0.968809	0.0012113
93	2.41107	0.95026	0.00135711
94	2.43672	0.933127	0.0011772
95	2.46237	0.920415	0.00130499
96	2.48802	0.910522	0.00123797
97	2.51366	0.896843	0.000921262
98	2.53931	0.887303	0.000959955
99	2.56496	0.887538	0.00099811

0	0.0256496	0	0
1	0.0512993	0	0
2	0.0769489	0	0
3	0.102599	0	0
4	0.128248	0	0
5	0.153898	0	0
6	0.179547	0	0
7	0.205197	0	0
8	0.230847	0	0
9	0.256496	0	0
10	0.282146	0	0
11	0.307796	0	0
12	0.333445	0	0
13	0.359095	0	0
14	0.384745	0	0
15	0.410394	0	0
16	0.436044	0	0
17	0.461694	0	0
18	0.487343	0	0
19	0.512993	0	0
20	0.538642	0	0
21	0.564292	0	0
22	0.589942	0	0
23	0.615591	0	0
24	0.641241	0	0
25	0.666891	0	0
26	0.69254	0	0
27	0.71819	0	0
28	0.74384	0	0
29	0.769489	0	0
30	0.795139	0	0
31	0.820788	0	0
32	0.846438	0	0
33	0.872088	8.68406e-06	5.52163e-06
34	0.897737	0.00121018	8.16612e-05
35	0.923387	0.0246009	0.000290718
36	0.949037	0.165233	0.00111713
37	0.974686	0.562488	0.00224565
38	1.00034	1.20187	0.00350136
39	1.02599	1.86023	0.00399293
40	1.05164	2.33155	0.0032032
41	1.07728	2.55014	0.00317632
42	1.10293	2.54598	0.00292968
43	1.12858	2.40174	0.0034475
44	1.15423	2.19858	0.00295729
45	1.17988	1.97413	0.00290908
46	1.20553	1.75638	0.00253444
47	1.23118	1.56198	0.0027967
48	1.25683	1.39236	0.00238608
49	1.28248	1.24756	0.00191729
50	1.30813	1.12546	0.00231397
51	1.33378	1.02609	0.00155046
52	1.35943	0.943604	0.00186969
53	1.38508	0.874795	0.00179365
54	1.41073	0.81987	0.00173835
55	1.43638	0.776987	0.00150329
56	1.46203	0.740022	0.00175821
57	1.48768	0.711622	0.00153615
58	1.51333	0.692092	0.00154715
59	1.53898	0.678275	0.00158147
60	1.56463	0.672209	0.00142253
61	1.59028	0.671434	0.00131827
62	1.61593	0.676033	0.00137777
63	1.64158	0.686037	0.00146738
64	1.66723	0.702387	0.00158412
65	1.69288	0.722957	0.00175055
66	1.71853	0.748026	0.00131002
67	1.74418	0.778263	0.00139814
68	1.76983	0.812953	0.00127515
69	1.79547	0.851398	0.00137501
70	1.82112	0.892097	0.0012216
71	1.84677	0.934499	0.00144744
72	1.87242	0.9743	0.00168341
73	1.89807	1.01571	0.00164145
74	1.92372	1.05635	0.00124732
75	1.94937	1.09299	0.00143155
76	1.97502	1.12873	0.00137798
77	2.00067	1.15901	0.00131855
78	2.02632	1.18429	0.00122168
79	2.05197	1.2018	0.00131286
80	2.07762	1.21457	0.0011807
81	2.10327	1.2139	0.00117595
82	2.12892	1.20911	0.00129044
83	2.15457	1.19592	0.00120697
84	2.18022	1.17609	0.00147422
85	2.20587	1.15235	0.00124276
86	2.23152	1.12618	0.00149774
87	2.25717	1.09763	0.00141024
88	2.28282	1.06804	0.00105744
89	2.30847	1.04101	0.00139033
90	2.33412	1.01476	0.00136177
91	2.35977	0.989305	0.00137495
92	2.38542	0.968844	0.00116854
93	2.41107	0.950446	0.00132138
94	2.43672	0.933206	0.0011378
95	2.46237	0.920499	0.00126111
96	2.48802	0.91067	0.00120254
97	2.51366	0.896781	0.000890447
98	2.53931	0.887126	0.000941826
99	2.56496	0.887604	0.000964627

0	0.0256496	0	0
1	0.0512993	0	0
2	0.0769489	0	0
3	0.102599	0	0
4	0.128248	0	0
5	0.153898	0	0
6	0.179547	0	0
7	0.205197	0	0
8	0.230847	0	0
9	0.256496	0	0
10	0.282146	0	0
11	0.307796	0	0
12	0.333445	0	0
13	0.359095	0	0
14	0.384745	0	0
15	0.410394	0	0
16	0.436044	0	0
17	0.461694	0	0
18	0.487343	0	0
19	0.512993	0	0
20	0.538642	0	0
21	0.564292	0	0
22	0.589942	0	0
23	0.615591	0	0
24	0.641241	0	0
25	0.666891	0	0
26	0.69254	0	0
27	0.71819	0	0
28	0.74384	0	0
29	0.769489	0	0
30	0.795139	0	0
31	0.820788	0	0
32	0.846438	0	0
33	0.872088	8.38461e-06	5.33934e-06
34	0.897737	0.00119375	8.04816e-05
35	0.923387	0.0245858	0.000281082
36	0.949037	0.165178	0.00107999
37	0.974686	0.562458	0.00216841
38	1.00034	1.20222	0.00339754
39	1.02599	1.86027	0.00385553
40	1.05164	2.33172	0.00309738
41	1.07728	2.55073	0.00311996
42	1.10293	2.54607	0.00283027
43	1.12858	2.40307	0.00357565
44	1.15423	2.1993	0.00294166
45	1.17988	1.97395	0.00281474
46	1.20553	1.7564	0.00244718
47	1.23118	1.56121	0.00280274
48	1.25683	1.39235	0.00230386
49	1.28248	1.24699	0.00193214
50	1.30813	1.12539	0.00223521
51	1.33378	1.02631	0.00151179
52	1.35943	0.943655	0.0018059
53	1.38508	0.874853	0.00173273
54	1.41073	0.819449	0.00172868
55	1.43638	0.776676	0.00148326
56	1.46203	0.739509	0.0017707
57	1.48768	0.711296	0.00151736
58	1.51333	0.691862	0.00151081
59	1.53898	0.677668	0.00163941
60	1.56463	0.671983	0.00139142
61	1.59028	0.671363	0.00127473
62	1.61593	0.675884	0.0013383
63	1.64158	0.685717	0.0014511
64	1.66723	0.702247	0.00153566
65	1.69288	0.723109	0.00169675
66	1.71853	0.748118	0.00126801
67	1.74418	0.778494	0.00136883
68	1.76983	0.813264	0.0012684
69	1.79547	0.851704	0.00136137
70	1.82112	0.892434	0.00122497
71	1.84677	0.935093	0.00151434
72	1.87242	0.974694	0.00167061
73	1.89807	1.01619	0.00165522
74	1.92372	1.05686	0.00130304
75	1.94937	1.09323	0.00140272
76	1.97502	1.12926	0.00142936
77	2.00067	1.15931	0.00130518
78	2.02632	1.18463	0.00122604
79	2.05197	1.20185	0.00126865
80	2.07762	1.21444	0.00114757
81	2.10327	1.21385	0.00113649
82	2.12892	1.20879	0.00128438
83	2.15457	1.19575	0.00117806
84	2.18022	1.17555	0.00151978
85	2.20587	1.15198	0.00125547
86	2.23152	1.12578	0.00149944
87	2.25717	1.09778	0.00136973
88	2.28282	1.06788	0.00103392
89	2.30847	1.04075	0.00136688
90	2.33412	1.0144	0.00136099
91	2.35977	0.989048	0.00135131
92	2.38542	0.968458	0.00119029
93	2.41107	0.950202	0.0012982
94	2.43672	0.933051	0.00110905
95	2.46237	0.920244	0.00124319
96	2.48802	0.910616	0.00116228
97	2.51366	0.89656	0.000886626
98	2.53931	0.887147	0.000909591
99	2.56496	0.887567	0.000932061

0	0.0256496	0	0
1	0.0512993	0	0
2	0.0769489	0	0
3	0.102599	0	0
4	0.128248	0	0
5	0.153898	0	0
6	0.179547	0	0
7	0.205197	0	0
8	0.230847	0	0
9	0.256496	0	0
10	0.282146	0	0
11	0.307796	0	0
12	0.333445	0	0
13	0.359095	0	0
14	0.384745	0	0
15	0.410394	0	0
16	0.436044	0	0
17	0.461694	0	0
18	0.487343	0	0
19	0.512993	0	0
20	0.538642	0	0
21	0.564292	0	0
22	0.589942	0	0
23	0.615591	0	0
24	0.641241	0	0
25	0.666891	0	0
26	0.69254	0	0
27	0.71819	0	0
28	0.74384	0	0
29	0.769489	0	0
30	0.795139	0	0
31	0.820788	0	0
32	0.846438	0	0
33	0.872088	8.10512e-06	5.16867e-06
34	0.897737	0.00120898	7.92271e-05
35	0.923387	0.0246093	0.000272693
36	0.949037	0.165227	0.00104511
37	0.974686	0.562589	0.0021001
38	1.00034	1.20204	0.00328875
39	1.02599	1.86084	0.00376883
40	1.05164	2.33177	0.00299453
41	1.07728	2.5506	0.00301855
42	1.10293	2.54544	0.00280612
43	1.12858	2.40328	0.00346229
44	1.15423	2.19912	0.00284903
45	1.17988	1.97368	0.00273324
46	1.20553	1.7565	0.00236763
47	1.23118	1.56139	0.00271459
48	1.25683	1.39198	0.00225551
49	1.28248	1.24683	0.00187432
50	1.30813	1.12532	0.00216179
51	1.33378	1.02607	0.00147926
52	1.35943	0.943709	0.00174651
53	1.38508	0.875088	0.00169078
54	1.41073	0.819912	0.00173199
55	1.43638	0.777003	0.00146942
56	1.46203	0.739892	0.00175256
57	1.48768	0.711254	0.00146739
58	1.51333	0.691867	0.00146046
59	1.53898	0.677729	0.0015859
60	1.56463	0.671979	0.00134505
61	1.59028	0.670979	0.00128884
62	1.61593	0.675837	0.00129451
63	1.64158	0.685857	0.00140944
64	1.66723	0.702283	0.0014849
65	1.69288	0.723229	0.00164439
66	1.71853	0.748235	0.00123118
67	1.74418	0.778399	0.00132651
68	1.76983	0.813089	0.00123815
69	1.79547	0.851558	0.00132377
70	1.82112	0.892144	0.00121802
71	1.84677	0.934626	0.00153429
72	1.87242	0.974394	0.0016416
73	1.89807	1.01596	0.00161699
74	1.92372	1.05677	0.00126302
75	1.94937	1.09354	0.00138934
76	1.97502	1.1293	0.00138245
77	2.00067	1.15905	0.00128734
78	2.02632	1.18459	0.00118564
79	2.05197	1.2021	0.00124984
80	2.07762	1.2145	0.00111122
81	2.10327	1.21431	0.00118856
82	2.12892	1.20865	0.00124913
83	2.15457	1.19586	0.00114375
84	2.18022	1.17573	0.00147924
85	2.20587	1.152	0.00121383
86	2.23152	1.12581	0.00144978
87	2.25717	1.09769	0.00132686
88	2.28282	1.0678	0.00100229
89	2.30847	1.04073	0.00132137
90	2.33412	1.01466	0.00133962
91	2.35977	0.989253	0.00132171
92	2.38542	0.968406	0.00115175
93	2.41107	0.950293	0.00125816
94	2.43672	0.933251	0.00109004
95	2.46237	0.920355	0.00120667
96	2.48802	0.910715	0.00112777
97	2.51366	0.896452	0.000863673
98	2.53931	0.886928	0.000905376
99	2.56496	0.887346	0.00092702

