BIN SIZE	0.0256496
BIN	DISTANCE	AVE_GOFR	ERROR
76	1.97502	1.12589	0.00396923
77	2.00067	1.15862	0.00338419
78	2.02632	1.18252	0.00442404
79	2.05197	1.20082	0.00390566
80	2.07762	1.20804	0.0035639
81	2.10327	1.21306	0.00361874
82	2.12892	1.20459	0.00380726
83	2.15457	1.18995	0.0044059
84	2.18022	1.18295	0.00360689
85	2.20587	1.14867	0.0036818
86	2.23152	1.12744	0.00281029
87	2.25717	1.10012	0.0035066
88	2.28282	1.06897	0.00354356
89	2.30847	1.03971	0.00393121
90	2.33412	1.0131	0.00371909
91	2.35977	0.989089	0.00327503
92	2.38542	0.969104	0.00276854
93	2.41107	0.942576	0.00285349
94	2.43672	0.92704	0.00267075
95	2.46237	0.911835	0.00295798
96	2.48802	0.901127	0.0023289
97	2.51366	0.897057	0.00252235
98	2.53931	0.888684	0.00234119
99	2.56496	0.890895	0.00255918

0	0.0256496	0	0
1	0.0512993	0	0
2	0.0769489	0	0
3	0.102599	0	0
4	0.128248	0	0
5	0.153898	0	0
6	0.179547	0	0
7	0.205197	0	0
8	0.230847	0	0
9	0.256496	0	0
10	0.282146	0	0
11	0.307796	0	0
12	0.333445	0	0
13	0.359095	0	0
14	0.384745	0	0
15	0.410394	0	0
16	0.436044	0	0
17	0.461694	0	0
18	0.487343	0	0
19	0.512993	0	0
20	0.538642	0	0
21	0.564292	0	0
22	0.589942	0	0
23	0.615591	0	0
24	0.641241	0	0
25	0.666891	0	0
26	0.69254	0	0
27	0.71819	0	0
28	0.74384	0	0
29	0.769489	0	0
30	0.795139	0	0
31	0.820788	0	0
32	0.846438	0	0
33	0.872088	1.21577e-05	1.19386e-05
34	0.897737	0.00113158	0.000140414
35	0.923387	0.0238631	0.000707626
36	0.949037	0.163947	0.00217774
37	0.974686	0.574256	0.00322144
38	1.00034	1.20236	0.0059124
39	1.02599	1.84672	0.00831858
40	1.05164	2.33681	0.00795385
41	1.07728	2.56145	0.00990339
42	1.10293	2.54553	0.00806335
43	1.12858	2.39476	0.00818835
44	1.15423	2.19153	0.00694744
45	1.17988	1.97925	0.00965661
46	1.20553	1.7632	0.00686302
47	1.23118	1.55438	0.00590986
48	1.25683	1.38873	0.00558631
49	1.28248	1.24214	0.00581025
50	1.30813	1.12261	0.00609798
51	1.33378	1.02177	0.00630325
52	1.35943	0.938825	0.00546328
53	1.38508	0.875006	0.00404178
54	1.41073	0.821436	0.00396905
55	1.43638	0.778814	0.00375971
56	1.46203	0.742812	0.00388493
57	1.48768	0.708589	0.00392337
58	1.51333	0.68276	0.0045552
59	1.53898	0.676069	0.00488922
60	1.56463	0.677754	0.00543693
61	1.59028	0.674143	0.0049496
62	1.61593	0.679444	0.00443855
63	1.64158	0.690039	0.0031252
64	1.66723	0.708829	0.00317849
65	1.69288	0.723319	0.00351811
66	1.71853	0.751223	0.00296453
67	1.74418	0.781463	0.00394263
68	1.76983	0.821843	0.00395775
69	1.79547	0.852571	0.00340775
70	1.82112	0.894896	0.00325185
71	1.84677	0.935547	0.00369105
72	1.87242	0.980166	0.00387438
73	1.89807	1.01722	0.00379156
74	1.92372	1.05405	0.00345632
75	1.94937	1.09433	0.00401146
76	1.97502	1.12728	0.0040633
77	2.00067	1.15918	0.00330922
78	2.02632	1.18211	0.00428485
79	2.05197	1.20099	0.00377017
80	2.07762	1.20824	0.00344262
81	2.10327	1.21389	0.00358414
82	2.12892	1.20467	0.00367206
83	2.15457	1.18975	0.00425336
84	2.18022	1.18193	0.00361697
85	2.20587	1.14783	0.00364299
86	2.23152	1.12648	0.0028686
87	2.25717	1.09918	0.00350698
88	2.28282	1.06798	0.00355478
89	2.30847	1.03915	0.00383027
90	2.33412	1.01242	0.00364719
91	2.35977	0.988334	0.003244
92	2.38542	0.968436	0.00274888
93	2.41107	0.942059	0.002798
94	2.43672	0.926292	0.00267825
95	2.46237	0.911667	0.00285709
96	2.48802	0.901685	0.00231183
97	2.51366	0.897515	0.00247352
98	2.53931	0.889472	0.00238637
99	2.56496	0.891803	0.00262388

0	0.0256496	0	0
1	0.0512993	0	0
2	0.0769489	0	0
3	0.102599	0	0
4	0.128248	0	0
5	0.153898	0	0
6	0.179547	0	0
7	0.205197	0	0
8	0.230847	0	0
9	0.256496	0	0
10	0.282146	0	0
11	0.307796	0	0
12	0.333445	0	0
13	0.359095	0	0
14	0.384745	0	0
15	0.410394	0	0
16	0.436044	0	0
17	0.461694	0	0
18	0.487343	0	0
19	0.512993	0	0
20	0.538642	0	0
21	0.564292	0	0
22	0.589942	0	0
23	0.615591	0	0
24	0.641241	0	0
25	0.666891	0	0
26	0.69254	0	0
27	0.71819	0	0
28	0.74384	0	0
29	0.769489	0	0
30	0.795139	0	0
31	0.820788	0	0
32	0.846438	0	0
33	0.872088	1.17385e-05	1.15343e-05
34	0.897737	0.00114473	0.000136188
35	0.923387	0.023875	0.000683325
36	0.949037	0.164195	0.00211662
37	0.974686	0.574254	0.00311036
38	1.00034	1.20341	0.00580126
39	1.02599	1.84836	0.00819254
40	1.05164	2.34031	0.00841755
41	1.07728	2.56387	0.00985123
42	1.10293	2.54647	0.00783966
43	1.12858	2.39595	0.00799244
44	1.15423	2.19137	0.00670964
45	1.17988	1.98061	0.00941824
46	1.20553	1.76333	0.00662752
47	1.23118	1.55402	0.0057169
48	1.25683	1.3879	0.00545599
49	1.28248	1.24071	0.00578326
50	1.30813	1.12029	0.00631498
51	1.33378	1.01972	0.00641023
52	1.35943	0.93776	0.00537766
53	1.38508	0.873992	0.00402757
54	1.41073	0.820189	0.0040233
55	1.43638	0.777579	0.00382748
56	1.46203	0.741428	0.00398967
57	1.48768	0.708764	0.00379197
58	1.51333	0.682797	0.00439828
59	1.53898	0.676029	0.00472079
60	1.56463	0.677661	0.00525025
61	1.59028	0.674407	0.00478593
62	1.61593	0.67917	0.00429394
63	1.64158	0.689538	0.00305743
64	1.66723	0.707402	0.00337382
65	1.69288	0.723026	0.003409
66	1.71853	0.751069	0.00286628
67	1.74418	0.782179	0.00387107
68	1.76983	0.822372	0.00385645
69	1.79547	0.853192	0.00334631
70	1.82112	0.896044	0.0033365
71	1.84677	0.937065	0.00386329
72	1.87242	0.981464	0.00395219
73	1.89807	1.01919	0.00414233
74	1.92372	1.05607	0.00388294
75	1.94937	1.09577	0.00412303
76	1.97502	1.12804	0.00399401
77	2.00067	1.16084	0.0035853
78	2.02632	1.18215	0.00413725
79	2.05197	1.2011	0.0036417
80	2.07762	1.20779	0.00335353
81	2.10327	1.21365	0.00346892
82	2.12892	1.20439	0.00355649
83	2.15457	1.18971	0.00410682
84	2.18022	1.1822	0.00350203
85	2.20587	1.14805	0.00352351
86	2.23152	1.12629	0.00277598
87	2.25717	1.09824	0.00350766
88	2.28282	1.06659	0.0036914
89	2.30847	1.0371	0.00420911
90	2.33412	1.01114	0.00373927
91	2.35977	0.986821	0.00346714
92	2.38542	0.967244	0.00290113
93	2.41107	0.941225	0.00282291
94	2.43672	0.925174	0.00280936
95	2.46237	0.91095	0.0028472
96	2.48802	0.901759	0.00223327
97	2.51366	0.897745	0.00239888
98	2.53931	0.889247	0.00231463
99	2.56496	0.892007	0.00254131

0	0.0256496	0	0
1	0.0512993	0	0
2	0.0769489	0	0
3	0.102599	0	0
4	0.128248	0	0
5	0.153898	0	0
6	0.179547	0	0
7	0.205197	0	0
8	0.230847	0	0
9	0.256496	0	0
10	0.282146	0	0
11	0.307796	0	0
12	0.333445	0	0
13	0.359095	0	0
14	0.384745	0	0
15	0.410394	0	0
16	0.436044	0	0
17	0.461694	0	0
18	0.487343	0	0
19	0.512993	0	0
20	0.538642	0	0
21	0.564292	0	0
22	0.589942	0	0
23	0.615591	0	0
24	0.641241	0	0
25	0.666891	0	0
26	0.69254	0	0
27	0.71819	0	0
28	0.74384	0	0
29	0.769489	0	0
30	0.795139	0	0
31	0.820788	0	0
32	0.846438	0	0
33	0.872088	1.13472e-05	1.11564e-05
34	0.897737	0.00116771	0.000133573
35	0.923387	0.0238616	0.00066068
36	0.949037	0.164892	0.00215798
37	0.974686	0.575697	0.00332463
38	1.00034	1.20449	0.00570721
39	1.02599	1.85004	0.00808987
40	1.05164	2.34147	0.00821617
41	1.07728	2.56315	0.00954876
42	1.10293	2.54565	0.00762086
43	1.12858	2.39641	0.00773919
44	1.15423	2.19122	0.00648759
45	1.17988	1.97999	0.00912423
46	1.20553	1.76246	0.00646368
47	1.23118	1.55284	0.00564712
48	1.25683	1.38646	0.00546064
49	1.28248	1.23985	0.00565436
50	1.30813	1.1205	0.00610788
51	1.33378	1.02011	0.00620831
52	1.35943	0.938981	0.00533528
53	1.38508	0.874661	0.00394845
54	1.41073	0.82023	0.00388939
55	1.43638	0.777097	0.00373007
56	1.46203	0.740179	0.00404746
57	1.48768	0.707315	0.00393271
58	1.51333	0.682029	0.00431819
59	1.53898	0.676507	0.00458752
60	1.56463	0.678613	0.00516084
61	1.59028	0.67519	0.00469005
62	1.61593	0.678702	0.00417623
63	1.64158	0.689603	0.00295621
64	1.66723	0.707497	0.00326269
65	1.69288	0.722895	0.0032979
66	1.71853	0.750606	0.00280787
67	1.74418	0.782733	0.00378154
68	1.76983	0.823253	0.00382712
69	1.79547	0.854007	0.00333257
70	1.82112	0.896166	0.0032275
71	1.84677	0.937005	0.00373498
72	1.87242	0.981506	0.00382066
73	1.89807	1.02005	0.00409211
74	1.92372	1.05727	0.00393433
75	1.94937	1.09582	0.00398596
76	1.97502	1.12748	0.00389958
77	2.00067	1.1611	0.00347497
78	2.02632	1.18357	0.00423718
79	2.05197	1.20089	0.00352655
80	2.07762	1.20837	0.00329059
81	2.10327	1.21402	0.00337264
82	2.12892	1.2046	0.00344458
83	2.15457	1.18803	0.00430046
84	2.18022	1.18079	0.00365842
85	2.20587	1.14699	0.00356187
86	2.23152	1.12481	0.00305675
87	2.25717	1.09737	0.00349729
88	2.28282	1.06629	0.00358106
89	2.30847	1.03607	0.00419352
90	2.33412	1.00976	0.00386131
91	2.35977	0.986639	0.00335632
92	2.38542	0.967587	0.00282464
93	2.41107	0.942107	0.0028631
94	2.43672	0.92578	0.00278039
95	2.46237	0.912175	0.00300434
96	2.48802	0.902205	0.00220308
97	2.51366	0.897473	0.00233424
98	2.53931	0.889191	0.00223816
99	2.56496	0.8921	0.0024583

