block	ave	block_ave	err
4719	0.485859	0.500755	0.000423743
4720	0.493702	0.500754	0.000423656
4721	0.521315	0.500758	0.000423588
4722	0.523379	0.500763	0.000423526
4723	0.491177	0.500761	0.000423441
4724	0.471342	0.500755	0.000423397
4725	0.501595	0.500755	0.000423307
4726	0.46598	0.500747	0.000423282
4727	0.47473	0.500742	0.000423228
4728	0.512329	0.500744	0.000423146
4729	0.469192	0.500738	0.000423109
4730	0.482785	0.500734	0.000423036
4731	0.475711	0.500729	0.00042298
4732	0.481333	0.500724	0.00042291
4733	0.469634	0.500718	0.000422872
4734	0.492338	0.500716	0.000422787
4735	0.469514	0.50071	0.000422749
4736	0.440103	0.500697	0.000422853
4737	0.473686	0.500691	0.000422802
4738	0.465562	0.500684	0.000422778
4739	0.514404	0.500687	0.000422699
4740	0.471622	0.50068	0.000422654
4741	0.491759	0.500679	0.000422569
4742	0.498826	0.500678	0.00042248
4743	0.507257	0.50068	0.000422393
4744	0.508178	0.500681	0.000422307
4745	0.519584	0.500685	0.000422237
4746	0.478107	0.50068	0.000422175
4747	0.452757	0.50067	0.000422207
4748	0.487722	0.500668	0.000422126
4749	0.52951	0.500674	0.000422081
4750	0.488645	0.500671	0.000422
4751	0.480401	0.500667	0.000421933
4752	0.492898	0.500665	0.000421847
4753	0.531825	0.500672	0.000421809
4754	0.514436	0.500675	0.00042173
4755	0.503716	0.500675	0.000421642
4756	0.477109	0.50067	0.000421583
4757	0.500451	0.50067	0.000421494
4758	0.431968	0.500656	0.000421653
4759	0.476037	0.500651	0.000421596
4760	0.482004	0.500647	0.000421526
4761	0.537407	0.500654	0.000421508
4762	0.51255	0.500657	0.000421427
4763	0.497238	0.500656	0.000421339
4764	0.470747	0.50065	0.000421297
4765	0.500399	0.50065	0.000421209
4766	0.51762	0.500653	0.000421135
4767	0.545782	0.500663	0.000421153
4768	0.511465	0.500665	0.000421071
4769	0.487924	0.500662	0.000420991
4770	0.471419	0.500656	0.000420948
4771	0.480476	0.500652	0.000420881
4772	0.475225	0.500647	0.000420826
4773	0.506263	0.500648	0.00042074
4774	0.495372	0.500647	0.000420653
4775	0.506285	0.500648	0.000420567
4776	0.492934	0.500646	0.000420482
4777	0.482722	0.500643	0.00042041
4778	0.448596	0.500632	0.000420464
4779	0.508605	0.500633	0.000420379
4780	0.495527	0.500632	0.000420292
4781	0.509522	0.500634	0.000420208
4782	0.478869	0.50063	0.000420145
4783	0.500352	0.50063	0.000420057
4784	0.461826	0.500622	0.000420048
4785	0.492685	0.50062	0.000419963
4786	0.448457	0.500609	0.000420017
4787	0.516251	0.500612	0.000419942
4788	0.52843	0.500618	0.000419895
4789	0.520317	0.500622	0.000419827
4790	0.499178	0.500622	0.000419739
4791	0.538698	0.50063	0.000419727
4792	0.47603	0.500625	0.000419671
4793	0.464643	0.500617	0.00041965
4794	0.491056	0.500615	0.000419568
4795	0.479564	0.500611	0.000419503
4796	0.526515	0.500616	0.00041945
4797	0.512177	0.500619	0.00041937
4798	0.498965	0.500618	0.000419283
4799	0.462329	0.50061	0.000419271
4800	0.475235	0.500605	0.000419217
4801	0.516408	0.500608	0.000419143
4802	0.481619	0.500604	0.000419074
4803	0.478906	0.5006	0.000419011
4804	0.472818	0.500594	0.000418964
4805	0.457361	0.500585	0.000418973
4806	0.467295	0.500578	0.000418943
4807	0.435543	0.500565	0.000419075
4808	0.530889	0.500571	0.000419035
4809	0.53243	0.500578	0.000419
4810	0.440655	0.500565	0.000419098
4811	0.482166	0.500561	0.000419029
4812	0.486093	0.500558	0.000418952
4813	0.472833	0.500552	0.000418905
4814	0.525053	0.500558	0.000418849
4815	0.499555	0.500557	0.000418762
4816	0.546777	0.500567	0.000418785
4817	0.450086	0.500556	0.000418829
4818	0.47469	0.500551	0.000418776
4819	0.498702	0.500551	0.00041869
4820	0.49671	0.50055	0.000418604
4821	0.516858	0.500553	0.00041853
4822	0.510999	0.500555	0.000418449
4823	0.526755	0.500561	0.000418398
4824	0.460231	0.500553	0.000418395
4825	0.426585	0.500537	0.000418589
4826	0.487633	0.500535	0.00041851
4827	0.493903	0.500533	0.000418426
4828	0.52317	0.500538	0.000418365
4829	0.486222	0.500535	0.000418289
4830	0.538437	0.500543	0.000418276
4831	0.475582	0.500538	0.000418222
4832	0.493957	0.500536	0.000418137
4833	0.506502	0.500537	0.000418053
4834	0.542762	0.500546	0.000418057
4835	0.514384	0.500549	0.000417981
4836	0.50925	0.500551	0.000417898
4837	0.444082	0.500539	0.000417975
4838	0.502521	0.50054	0.000417889
4839	0.49603	0.500539	0.000417803
4840	0.458496	0.50053	0.000417807
4841	0.479943	0.500526	0.000417743
4842	0.465336	0.500518	0.00041772
4843	0.543798	0.500527	0.000417729
4844	0.521772	0.500532	0.000417666
4845	0.508434	0.500533	0.000417583
4846	0.508174	0.500535	0.000417499
4847	0.485772	0.500532	0.000417424
4848	0.525299	0.500537	0.00041737
4849	0.50132	0.500537	0.000417284
4850	0.545832	0.500547	0.000417302
4851	0.53928	0.500555	0.000417292
4852	0.458994	0.500546	0.000417294
4853	0.481213	0.500542	0.000417227
4854	0.508644	0.500544	0.000417145
4855	0.456917	0.500535	0.000417156
4856	0.510438	0.500537	0.000417075
4857	0.478769	0.500532	0.000417013
4858	0.473808	0.500527	0.000416963
4859	0.518506	0.50053	0.000416894
4860	0.509634	0.500532	0.000416812
4861	0.488013	0.50053	0.000416735
4862	0.524673	0.500535	0.000416678
4863	0.533385	0.500541	0.000416647
4864	0.508935	0.500543	0.000416565
4865	0.504178	0.500544	0.00041648
4866	0.502391	0.500544	0.000416395
4867	0.527391	0.50055	0.000416346
4868	0.512508	0.500552	0.000416268
4869	0.518431	0.500556	0.000416198
4870	0.454298	0.500546	0.000416221
4871	0.458913	0.500538	0.000416224
4872	0.529718	0.500544	0.000416181
4873	0.53385	0.500551	0.000416152
4874	0.523389	0.500555	0.000416093
4875	0.5184	0.500559	0.000416024
4876	0.5168	0.500562	0.000415952
4877	0.527045	0.500568	0.000415902
4878	0.523281	0.500572	0.000415843
4879	0.49568	0.500571	0.000415759
4880	0.471202	0.500565	0.000415717
4881	0.499784	0.500565	0.000415632
4882	0.483025	0.500562	0.000415562
4883	0.529488	0.500568	0.000415519
4884	0.462959	0.50056	0.000415506
4885	0.475005	0.500555	0.000415454
4886	0.49615	0.500554	0.00041537
4887	0.473559	0.500548	0.000415321
4888	0.537495	0.500556	0.000415305
4889	0.581587	0.500572	0.000415551
4890	0.488304	0.50057	0.000415473
4891	0.543668	0.500579	0.000415482
4892	0.514211	0.500581	0.000415406
4893	0.502258	0.500582	0.000415321
4894	0.527882	0.500587	0.000415274
4895	0.449999	0.500577	0.000415318
4896	0.525232	0.500582	0.000415263
4897	0.509008	0.500584	0.000415182
4898	0.464	0.500576	0.000415165
4899	0.519202	0.50058	0.000415097
4900	0.49871	0.50058	0.000415013
4901	0.490393	0.500578	0.000414933
4902	0.496199	0.500577	0.00041485
4903	0.480527	0.500573	0.000414785
4904	0.541026	0.500581	0.000414783
4905	0.485094	0.500578	0.00041471
4906	0.500262	0.500578	0.000414626
4907	0.53041	0.500584	0.000414586
4908	0.5523	0.500594	0.000414635
4909	0.486113	0.500591	0.000414561
4910	0.474492	0.500586	0.000414511
4911	0.489872	0.500584	0.000414432
4912	0.489553	0.500582	0.000414354
4913	0.529977	0.500588	0.000414313
4914	0.490861	0.500586	0.000414233
4915	0.48912	0.500583	0.000414155
4916	0.481915	0.50058	0.000414089
4917	0.515331	0.500583	0.000414015
4918	0.475373	0.500577	0.000413963
4919	0.483721	0.500574	0.000413893
4920	0.512254	0.500576	0.000413815
4921	0.535284	0.500583	0.000413791
4922	0.542044	0.500592	0.000413793
4923	0.526725	0.500597	0.000413743
4924	0.45959	0.500589	0.000413743
4925	0.487896	0.500586	0.000413667
4926	0.534848	0.500593	0.000413641
4927	0.5511	0.500603	0.000413684
4928	0.476673	0.500599	0.000413629
4929	0.469169	0.500592	0.000413594
4930	0.522025	0.500597	0.000413533
4931	0.536879	0.500604	0.000413515
4932	0.48711	0.500601	0.00041344
4933	0.472931	0.500596	0.000413394
4934	0.517117	0.500599	0.000413324
4935	0.507369	0.5006	0.000413243
4936	0.516404	0.500603	0.000413171
4937	0.481971	0.5006	0.000413105
4938	0.5311	0.500606	0.000413067
4939	0.48881	0.500604	0.000412991
4940	0.491279	0.500602	0.000412911
4941	0.524814	0.500607	0.000412857
4942	0.530002	0.500612	0.000412816
4943	0.467857	0.500606	0.000412786
4944	0.491681	0.500604	0.000412706
4945	0.492504	0.500602	0.000412626
4946	0.562377	0.500615	0.000412732
4947	0.501259	0.500615	0.000412648
4948	0.50981	0.500617	0.000412569
4949	0.47977	0.500613	0.000412507
4950	0.480993	0.500609	0.000412443
4951	0.502112	0.500609	0.00041236
4952	0.560577	0.500621	0.000412454
4953	0.484958	0.500618	0.000412383
4954	0.553144	0.500629	0.000412436
4955	0.487051	0.500626	0.000412362
4956	0.497844	0.500625	0.000412279
4957	0.503091	0.500626	0.000412196
4958	0.513922	0.500628	0.000412122
4959	0.448779	0.500618	0.000412171
4960	0.510839	0.50062	0.000412093
4961	0.476441	0.500615	0.000412039
4962	0.486856	0.500612	0.000411965
4963	0.538278	0.50062	0.000411952
4964	0.475098	0.500615	0.000411901
4965	0.486987	0.500612	0.000411828
4966	0.476268	0.500607	0.000411774
4967	0.541104	0.500615	0.000411772
4968	0.502342	0.500616	0.000411689
4969	0.485132	0.500613	0.000411618
4970	0.515744	0.500616	0.000411546
4971	0.50212	0.500616	0.000411464
4972	0.483628	0.500612	0.000411395
4973	0.529055	0.500618	0.000411352
4974	0.487076	0.500615	0.000411278
4975	0.49306	0.500614	0.000411199
4976	0.530174	0.50062	0.000411159
4977	0.50907	0.500622	0.00041108
4978	0.474058	0.500616	0.000411032
4979	0.517283	0.50062	0.000410963
4980	0.486225	0.500617	0.00041089
4981	0.481376	0.500613	0.000410826
4982	0.505512	0.500614	0.000410745
4983	0.516103	0.500617	0.000410674
4984	0.518334	0.500621	0.000410607
4985	0.50556	0.500622	0.000410526
4986	0.501921	0.500622	0.000410444
4987	0.521065	0.500626	0.000410382
4988	0.495434	0.500625	0.000410301
4989	0.470238	0.500619	0.000410264
4990	0.500033	0.500619	0.000410182
4991	0.486545	0.500616	0.000410109
4992	0.454074	0.500606	0.000410133
4993	0.481207	0.500603	0.000410069
4994	0.549824	0.500612	0.000410106
4995	0.467046	0.500606	0.000410079
4996	0.483198	0.500602	0.000410011
4997	0.52648	0.500607	0.000409962
4998	0.468189	0.500601	0.000409931
4999	0.493563	0.5006	0.000409852
5000	0.442843	0.500588	0.000409932
5001	0.512579	0.50059	0.000409857
5002	0.523735	0.500595	0.000409802
5003	0.443404	0.500584	0.000409879
5004	0.491123	0.500582	0.000409802
5005	0.476467	0.500577	0.000409748
5006	0.497051	0.500576	0.000409667
5007	0.507823	0.500578	0.000409588
5008	0.533879	0.500584	0.00040956
5009	0.467487	0.500578	0.000409531
5010	0.500837	0.500578	0.00040945
5011	0.561857	0.50059	0.00040955
5012	0.481376	0.500586	0.000409487
5013	0.543685	0.500595	0.000409495
5014	0.504254	0.500595	0.000409414
5015	0.490733	0.500593	0.000409337
5016	0.506409	0.500595	0.000409257
5017	0.496895	0.500594	0.000409176
5018	0.545888	0.500603	0.000409194
5019	0.507223	0.500604	0.000409115
5020	0.478203	0.5006	0.000409058
5021	0.49096	0.500598	0.000408981
5022	0.439677	0.500586	0.000409079
5023	0.524322	0.50059	0.000409025
5024	0.46648	0.500584	0.000409
5025	0.497456	0.500583	0.000408919
5026	0.458212	0.500575	0.000408925
5027	0.457618	0.500566	0.000408933
5028	0.490067	0.500564	0.000408857
5029	0.46331	0.500557	0.000408842
5030	0.527742	0.500562	0.000408797
5031	0.501744	0.500562	0.000408716
5032	0.504417	0.500563	0.000408635
5033	0.48467	0.50056	0.000408566
5034	0.489309	0.500558	0.000408491
5035	0.495265	0.500557	0.000408411
5036	0.492425	0.500555	0.000408333
5037	0.491414	0.500553	0.000408256
5038	0.470337	0.500547	0.000408219
5039	0.488402	0.500545	0.000408146
5040	0.562905	0.500557	0.000408252
5041	0.496669	0.500556	0.000408172
5042	0.501093	0.500556	0.000408091
5043	0.537938	0.500564	0.000408077
5044	0.491115	0.500562	0.000408001
5045	0.485708	0.500559	0.00040793
5046	0.480366	0.500555	0.000407869
5047	0.503707	0.500556	0.000407789
5048	0.505692	0.500557	0.000407709
5049	0.528622	0.500562	0.000407667
5050	0.494754	0.500561	0.000407587
5051	0.511026	0.500563	0.000407512
5052	0.506378	0.500564	0.000407433
5053	0.501108	0.500564	0.000407352
5054	0.505927	0.500565	0.000407273
5055	0.51345	0.500568	0.000407201
5056	0.45692	0.500559	0.000407212
5057	0.507778	0.500561	0.000407133
5058	0.460246	0.500553	0.000407131
5059	0.490224	0.500551	0.000407056
5060	0.5175	0.500554	0.000406989
5061	0.542354	0.500562	0.000406992
5062	0.475109	0.500557	0.000406943
5063	0.462808	0.50055	0.000406931
5064	0.511087	0.500552	0.000406856
5065	0.499115	0.500552	0.000406776
5066	0.476399	0.500547	0.000406723
5067	0.534848	0.500554	0.000406699
5068	0.49808	0.500553	0.000406619
5069	0.499986	0.500553	0.000406539
5070	0.521415	0.500557	0.00040648
5071	0.499972	0.500557	0.0004064
5072	0.553619	0.500568	0.000406454
5073	0.501632	0.500568	0.000406374
5074	0.471653	0.500562	0.000406334
5075	0.511777	0.500564	0.00040626
5076	0.451927	0.500555	0.000406293
5077	0.516939	0.500558	0.000406226
5078	0.449817	0.500548	0.000406269
5079	0.470397	0.500542	0.000406232
5080	0.502083	0.500542	0.000406152
5081	0.475254	0.500537	0.000406103
5082	0.505428	0.500538	0.000406024
5083	0.520014	0.500542	0.000405962
5084	0.479574	0.500538	0.000405903
5085	0.475761	0.500533	0.000405853
5086	0.483426	0.50053	0.000405787
5087	0.491686	0.500528	0.000405711
5088	0.478017	0.500524	0.000405655
5089	0.518367	0.500527	0.000405591
5090	0.490104	0.500525	0.000405516
5091	0.515883	0.500528	0.000405448
5092	0.465424	0.500521	0.000405427
5093	0.496467	0.50052	0.000405348
5094	0.500794	0.50052	0.000405268
5095	0.489086	0.500518	0.000405195
5096	0.489382	0.500516	0.000405121
5097	0.475978	0.500511	0.00040507
5098	0.533636	0.500518	0.000405043
5099	0.508839	0.500519	0.000404967
5100	0.465519	0.500512	0.000404946
5101	0.485002	0.500509	0.000404878
5102	0.50384	0.50051	0.000404799
5103	0.55162	0.50052	0.000404843
5104	0.473647	0.500515	0.000404798
5105	0.468499	0.500509	0.000404768
5106	0.512792	0.500511	0.000404696
5107	0.497911	0.50051	0.000404617
5108	0.465933	0.500504	0.000404594
5109	0.512346	0.500506	0.000404521
5110	0.486397	0.500503	0.000404452
5111	0.568839	0.500517	0.000404594
5112	0.491495	0.500515	0.000404518
5113	0.501155	0.500515	0.000404439
5114	0.477015	0.50051	0.000404386
5115	0.468767	0.500504	0.000404355
5116	0.451788	0.500495	0.000404388
5117	0.484229	0.500491	0.000404321
5118	0.453387	0.500482	0.000404347
5119	0.518201	0.500486	0.000404283
5120	0.491152	0.500484	0.000404208
5121	0.544021	0.500492	0.000404218
5122	0.472908	0.500487	0.000404175
5123	0.511403	0.500489	0.000404102
5124	0.526903	0.500494	0.000404056
5125	0.521483	0.500498	0.000403998
5126	0.510625	0.5005	0.000403924
5127	0.483071	0.500497	0.00040386
5128	0.503343	0.500498	0.000403781
5129	0.542676	0.500506	0.000403786
5130	0.49935	0.500506	0.000403708
5131	0.528463	0.500511	0.000403666
5132	0.514057	0.500514	0.000403596
5133	0.551009	0.500523	0.000403637
5134	0.515238	0.500526	0.000403568
5135	0.521352	0.50053	0.00040351
5136	0.456877	0.500522	0.000403521
5137	0.499493	0.500522	0.000403443
5138	0.493231	0.50052	0.000403367
5139	0.484172	0.500517	0.000403301
5140	0.525887	0.500522	0.000403252
5141	0.487377	0.500519	0.000403182
5142	0.536719	0.500526	0.000403165
5143	0.464736	0.50052	0.000403147
5144	0.544847	0.500528	0.000403161
5145	0.425546	0.500514	0.000403345
5146	0.565815	0.500526	0.000403467
5147	0.503907	0.500527	0.000403389
5148	0.516403	0.50053	0.000403322
5149	0.505048	0.500531	0.000403245
5150	0.5186	0.500534	0.000403182
5151	0.558584	0.500546	0.000403261
5152	0.501466	0.500546	0.000403183
5153	0.493141	0.500544	0.000403107
5154	0.519727	0.500548	0.000403046
5155	0.514388	0.500551	0.000402977
5156	0.493134	0.500549	0.000402901
5157	0.521215	0.500553	0.000402843
5158	0.540752	0.500561	0.00040284
5159	0.582425	0.500577	0.000403075
5160	0.509522	0.500579	0.000403
5161	0.49898	0.500578	0.000402922
5162	0.486565	0.500576	0.000402853
5163	0.544489	0.500584	0.000402865
5164	0.499894	0.500584	0.000402787
5165	0.489284	0.500582	0.000402715
5166	0.502309	0.500582	0.000402637
5167	0.561089	0.500594	0.00040273
5168	0.458455	0.500586	0.000402734
5169	0.457943	0.500578	0.000402741
5170	0.555139	0.500588	0.000402801
5171	0.436681	0.500576	0.000402913
5172	0.45018	0.500566	0.000402953
5173	0.492961	0.500565	0.000402877
5174	0.495221	0.500564	0.000402801
5175	0.456457	0.500555	0.000402813
5176	0.51307	0.500557	0.000402743
5177	0.497498	0.500557	0.000402665
5178	0.480329	0.500553	0.000402606
5179	0.509099	0.500555	0.000402532
5180	0.501186	0.500555	0.000402454
5181	0.460982	0.500547	0.000402449
5182	0.498424	0.500547	0.000402372
5183	0.479838	0.500543	0.000402314
5184	0.522862	0.500547	0.000402259
5185	0.482732	0.500544	0.000402196
5186	0.49258	0.500542	0.000402122
5187	0.468228	0.500536	0.000402093
5188	0.518449	0.500539	0.00040203
5189	0.502455	0.50054	0.000401953
5190	0.572645	0.500553	0.000402115
5191	0.504975	0.500554	0.000402039
5192	0.441977	0.500543	0.000402119
5193	0.462015	0.500536	0.00040211
5194	0.508005	0.500537	0.000402036
5195	0.512225	0.500539	0.000401964
5196	0.511115	0.500541	0.000401892
5197	0.50283	0.500542	0.000401815
5198	0.495823	0.500541	0.000401739
5199	0.44167	0.50053	0.000401821
5200	0.499787	0.500529	0.000401744
5201	0.523281	0.500534	0.00040169
5202	0.489131	0.500532	0.000401619
5203	0.514851	0.500534	0.000401551
5204	0.497837	0.500534	0.000401475
5205	0.520502	0.500538	0.000401416
5206	0.479158	0.500534	0.00040136
5207	0.460037	0.500526	0.000401358
5208	0.512103	0.500528	0.000401287
5209	0.510938	0.50053	0.000401215
5210	0.566253	0.500543	0.000401336
5211	0.510045	0.500544	0.000401263
5212	0.52329	0.500549	0.00040121
5213	0.514027	0.500551	0.000401142
5214	0.493791	0.50055	0.000401067
5215	0.525385	0.500555	0.000401018
5216	0.503001	0.500555	0.000400941
5217	0.493403	0.500554	0.000400867
5218	0.50943	0.500556	0.000400794
5219	0.477108	0.500551	0.000400742
5220	0.505315	0.500552	0.000400666
5221	0.499971	0.500552	0.00040059
5222	0.4681	0.500546	0.000400561
5223	0.523714	0.50055	0.000400509
5224	0.517279	0.500553	0.000400445
5225	0.511258	0.500555	0.000400374
5226	0.51109	0.500557	0.000400302
5227	0.526521	0.500562	0.000400257
5228	0.522689	0.500567	0.000400202
5229	0.511382	0.500569	0.000400131
5230	0.475622	0.500564	0.000400083
5231	0.497845	0.500563	0.000400007
5232	0.45354	0.500554	0.000400031
5233	0.466041	0.500548	0.000400009
5234	0.539271	0.500555	0.000400001
5235	0.516386	0.500558	0.000399936
5236	0.493517	0.500557	0.000399862
5237	0.466885	0.50055	0.000399838
5238	0.543612	0.500559	0.000399846
5239	0.544178	0.500567	0.000399856
5240	0.447897	0.500557	0.000399906
5241	0.489646	0.500555	0.000399835
5242	0.441481	0.500544	0.000399918
5243	0.529492	0.500549	0.00039988
5244	0.514251	0.500552	0.000399812
5245	0.480405	0.500548	0.000399754
5246	0.492206	0.500546	0.000399681
5247	0.520061	0.50055	0.000399622
5248	0.508303	0.500552	0.000399549
5249	0.484365	0.500548	0.000399485
5250	0.52919	0.500554	0.000399446
5251	0.481	0.50055	0.000399387
5252	0.509335	0.500552	0.000399314
5253	0.491513	0.50055	0.000399242
5254	0.514231	0.500553	0.000399175
5255	0.4918	0.500551	0.000399102
5256	0.489508	0.500549	0.000399032
5257	0.543542	0.500557	0.00039904
5258	0.512937	0.500559	0.000398971
5259	0.516768	0.500563	0.000398907
5260	0.501471	0.500563	0.000398831
5261	0.456401	0.500554	0.000398843
5262	0.485624	0.500552	0.000398778
5263	0.503286	0.500552	0.000398702
5264	0.43864	0.50054	0.0003988
5265	0.532862	0.500546	0.000398772
5266	0.478069	0.500542	0.000398719
5267	0.502281	0.500542	0.000398643
5268	0.512515	0.500545	0.000398574
5269	0.509471	0.500546	0.000398502
5270	0.516484	0.500549	0.000398438
5271	0.495245	0.500548	0.000398363
5272	0.481412	0.500545	0.000398304
5273	0.442255	0.500534	0.000398382
5274	0.481104	0.50053	0.000398324
5275	0.502224	0.50053	0.000398248
5276	0.474992	0.500526	0.000398202
5277	0.515565	0.500528	0.000398137
5278	0.532745	0.500535	0.000398108
5279	0.505117	0.500535	0.000398034
5280	0.50895	0.500537	0.000397962
5281	0.468433	0.500531	0.000397933
5282	0.486719	0.500528	0.000397866
5283	0.510671	0.50053	0.000397795
5284	0.514246	0.500533	0.000397729
5285	0.512807	0.500535	0.00039766
5286	0.458479	0.500527	0.000397664
5287	0.49756	0.500527	0.00039759
5288	0.495253	0.500526	0.000397516
5289	0.508051	0.500527	0.000397443
5290	0.515361	0.50053	0.000397378
5291	0.511897	0.500532	0.000397309
5292	0.4812	0.500528	0.00039725
5293	0.466076	0.500522	0.000397229
5294	0.478816	0.500518	0.000397175
5295	0.555578	0.500528	0.000397236
5296	0.505272	0.500529	0.000397162
5297	0.491486	0.500527	0.00039709
5298	0.491483	0.500526	0.000397019
5299	0.49182	0.500524	0.000396948
5300	0.475759	0.500519	0.0003969
5301	0.501102	0.500519	0.000396825
5302	0.5035	0.50052	0.000396751
5303	0.492272	0.500518	0.000396679
5304	0.493616	0.500517	0.000396607
5305	0.467251	0.500511	0.000396581
5306	0.53241	0.500517	0.000396552
5307	0.500071	0.500517	0.000396477
5308	0.460819	0.500509	0.000396473
5309	0.489188	0.500507	0.000396404
5310	0.531057	0.500513	0.000396371
5311	0.463222	0.500506	0.000396359
5312	0.543882	0.500514	0.000396369
5313	0.467028	0.500508	0.000396344
5314	0.497823	0.500507	0.00039627
5315	0.522677	0.500511	0.000396217
5316	0.516918	0.500515	0.000396155
5317	0.492559	0.500513	0.000396083
5318	0.533602	0.500519	0.000396057
5319	0.429483	0.500506	0.000396208
5320	0.468614	0.5005	0.000396179
5321	0.501323	0.5005	0.000396104
5322	0.489874	0.500498	0.000396035
5323	0.475381	0.500493	0.000395989
5324	0.4975	0.500493	0.000395915
5325	0.540327	0.5005	0.000395911
5326	0.452257	0.500491	0.00039594
5327	0.481221	0.500488	0.000395883
5328	0.499882	0.500487	0.000395808
5329	0.515759	0.50049	0.000395744
5330	0.463919	0.500483	0.00039573
5331	0.467582	0.500477	0.000395703
5332	0.514813	0.50048	0.000395638
5333	0.505098	0.500481	0.000395565
5334	0.503205	0.500481	0.000395491
5335	0.471959	0.500476	0.000395453
5336	0.530488	0.500482	0.000395419
5337	0.477976	0.500477	0.000395368
5338	0.509885	0.500479	0.000395297
5339	0.506899	0.50048	0.000395225
5340	0.466423	0.500474	0.000395203
5341	0.530182	0.50048	0.000395168
5342	0.484364	0.500477	0.000395105
5343	0.52346	0.500481	0.000395055
5344	0.505799	0.500482	0.000394982
5345	0.52517	0.500486	0.000394935
5346	0.514256	0.500489	0.00039487
5347	0.514364	0.500492	0.000394805
5348	0.502358	0.500492	0.000394731
5349	0.497451	0.500491	0.000394658
5350	0.482685	0.500488	0.000394598
5351	0.481228	0.500484	0.00039454
5352	0.516199	0.500487	0.000394478
5353	0.462252	0.50048	0.000394469
5354	0.502685	0.500481	0.000394395
5355	0.520234	0.500484	0.000394339
5356	0.53288	0.50049	0.000394312
5357	0.495801	0.50049	0.000394239
5358	0.452081	0.500481	0.000394269
5359	0.500633	0.500481	0.000394195
5360	0.500175	0.50048	0.000394122
5361	0.47063	0.500475	0.000394088
5362	0.493228	0.500474	0.000394016
5363	0.480433	0.50047	0.000393961
5364	0.506877	0.500471	0.000393889
5365	0.500255	0.500471	0.000393816
5366	0.48197	0.500468	0.000393757
5367	0.51367	0.50047	0.000393692
5368	0.468019	0.500464	0.000393665
5369	0.517622	0.500467	0.000393604
5370	0.510212	0.500469	0.000393535
5371	0.463619	0.500462	0.000393522
5372	0.48088	0.500458	0.000393465
5373	0.531683	0.500464	0.000393435
5374	0.566459	0.500477	0.000393553
5375	0.506332	0.500478	0.000393482
5376	0.486162	0.500475	0.000393418
5377	0.506486	0.500476	0.000393346
5378	0.498719	0.500476	0.000393273
5379	0.528872	0.500481	0.000393235
5380	0.478707	0.500477	0.000393183
5381	0.457147	0.500469	0.000393192
5382	0.534133	0.500475	0.000393169
5383	0.436616	0.500463	0.000393275
5384	0.502128	0.500464	0.000393202
5385	0.507081	0.500465	0.000393131
5386	0.5297	0.50047	0.000393095
5387	0.484011	0.500467	0.000393034
5388	0.461733	0.50046	0.000393027
5389	0.480873	0.500456	0.000392971
5390	0.518491	0.50046	0.000392912
5391	0.473147	0.500455	0.000392872
5392	0.550115	0.500464	0.000392907
5393	0.467152	0.500458	0.000392883
5394	0.44571	0.500448	0.000392941
5395	0.514533	0.50045	0.000392877
5396	0.459783	0.500443	0.000392876
5397	0.425852	0.500429	0.000393047
5398	0.488986	0.500427	0.00039298
5399	0.504436	0.500427	0.000392907
5400	0.477206	0.500423	0.000392858
5401	0.484238	0.50042	0.000392797
5402	0.49727	0.50042	0.000392725
5403	0.44318	0.500409	0.000392795
5404	0.522651	0.500413	0.000392744
5405	0.546056	0.500422	0.000392762
5406	0.472707	0.500416	0.000392723
5407	0.488754	0.500414	0.000392656
5408	0.47019	0.500409	0.000392623
5409	0.578206	0.500423	0.000392814
5410	0.50986	0.500425	0.000392745
5411	0.500129	0.500425	0.000392672
5412	0.48224	0.500421	0.000392614
5413	0.459287	0.500414	0.000392615
5414	0.456673	0.500406	0.000392626
5415	0.464637	0.500399	0.000392609
5416	0.473028	0.500394	0.000392569
5417	0.594411	0.500411	0.00039288
5418	0.491524	0.50041	0.000392811
5419	0.503807	0.50041	0.000392739
5420	0.455337	0.500402	0.000392754
5421	0.470648	0.500397	0.00039272
5422	0.540765	0.500404	0.000392718
5423	0.502013	0.500404	0.000392646
5424	0.494929	0.500403	0.000392575
5425	0.517481	0.500406	0.000392515
5426	0.501111	0.500407	0.000392443
5427	0.49233	0.500405	0.000392374
5428	0.487	0.500403	0.000392309
5429	0.536643	0.500409	0.000392294
5430	0.511266	0.500411	0.000392226
5431	0.443955	0.500401	0.000392292
5432	0.499057	0.500401	0.00039222
5433	0.505723	0.500402	0.000392149
5434	0.517138	0.500405	0.000392089
5435	0.555573	0.500415	0.000392148
5436	0.524581	0.500419	0.000392101
5437	0.469894	0.500414	0.000392069
5438	0.525046	0.500418	0.000392023
5439	0.429058	0.500405	0.000392171
5440	0.491863	0.500404	0.000392102
5441	0.516162	0.500406	0.00039204
5442	0.527275	0.500411	0.000391999
5443	0.537856	0.500418	0.000391988
5444	0.482369	0.500415	0.00039193
5445	0.53449	0.500421	0.000391908
5446	0.524356	0.500426	0.00039186
5447	0.484447	0.500423	0.000391799
5448	0.563038	0.500434	0.000391896
5449	0.500194	0.500434	0.000391824
5450	0.498458	0.500434	0.000391752
5451	0.501259	0.500434	0.00039168
5452	0.486855	0.500431	0.000391617
5453	0.561959	0.500443	0.000391707
5454	0.492251	0.500441	0.000391638
