x	y	z	r
0.33257	1.92109	-0.889059	2.14281
0.823524	1.54032	-1.52326	2.31756
0.823524	1.54032	-1.52326	2.31756
0.823524	1.54032	-1.52326	2.31756
0.515423	1.73257	-1.02999	2.08046
0.515423	1.73257	-1.02999	2.08046
1.40981	1.2001	-0.997654	2.10312
1.05591	1.70536	-0.478372	2.06205
1.51142	1.13805	-0.326859	1.91999
1.51142	1.13805	-0.326859	1.91999
2.42056	0.622078	0.114722	2.50185
2.42056	0.622078	0.114722	2.50185
2.42056	0.622078	0.114722	2.50185
1.48149	-0.461919	-0.82611	1.75802
2.24917	-0.372574	-1.57334	2.77001
2.24917	-0.372574	-1.57334	2.77001
2.24917	-0.372574	-1.57334	2.77001
2.30246	-1.14239	-0.497104	2.61792
2.30246	-1.14239	-0.497104	2.61792
2.28254	-0.52196	0.241782	2.35391
1.17194	0.67198	0.915735	1.63204
1.17194	0.67198	0.915735	1.63204
1.07008	-0.325095	1.80284	2.12155
1.35401	-0.24745	1.38919	1.95562
1.35401	-0.24745	1.38919	1.95562
1.35401	-0.24745	1.38919	1.95562
1.35401	-0.24745	1.38919	1.95562
1.35401	-0.24745	1.38919	1.95562
2.07658	-1.34022	0.917046	2.63616
2.07658	-1.34022	0.917046	2.63616
1.48629	-2.15299	1.74778	3.1463
1.48629	-2.15299	1.74778	3.1463
1.06923	-1.66457	1.21046	2.31932
1.2576	-1.68069	0.573525	2.17605
1.50899	-0.65553	1.54676	2.25815
1.50899	-0.65553	1.54676	2.25815
0.694373	0.517044	0.78945	1.17163
0.694373	0.517044	0.78945	1.17163
0.745304	-0.393773	0.979184	1.29203
0.745304	-0.393773	0.979184	1.29203
-0.184539	0.0443543	0.29298	0.349083
-0.790857	-0.00720477	0.457463	0.913662
-1.53986	0.123661	0.587034	1.65259
-1.50366	-0.801396	0.945932	1.94885
-1.50366	-0.801396	0.945932	1.94885
-1.50366	-0.801396	0.945932	1.94885
-1.50366	-0.801396	0.945932	1.94885
-1.50366	-0.801396	0.945932	1.94885
-1.50366	-0.801396	0.945932	1.94885
-1.54754	-1.1757	-0.14832	1.94914
-1.54754	-1.1757	-0.14832	1.94914
-0.416089	-0.472132	0.0512189	0.631397
-0.433982	-1.43491	0.524511	1.58821
0.053712	-1.35613	0.835652	1.59383
1.21176	-0.355445	0.451944	1.34125
0.517979	0.0293017	0.341205	0.620952
